index Bins bin_centres Counts "Bin Variance" x-coordinate_bin_mean x-coordinate_std x-coordinate_sem y-coordinate_bin_mean y-coordinate_std y-coordinate_sem z-coordinate_bin_mean z-coordinate_std z-coordinate_sem velocity-magnitude_bin_mean velocity-magnitude_std velocity-magnitude_sem
0 "(-0.026015, -0.026006]" -0.0260105 34 371.25579322638146 0.03500000015 0.0 0.0 -0.02601304278 0.0 0.0 0.0065619997298235295 1.5239829593426317e-10 2.6136092130855487e-11 1.4790040124058823 0.5183338478100422 0.08889352153089473
1 "(-0.025875, -0.025865]" -0.025869999999999997 34 362.9705882352942 0.03500000015 0.0 0.0 -0.02586904354 0.0 0.0 0.006561999784647059 2.0064167992279487e-10 3.440976422737544e-11 1.474057300032353 0.5389976849699112 0.09243734036742747
2 "(-0.025734, -0.025725]" -0.025729500000000002 34 359.45543672014264 0.03500000015 0.0 0.0 -0.02572504245 0.0 0.0 0.0065619997298235295 1.5239829601176771e-10 2.613609214414741e-11 1.4286626413617647 0.566603984499203 0.09717178167772132
3 "(-0.025584, -0.025575]" -0.025579499999999998 34 318.0080213903744 0.03500000015 0.0 0.0 -0.02558104321 0.0 0.0 0.0065619997298235295 1.5239829601176771e-10 2.613609214414741e-11 1.3647409534705883 0.5431171592981338 0.09314382438624852
4 "(-0.025444, -0.025434]" -0.025439 34 311.9358288770053 0.03500000015 0.0 0.0 -0.02543704212 0.0 0.0 0.0065619997435294114 1.6752263268073565e-10 2.8729894484094374e-11 1.26762044575 0.525384550511766 0.09010270706850083
5 "(-0.025294, -0.025284]" -0.025289 34 346.72014260249557 0.03500000015 0.0 0.0 -0.02529304288 0.0 0.0 0.006561999839470588 2.2604320249647562e-10 3.876608940922719e-11 1.1884533876088235 0.5307137360202331 0.0910166548431649
6 "(-0.025153, -0.025144]" -0.025148499999999997 34 340.45276292335114 0.03500000015 0.0 0.0 -0.02514904365 0.0 0.0 0.0065619997298235295 1.5239829601176771e-10 2.613609214414741e-11 1.1413188807882353 0.5091895683446347 0.08732529054042965
7 "(-0.025013, -0.025003]" -0.025008000000000002 34 366.10427807486633 0.03500000015 0.0 0.0 -0.02500504255 0.0 0.0 0.0065619997298235295 1.5239829601176771e-10 2.613609214414741e-11 1.1037636056541178 0.514129940383541 0.08817255735517969
8 "(-0.024863, -0.024853]" -0.024857999999999998 34 360.98484848484844 0.03500000015 0.0 0.0 -0.02486104332 0.0 0.0 0.006561999839470588 2.2604320244704098e-10 3.8766089400749216e-11 1.0601804559058823 0.50448953264428 0.08651924106769954
9 "(-0.024722, -0.024713]" -0.0247175 34 357.8618538324421 0.03500000015 0.0 0.0 -0.02471704222 0.0 0.0 0.006561999880588235 2.348615474338824e-10 4.0278423089291055e-11 1.0085426273117646 0.47817760593324304 0.08200678286438332
10 "(-0.024582, -0.024572]" -0.024577 34 315.2156862745098 0.03500000015 0.0 0.0 -0.02457304299 0.0 0.0 0.006561999757235294 1.8032009582890039e-10 3.092464130741802e-11 0.94296575955 0.44279954445805253 0.07593949537630344
11 "(-0.024432, -0.024422]" -0.024426999999999997 34 361.2843137254903 0.03500000015 0.0 0.0 -0.024429042218235296 7.197325718746488e-10 1.234331177574813e-10 0.0065619997298235295 1.5239829601176771e-10 2.613609214414741e-11 0.8908347094176471 0.40354891849909036 0.0692080685583836
