index Bins bin_centres Counts "Bin Variance" x-coordinate_bin_mean x-coordinate_std x-coordinate_sem y-coordinate_bin_mean y-coordinate_std y-coordinate_sem z-coordinate_bin_mean z-coordinate_std z-coordinate_sem velocity-magnitude_bin_mean velocity-magnitude_std velocity-magnitude_sem radius_bin_mean radius_std radius_sem
0 "(0.906, 1.979]" 1.4425000000000001 34 0.0 0.012615086414794119 0.007178598463333131 0.00123111947976782 -0.012615087537941177 0.007178598662661658 0.0012311195139523804 0.006562000428205882 2.2937065149486271e-10 3.933674220458443e-11 2.990893052135294 2.2239199938576166 0.3813991324167182 0.017840427092495385 0.010152071446622852 0.001741065889361482
1 "(1.979, 2.958]" 2.4685 34 0.0 0.012789969929117646 0.007204119503671542 0.0012354963020772224 -0.012789970866882352 0.007204119586260497 0.0012354963162411114 0.006562000441882354 2.255581314600678e-10 3.868290041278964e-11 2.9938434909235294 2.1888228345060345 0.37538001924540065 0.01808774959920206 0.010188163565447968 0.0017472556366747846
2 "(2.958, 3.938]" 3.4480000000000004 34 0.0 0.01292694240064706 0.007187157167813841 0.0012325872854769147 -0.01292694336682353 0.0071871572950325275 0.0012325873072947394 0.0065620004145 2.5905448724251484e-10 4.44274780369094e-11 3.0513662086176474 2.099558254888594 0.36007127013766876 0.01828145794620087 0.010164175231586468 0.0017431416713576113
3 "(3.938, 4.917]" 4.4275 34 0.0 0.013387374840117646 0.007145657323592589 0.0012254701209093355 -0.013387375785205883 0.007145657399756827 0.0012254701339713945 0.006562000400852941 2.3435755290846743e-10 4.019198874126282e-11 3.2529742749411765 2.0020886841523664 0.3433553766619581 0.018932607731745068 0.010105485552951455 0.001733076474509238
4 "(4.917, 5.896]" 5.406499999999999 34 0.0 0.013465114464588236 0.007214803000918155 0.0012373285067393905 -0.01346511521102941 0.007214802973077363 0.0012373285019647339 0.006562000414529412 2.3229268833499334e-10 3.983786738840112e-11 3.3184537063794117 1.9697160586899316 0.33780351719780216 0.01904254802254047 0.010203272234062097 0.0017498467519654949
5 "(5.896, 6.875]" 6.3855 34 0.0 0.013401292174764705 0.007344394522417046 0.0012595532693229152 -0.013401292825235294 0.007344394514627337 0.0012595532679869912 0.0065620003871470585 2.620100777035954e-10 4.493435761924541e-11 3.3807580182088235 1.9507606180831063 0.33455268595297877 0.018952289606828873 0.01038654233551265 0.0017812773150631886
6 "(6.875, 7.854]" 7.3645 34 0.0 0.013285401989323528 0.007576682271586705 0.0012993902896514496 -0.013285402742470588 0.007576682280702433 0.0012993902912147842 0.0065620004145 2.5905448709626465e-10 4.44274780118277e-11 3.2299050692055884 2.0537127923115244 0.35220883817049753 0.018788396207435266 0.010715046832715444 0.0018376153715464192
7 "(7.854, 8.833]" 8.3435 34 0.0 0.013275935704764706 0.007619649676593377 0.0013067591388173391 -0.013275936451117647 0.007619649688318717 0.0013067591408282184 0.006562000387176471 2.3558778476811854e-10 4.040297176459022e-11 3.256050014894118 2.0810380034910407 0.3568950732265048 0.018775008854622723 0.01077581192146114 0.001848036498292365
8 "(8.833, 9.812]" 9.3225 34 0.0 0.013567207737411765 0.007838054328072849 0.0013442152275346113 -0.01356720845014706 0.00783805431088616 0.0013442152245871184 0.006562000428176471 2.564391911996068e-10 4.397895846582187e-11 3.0320550395352943 2.1549575232842346 0.36957216628545125 0.019186929689760907 0.011084682721224884 0.0019010074034436822
9 "(9.812, 10.792]" 10.302 34 0.0 0.013577620342117647 0.00786322897321768 0.0013485326435584146 -0.013577621061676471 0.00786322896612244 0.001348532642341591 0.006562000455558823 2.208090071114482e-10 3.7868432306335535e-11 3.0712731541 2.118789099758469 0.36336933282394746 0.019201655341380557 0.011120285052952369 0.0019071131529627202
10 "(10.792, 11.771]" 11.281500000000001 34 0.0 0.013748327277147058 0.008012847652417778 0.0013741920353521223 -0.013748327688117647 0.008012847514121957 0.0013741920116345846 0.00656200035982353 2.3558778492462427e-10 4.040297179143073e-11 2.9556026960147057 2.1204600748864366 0.3636559026942022 0.019443071185885445 0.011331877725488696 0.0019434009969292224
11 "(11.771, 12.75]" 12.2605 34 0.0 0.014230033965735293 0.007767254595626624 0.0013320731735916155 -0.014230034349264705 0.007767254593281894 0.0013320731731894977 0.006562000387176471 2.355877848366705e-10 4.040297177634679e-11 3.172240293032353 1.9960382167381048 0.34231773006096133 0.02012430729856891 0.010984556789881928 0.0018838359478822893
12 "(12.75, 13.729]" 13.2395 34 0.0 0.014099433682411764 0.007728235377403283 0.0013253814328729459 -0.014099434203 0.007728235412662432 0.00132538143891984 0.006562000414529412 2.3229268834667476e-10 3.983786739040447e-11 3.188962367367647 1.9187200711256973 0.329057777482591 0.019939610703558236 0.01092937530886723 0.0018743724019622005
13 "(13.729, 14.708]" 14.218499999999999 34 0.0 0.01338336154514706 0.007867977358507706 0.0013493469849173655 -0.013383361955911765 0.007867977205862228 0.001349346958738882 0.006562000346147059 2.3435755295253015e-10 4.0191988748819515e-11 3.1887946511558822 1.8763459560643319 0.32179067670290096 0.01892693169774404 0.011127000180909355 0.0019082647879063942
14 "(14.708, 15.688]" 15.198 34 0.0 0.013444508288323529 0.007836459836878454 0.0013439417745507503 -0.013444508672294117 0.00783645968591082 0.0013439417486600148 0.0065620003735 2.359964368965483e-10 4.0473055026431396e-11 3.246567391932353 1.8624710160257676 0.31941114411735005 0.019013406232292855 0.011082427675555282 0.0019006206663019138
15 "(15.688, 16.667]" 16.177500000000002 34 0.0 0.013505102984470588 0.007807415869662211 0.0013389607752662394 -0.013505103402588235 0.007807415764885765 0.001338960757297227 0.00656200035982353 2.3558778505280986e-10 4.040297181341438e-11 3.3010948516117646 1.887078224211262 0.3236312455054695 0.01909910009753753 0.011041353335875031 0.0018935764751610879
16 "(16.667, 17.646]" 17.1565 34 0.0 0.013562653954058824 0.00778723956862555 0.0013355005681850425 -0.013562654412588235 0.007787239458980007 0.0013355005493809872 0.00656200035982353 2.355877848670714e-10 4.04029717815605e-11 3.347947073217647 1.9139104824450968 0.32823293982875057 0.019180489487832367 0.011012819733867493 0.0018886830027877756
17 "(17.646, 18.625]" 18.1355 34 0.0 0.013204972027235293 0.007818111363019686 0.0013407950372444474 -0.013204972445382353 0.007818111283618185 0.0013407950236272023 0.006562000387176471 2.355877849021355e-10 4.0402971787573945e-11 3.2736386000117648 1.9751570911032588 0.3387366465584023 0.018674650827348153 0.011056479065580245 0.0018961705164047802
18 "(18.625, 19.604]" 19.1145 34 0.0 0.013595804873382352 0.007398189732665149 0.0012687790717679087 -0.013595805476 0.007398189808123521 0.0012687790847089127 0.006562000400852941 2.343575529858705e-10 4.0191988754537336e-11 3.3139237859794117 2.0099446235349445 0.34470265915103554 0.01922737206943061 0.010462620310301493 0.0017943245800999827
19 "(19.604, 20.583]" 20.0935 34 0.0 0.014914477860264707 0.006658185543424849 0.0011418694003136678 -0.014914478462411765 0.006658185523776811 0.001141869396944057 0.006562000400852941 2.3435755271582343e-10 4.0191988708224644e-11 3.6494919136735295 1.8143838164187782 0.31116425742128595 0.021092257291481908 0.009416096282414568 0.0016148471899997355
20 "(20.583, 21.562]" 21.072499999999998 34 0.0 0.015082998688088234 0.006677635824724357 0.0011452050960371572 -0.01508299938664706 0.006677635744825738 0.0011452050823346572 0.0065620003735 2.359964368608501e-10 4.047305502030921e-11 3.6576762916411765 1.883192945197933 0.3229649256517997 0.021330581799905702 0.0094436030914167 0.0016195645688253867
21 "(21.562, 22.542]" 22.052 34 0.0 0.01490646947914706 0.006537688195874484 0.0011212042756953552 -0.01490647020567647 0.006537688084424265 0.0011212042565818003 0.006562000373470589 2.623760009666428e-10 4.499711294112877e-11 3.6510528428911764 1.8745046750835026 0.32147489961983894 0.02108093181824429 0.009245687234364912 0.0015856222793637377
22 "(22.542, 23.521]" 23.0315 34 0.0 0.014349158449235294 0.006871720667631548 0.0011784903719933466 -0.014349159051470588 0.00687172054310469 0.0011784903506371668 0.006562000428205882 2.2937065122782206e-10 3.933674215878734e-11 3.437185460935294 1.918293658629779 0.3289846483428539 0.020292774913393735 0.00971808047695018 0.0016666370520979931
23 "(23.521, 24.5]" 24.0105 34 0.0 0.01438489058367647 0.006791718202097331 0.0011647700623463161 -0.014384891200617648 0.00679171816545763 0.0011647700560626592 0.006562000428205882 2.2937065157744985e-10 3.933674221874801e-11 3.4948636853000004 1.8539094842442068 0.3179428535301597 0.020343307792931618 0.009604939967314005 0.0016472336147730867
24 "(24.5, 25.479]" 24.9895 34 0.0 0.013842972769705883 0.007146181844725793 0.0012255600755415573 -0.01384297337232353 0.0071461818063722924 0.001225560068963986 0.006562000428235295 2.564262619769621e-10 4.3976741122431305e-11 3.254522065555882 1.872136599977552 0.3210687780896572 0.019576920260594568 0.010106227256875515 0.001733203675682809
25 "(25.479, 26.458]" 25.9685 34 0.0 0.014219289460735293 0.006864674139380142 0.0011772819023680638 -0.014219290090852942 0.006864673978584065 0.001177281874791764 0.006562000400852941 2.3435755276004337e-10 4.01919887158083e-11 3.220821286567647 1.820106844950469 0.31214574871720113 0.02010911244824116 0.009708115155483196 0.001664928013565915
26 "(26.458, 27.438]" 26.948 34 0.0 0.014095057424794118 0.006579402963350533 0.0011283582992970462 -0.014095058206029411 0.00657940277506533 0.0011283582670064004 0.006562000387176471 2.355877847978126e-10 4.040297176968271e-11 3.4276151641 1.760646782920536 0.3019484322065818 0.01993342192498825 0.009304680769950233 0.0015957395872491747
27 "(27.438, 28.417]" 27.927500000000002 34 0.0 0.014194971545588235 0.006465819854830244 0.0011088789568897287 -0.01419497234014706 0.0064658197104235735 0.001108878932124189 0.006562000387176471 2.355877847978126e-10 4.040297176968271e-11 3.5198772567617644 1.7324515619977405 0.2971129917105419 0.02007472183910903 0.009144050028451164 0.0015681916423516923
28 "(28.417, 29.396]" 28.9065 34 0.0 0.014760835267705882 0.006303845162125276 0.001081100526261934 -0.014760835945617648 0.006303844871025088 0.0010811004763386636 0.006562000387176471 2.3558778494897455e-10 4.040297179560677e-11 3.563543969067647 1.8150121463928952 0.31127201512284963 0.020874973906900803 0.008914983117538586 0.0015289069912272201
29 "(29.396, 30.375]" 29.8855 34 0.0 0.014839162214058824 0.0062514953049574214 0.0010721225998252346 -0.014839162871941177 0.006251495000096353 0.0010721225475419927 0.006562000387176471 2.3558778481437045e-10 4.040297177252236e-11 3.656372210102941 1.8031099423054942 0.309230803961783 0.020985744922569466 0.008840949229813109 0.0015162102842297012
30 "(30.375, 31.354]" 30.8645 34 0.0 0.01450394130235294 0.006355767343497685 0.0010900051069048149 -0.014503941884411765 0.006355767068558894 0.0010900050597532013 0.006562000428205882 2.2937065109777657e-10 3.933674213648472e-11 3.6452056185470587 1.6836055054318406 0.28873596211969915 0.02051167090922859 0.008988412182051304 0.001541499971899489
31 "(31.354, 32.333]" 31.8435 34 0.0 0.014595347327058823 0.006256271553066831 0.001072941719618288 -0.014595348025411764 0.006256271283481682 0.0010729416733848162 0.006562000428205882 2.2937065160587436e-10 3.9336742223622776e-11 3.722417456885294 1.6948969638397409 0.2906724312608495 0.020640938631282624 0.008847703889610543 0.0015173686988280803
32 "(32.333, 33.312]" 32.8225 34 0.0 0.014974686432911763 0.006271465356044659 0.0010755474353319194 -0.014974687172794118 0.006271465110706043 0.0010755473932566938 0.006562000414529412 2.3229268849176462e-10 3.9837867415287175e-11 3.648445901935294 1.8661627077741976 0.32004426402898806 0.021177405168884066 0.0088691911889907 0.0015210537402703106
33 "(33.312, 34.292]" 33.802 34 0.0 0.014741832363647057 0.006612963065702462 0.00113411380936764 -0.014741832883823528 0.006612962807025837 0.0011341137650049647 0.006562000387176471 2.3558778481477675e-10 4.0402971772592037e-11 3.5531508340147058 1.8853449954841863 0.32333399923104766 0.020848099630720627 0.009352141872076733 0.0016038790991131735
34 "(34.292, 35.271]" 34.7815 34 0.0 0.014061381643794118 0.0066676339396585654 0.0011434897868996161 -0.014061382218617647 0.0066676336131208935 0.0011434897308988674 0.006562000414529412 2.3229268851861374e-10 3.983786741989176e-11 3.562138766802941 1.8191976510094412 0.3119898232426947 0.019885797032819376 0.009429458115507224 0.0016171387254700364
35 "(35.271, 36.25]" 35.7605 34 0.0 0.014232302878529411 0.006638127727781909 0.0011384295133098545 -0.014232303598117647 0.006638127374421854 0.001138429452709105 0.0065620003735 2.359964370441461e-10 4.0473055051744215e-11 3.629506951729412 1.7425006688071127 0.2988363993102952 0.020127516263443692 0.009387730011530718 0.0016099824146773862
36 "(36.25, 37.229]" 36.7395 34 0.0 0.014160363606794117 0.006689203292840309 0.001147188900452724 -0.01416036423635294 0.006689202829749782 0.0011471888210333539 0.0065620003871470585 2.620100776793632e-10 4.4934357615089624e-11 3.6045965425058824 1.716352765668626 0.29435207091760135 0.020025778706027987 0.009459961690751011 0.001622370045466134
37 "(37.229, 38.208]" 37.7185 34 0.0 0.01458230366017647 0.006446928024581679 0.0011056390347313474 -0.014582304489647058 0.006446927370896807 0.0011056389226253166 0.006562000428205882 2.293706515482553e-10 3.9336742213741186e-11 3.743236234935294 1.6620823802462432 0.2850447766025241 0.020622492193388717 0.009117332585781504 0.0015636096387352193
38 "(38.208, 39.188]" 38.698 34 0.0 0.014275192742382354 0.006461345931417214 0.001108111685354358 -0.014275193509558822 0.00646134537357229 0.0011081115896847428 0.006562000469235295 2.150612401510719e-10 3.6882698404902144e-11 3.7096425572294116 1.633352989060322 0.2801177266621329 0.020188171724242834 0.009137722652938432 0.0015671065064035933
39 "(39.188, 40.167]" 39.6775 34 0.0 0.013937173096794117 0.00691438014042529 0.0011858064112203986 -0.013937173794970588 0.006914379687331055 0.0011858063335153785 0.006562000414529412 2.32292688587534e-10 3.9837867431711486e-11 3.605033007664706 1.8046166514550164 0.3094892024491473 0.01971013970831303 0.009778409849606555 0.0016769834541510969
40 "(40.167, 41.146]" 40.6565 34 0.0 0.013869517319147057 0.007032418721650257 0.0012060498608927098 -0.01386951807932353 0.0070324182941789316 0.001206049787581982 0.006562000428205882 2.293706514016806e-10 3.933674218860383e-11 3.4079003137205883 1.8745844883288578 0.32148858747849296 0.019614460033832288 0.009945341630176307 0.001705612018334129
41 "(41.146, 42.125]" 41.6355 34 0.0 0.013529708924382353 0.007242443151135903 0.0012420687533948606 -0.013529709321588236 0.0072424428970168705 0.001242068709813806 0.0065620003735 2.3599643708465857e-10 4.047305505869205e-11 3.2968821712882352 1.8153172553118444 0.31132434087076377 0.019133898136688827 0.010242361149363187 0.0017565504456343872
42 "(42.125, 43.104]" 42.6145 34 0.0 0.013982798006882353 0.007190697180158383 0.0012331943925853906 -0.013982798465323529 0.007190696976158144 0.0012331943575996382 0.006562000414529412 2.322926885623773e-10 3.983786742739715e-11 3.4760369942235294 1.8032850937129066 0.30926084218033995 0.0197746629054234 0.01016918133084795 0.0017440002102980386
43 "(43.104, 44.083]" 43.5935 34 0.0 0.014173358856970589 0.007217926203174996 0.0012378641315075527 -0.014173359185794116 0.007217926205026928 0.0012378641318251562 0.006562000400852941 2.343575528613212e-10 4.01919887331773e-11 3.4928545591441176 1.8218443296562845 0.31244372488595523 0.020044156552422004 0.01020768913004769 0.0017506042433777457
44 "(44.083, 45.062]" 44.5725 34 0.0 0.014239483101852942 0.007255118399410558 0.001244242540540294 -0.014239483410088235 0.00725511846816864 0.0012442425523322078 0.006562000387176471 2.355877848612253e-10 4.04029717805579e-11 3.331704335873529 1.938745811895106 0.33249216369097523 0.020137670341778234 0.010260286885688244 0.001759624684051772
45 "(45.062, 46.042]" 45.552 34 0.0 0.014228076762911764 0.007246965827028453 0.001242844385911491 -0.014228077180264706 0.007246965982074503 0.0012428444125016692 0.006562000400852941 2.849862446283031e-10 4.8874737738830895e-11 3.3226669155882353 1.9511683930160522 0.33462261877703553 0.02012153941970843 0.01024875746827204 0.0017576474052773757
46 "(46.042, 47.021]" 46.5315 34 0.0 0.014216725083882354 0.007240616965451695 0.0012417555651338115 -0.014216725700441177 0.007240617208040135 0.0012417556067373856 0.0065620003871470585 2.6201007769126426e-10 4.4934357617130634e-11 3.2945179671823532 2.0140560352976644 0.34540776045128024 0.020105485862129163 0.010239778884026373 0.0017561075907826609
47 "(47.021, 48.0]" 47.5105 34 0.0 0.014345210736705883 0.007271298821252132 0.0012470174599931328 -0.01434521133217647 0.007271299206312453 0.0012470175260304332 0.006562000428205882 2.293706515844407e-10 3.933674221994693e-11 3.323522190267647 2.0366379466657927 0.3492805263007278 0.020287192000010924 0.010283169681360962 0.0017635490511337484
48 "(48.979, 49.958]" 49.4685 34 0.0 0.014184826157088234 0.0072926287774534 0.001250675517302802 -0.014184826801264705 0.007292629129776319 0.001250675577725684 0.006562000469235295 2.1506124008610818e-10 3.688269839376096e-11 3.220704234379412 2.042785764947774 0.3503348684378008 0.020060373986760395 0.010313334771556793 0.0017687223214230294
49 "(49.958, 50.938]" 50.448 34 0.0 0.014664833324735295 0.007263907313431108 0.0012457498268597575 -0.014664834126235295 0.007263907603980159 0.0012457498766885087 0.006562000428205882 2.2937065146176626e-10 3.933674219890844e-11 3.0265682346352945 2.1716545758559906 0.3724356871775575 0.020739206744527706 0.010272716443924518 0.0017617563357032395
50 "(50.938, 51.917]" 51.4275 34 0.0 0.014120660709 0.007236003932623787 0.0012409644365306092 -0.01412066145517647 0.007236004345033982 0.0012409645072583742 0.006562000469235295 2.1506124008865248e-10 3.68826983941973e-11 3.125070579967647 2.0926121205776904 0.358880017931139 0.019969630411963157 0.010233255190519614 0.0017549887865763484
51 "(51.917, 52.896]" 52.4065 34 0.0 0.013646139605 0.0073769552711171965 0.0012651373916561718 -0.013646140331147059 0.007376955802906413 0.0012651374828572702 0.006562000428205882 2.2937065149376587e-10 3.9336742204396326e-11 3.1097713207411766 2.065778012124389 0.3542780062978372 0.019298556216891177 0.010432590569465341 0.0017891745220343866
52 "(52.896, 53.875]" 53.3855 34 0.0 0.01366655623082353 0.007328352252349265 0.0012568020427038168 -0.013666557100617647 0.007328352831207362 0.0012568021419771614 0.006562000455558823 2.2080900738938288e-10 3.786843235400094e-11 3.155461081873529 2.062290779717902 0.35367995087406157 0.019327429787602518 0.010363855554434188 0.0017773865642067945
53 "(53.875, 54.854]" 54.3645 34 0.0 0.014740640352176471 0.007262292301946845 0.0012454728546752174 -0.014740640824705883 0.007262292621493544 0.0012454729094770241 0.006562000400852941 2.3435755294290565e-10 4.019198874716893e-11 3.294630235102941 2.0497905055943355 0.3515361715479764 0.02084641383824086 0.01027043249328454 0.0017613646413999478
54 "(54.854, 55.833]" 55.3435 34 0.0 0.014753325356176471 0.007243684889290509 0.001242281709731493 -0.014753325671470589 0.007243685229855935 0.0012422817681379819 0.006562000455558823 2.2080900728594658e-10 3.786843233626176e-11 3.367630318867647 2.0429169739142075 0.3503573705899022 0.02086435303175427 0.010244117652807767 0.0017568516834899305
55 "(55.833, 56.812]" 56.3225 34 0.0 0.01491102960397059 0.007325126028325761 0.001256248749848433 -0.014911029952911763 0.007325126309558169 0.0012562487980793931 0.006562000441882354 2.2555813152986128e-10 3.868290042475912e-11 3.272128672397059 2.066763284340785 0.3544469790889293 0.021087380541620623 0.01035929277421175 0.0017766040538543303
56 "(56.812, 57.792]" 57.302 34 0.0 0.01494175937347059 0.007326762512687433 0.0012565294046010676 -0.01494175976402941 0.007326762733782973 0.00125652944251864 0.006562000373470589 2.623760009091548e-10 4.4997112931269654e-11 3.3467365039000003 2.037697454640745 0.34946223041937935 0.021130839027844253 0.010361607070067431 0.0017770009523191807
57 "(57.792, 58.771]" 58.2815 34 0.0 0.01498068888352941 0.007296994935872081 0.0012514243072941137 -0.014980689315382352 0.007296995208782319 0.0012514243540978336 0.0065620003735 2.3599643700637156e-10 4.0473055045265937e-11 3.4172326663470587 2.0304083475449453 0.34821215886549745 0.02118589369814533 0.010319509395854704 0.0017697812607539078
58 "(58.771, 59.75]" 59.2605 34 0.0 0.015419186777647058 0.00733625174327996 0.0012581567942217772 -0.015419187105852942 0.007336251971429179 0.0012581568333490452 0.0065620003735 2.3599643702985185e-10 4.0473055049292775e-11 3.265147852067647 2.126360907955842 0.36466788721676735 0.021806023293788997 0.010375026873655597 0.0017793024296474415
59 "(59.75, 60.729]" 60.2395 34 0.0 0.015295250361735294 0.007094442798178788 0.0012166869022621235 -0.015295250896000001 0.007094443054865586 0.0012166869462835461 0.006562000400852941 2.34357552965373e-10 4.0191988751022045e-11 3.5190025221941177 1.955466105883776 0.3353596704531989 0.02163075087924027 0.010033057404169484 0.0017206551494686388
60 "(60.729, 61.708]" 61.2185 34 0.0 0.01577687731252941 0.006812930716476657 0.0011684079785496855 -0.01577687777832353 0.006812931039128006 0.0011684080338839355 0.006562000318823529 2.5643919152248005e-10 4.397895852119417e-11 3.687962271523529 1.8742664918203094 0.3214340515271967 0.022311874196641688 0.009634939246898436 0.0016523784487771113
61 "(61.708, 62.688]" 62.198 34 0.0 0.015812971814882355 0.006783513987090662 0.0011633630510804675 -0.01581297215735294 0.006783514115132134 0.0011633630730393987 0.006562000359794117 2.6200691423959914e-10 4.4933815089645904e-11 3.749180528132353 1.8528984178834802 0.3177694570798099 0.022362919444193413 0.009593337571630152 0.0016452438203290426
62 "(62.688, 63.667]" 63.1775 34 0.0 0.01607935101779412 0.006489404900456372 0.001112923758845131 -0.016079351278294116 0.006489404967162503 0.0011129237702851382 0.0065620003324705885 2.3229268845133632e-10 3.983786740835378e-11 3.6446723185147056 1.8821168046237562 0.3227803690659139 0.022739636467723406 0.009177404469124135 0.0015739118817353266
