cellnumber x-coordinate y-coordinate z-coordinate velocity-magnitude
1 0.01937407255 -0.01937407255 0.006562000141 4.841968253
2 0.01930207387 -0.01930207387 0.006562000141 4.83896184
3 0.01923859492 -0.01923859492 0.006561999675 4.709489873
4 0.01914011873 -0.01914011873 0.006562000141 4.677236298
5 0.01905349456 -0.01905349456 0.006562000606 4.651724508
6 0.0189924594 -0.0189924594 0.006562000606 4.5717485
7 0.02121082321 -0.02121082321 0.006562000141 0.09253929489
8 0.02120567486 -0.02120567486 0.006562000141 0.2719948148
9 0.02119949646 -0.02119949646 0.006562000141 0.479085245
10 0.021192085 -0.021192085 0.006562000141 0.7171438857
11 0.02118319459 -0.02118319459 0.006562000141 0.9875843402
12 0.02117252536 -0.02117252536 0.006562000141 1.286510845
13 0.02115972713 -0.02115972713 0.006562000606 1.599521727
14 0.02114437334 -0.02114437334 0.006562000606 1.893196801
15 0.02112595551 -0.02112595551 0.006562000606 2.116293428
16 0.02110386454 -0.02110386454 0.006562000606 2.238643308
17 0.02107902244 -0.02107902244 0.006562000606 2.372805453
18 0.02101956122 -0.02101956122 0.006562000606 2.876761343
19 0.02093681321 -0.02093681321 0.006562000606 3.860086227
20 0.02088592015 -0.02088592015 0.006562000141 4.148940677
21 0.0208140742 -0.0208140742 0.006562000141 4.670335554
22 0.02074207366 -0.02074207366 0.006562000141 4.613417097
23 0.02067007311 -0.02067007311 0.006562000141 4.421480499
24 0.02059807442 -0.02059807442 0.006562000141 4.273127309
25 0.02052607387 -0.02052607387 0.006562000141 4.084080642
26 0.02045407332 -0.02045407332 0.006562000141 4.014110105
27 0.02038207278 -0.02038207278 0.006562000141 4.006717266
28 0.02031007409 -0.02031007409 0.006562000141 4.009723961
29 0.02023807354 -0.02023807354 0.006562000141 4.064715572
30 0.02016607299 -0.02016607299 0.006562000141 4.030866862
31 0.02009407245 -0.02009407245 0.006562000141 4.039999766
32 0.02002207376 -0.02002207376 0.006562000141 4.058723896
33 0.01995007321 -0.01995007321 0.006562000141 4.242405633
34 0.01987807266 -0.01987807266 0.006562000141 4.335888755
35 0.01980607398 -0.01980607398 0.006562000141 4.411347455
36 0.01973407343 -0.01973407343 0.006562000141 4.4036664
37 0.01966207288 -0.01966207288 0.006562000141 4.489489292
38 0.0195900742 -0.0195900742 0.006562000141 4.564484555
39 0.01951807365 -0.01951807365 0.006562000141 4.758885924
40 0.0194460731 -0.0194460731 0.006562000141 4.867088227
41 0.008431999013 -0.008431999013 0.006562000606 2.612407117
42 0.007887999527 -0.007887998596 0.006562000606 2.649328069
43 0.007343999576 -0.00734399911 0.006562000606 2.355663865
44 0.006799999624 -0.006799998693 0.006562000606 1.785580184
45 0.006255999673 -0.006255998742 0.006562000606 0.6891200678
46 0.005711999722 -0.005711998791 0.006562000606 0.7271048842
47 0.00516799977 -0.005167998839 0.006562000606 0.5529918311
48 0.004623999819 -0.004623998888 0.006562000606 0.5804701218
49 0.01387199946 -0.01387199946 0.006562000606 4.612796418
50 0.01441599987 -0.01441599987 0.006562000606 4.8779271
51 0.01495999936 -0.01496000029 0.006562000606 5.120577857
