index Bins bin_centres Counts "Bin Variance" x-coordinate_bin_mean x-coordinate_std x-coordinate_sem y-coordinate_bin_mean y-coordinate_std y-coordinate_sem z-coordinate_bin_mean z-coordinate_std z-coordinate_sem velocity-magnitude_bin_mean velocity-magnitude_std velocity-magnitude_sem
19 "(19.406, 20.375]" 19.8905 34 0.0 0.019999999166470588 2.2363415500860667e-09 3.835294117351655e-10 -0.027694713707352943 0.0009364924370839687 0.0001606071279565606 0.006562000141 0.0 0.0 3.2669638992352943 0.5550359614391677 0.09518788209002935
20 "(20.375, 21.344]" 20.8595 34 0.0 0.01999999955 0.0 0.0 -0.027762411545588235 0.0009378434827509448 0.00016083883037690993 0.0065620001546764705 7.974684211592692e-11 1.36764705924645e-11 3.2561944915588237 0.5353727292894644 0.09181566559702654
21 "(21.344, 22.312]" 21.828000000000003 34 0.0 0.01999999955 0.0 0.0 -0.02766472084764706 0.0010704586523223123 0.00018358214432683334 0.006562000113588235 1.1129597919929176e-10 1.908710296472863e-11 3.2548541107941174 0.5471822326978522 0.09384097872280067
22 "(22.312, 23.281]" 22.7965 34 0.0 0.019999995715588234 1.2647810253777856e-08 2.169081563673818e-09 -0.027537192546764705 0.0010713930689189612 0.00018374239545109229 0.006562000141 0.0 0.0 3.3596444275882353 0.4223259677121001 0.07242830593156604
23 "(23.281, 24.25]" 23.7655 34 0.0 0.019999995715294122 1.2648343103625224e-08 2.1691729466687348e-09 -0.02752516468 0.001118587649854081 0.00019183619930785898 0.006562000141 0.0 0.0 3.347761475764706 0.4790373380795311 0.08215422571107325
24 "(24.25, 25.219]" 24.7345 34 0.0 0.01999999724911765 9.341513201894906e-09 1.6020562972150438e-09 -0.02751204826147059 0.0011818889766024602 0.00020269228728284964 0.006562000141 0.0 0.0 3.276374242617647 0.5296512682537692 0.09083444312445682
25 "(25.219, 26.188]" 25.7035 34 0.0 0.019999998399705884 6.70730966531975e-09 1.1502941177150115e-09 -0.027501265517941176 0.0012550742638453227 0.00021524346049824866 0.006562000141 0.0 0.0 3.124864602529412 0.6307998790354291 0.10818128676264181
26 "(26.188, 27.156]" 26.671999999999997 34 0.0 0.01999999801617647 8.943651215312324e-09 1.5338235294341433e-09 -0.027456635445 0.0013588597952879 0.00023304253229891405 0.006562000141 0.0 0.0 2.974186034679412 0.7593974022867719 0.13023558005307798
27 "(27.156, 28.125]" 27.6405 34 0.0 0.01999999801617647 7.0057223428269495e-09 1.201471469696084e-09 -0.027573465697647057 0.001472632777609848 0.0002525544377945718 0.006562000141 0.0 0.0 2.886390282532353 0.885577187211638 0.15187523464127858
28 "(28.125, 29.094]" 28.6095 34 0.0 0.01999999379735294 1.0246832270389181e-08 1.757317236564346e-09 -0.027586135356176468 0.0015348967740657221 0.00026323262509207236 0.006562000141 0.0 0.0 2.787819954455882 0.9719423702132383 0.1666867413316269
29 "(29.094, 30.062]" 29.578000000000003 34 0.0 0.01999998152764706 2.4864519332811613e-08 4.26422988582575e-09 -0.027619503820588236 0.0015762864324484962 0.0002703308929442499 0.006562000195705882 1.5207126121803573e-10 2.608000613973e-11 2.7172398082147056 1.0319668702279547 0.17698085815803727
30 "(30.062, 31.031]" 30.5465 34 0.0 0.01999998689676471 1.8571699507523146e-08 3.1850201892320476e-09 -0.027622810895588237 0.0016391533191244434 0.0002811124750614893 0.006562000141 0.0 0.0 2.6590146028882353 1.0888805132576425 0.18674146741293451
31 "(31.031, 32.0]" 31.5155 34 0.0 0.019999999166470588 2.2363415502052684e-09 3.835294117556084e-10 -0.027677291455882352 0.0017207522017218648 0.0002951065679761568 0.006562000045058823 1.912583437720878e-10 3.280053535361262e-11 2.5672919070794116 1.0885953843682057 0.18669256821181285
