cellnumber x-coordinate y-coordinate z-coordinate velocity-magnitude
1 -0.02110337466 -0.02110337466 0.006562000606 3.508555783
2 -0.02106651478 -0.02106651478 0.006562000606 4.364312056
3 -0.02102797665 -0.02102797665 0.006562000141 4.834283319
4 -0.02100796066 -0.02100796066 0.006562000141 4.920586441
5 -0.02095155232 -0.02095155232 0.006562000141 5.173076967
6 -0.02089514025 -0.02089514025 0.006562000141 5.247478774
7 -0.02082296833 -0.02082296833 0.006562000141 5.185114238
8 -0.02075096965 -0.02075096965 0.006562000606 5.119163712
9 -0.0206789691 -0.0206789691 0.006562000141 5.041452732
10 -0.02060696855 -0.02060696855 0.006562000606 4.959742668
11 -0.02053496987 -0.02053496987 0.006562000141 4.793621626
12 -0.02046296932 -0.02046296932 0.006562000606 4.596385683
13 -0.02039096877 -0.02039096877 0.006562000141 4.423563375
14 -0.02031897008 -0.02031897008 0.006562000141 4.216103395
15 -0.02024696954 -0.02024696954 0.006562000141 4.010310328
16 -0.02017496899 -0.02017496899 0.006562000606 3.744096474
17 -0.0201029703 -0.0201029703 0.006562000141 3.638965217
18 -0.02003096975 -0.02003096975 0.006562000606 3.643671682
19 -0.01995896921 -0.01995896921 0.006562000141 3.84886675
20 -0.02121081017 -0.02121081017 0.006562000141 0.1009252433
21 -0.02120563947 -0.02120563947 0.006562000141 0.3033717285
22 -0.021199435 -0.021199435 0.006562000141 0.5448535922
23 -0.02119199 -0.02119199 0.006562000141 0.8321985529
24 -0.02118305862 -0.02118305862 0.006562000141 1.170795111
25 -0.02117234282 -0.02117234282 0.006562000606 1.560300376
26 -0.02115948685 -0.02115948685 0.006562000606 1.990984081
27 -0.02114406601 -0.02114406601 0.006562000606 2.454372737
28 -0.02112556621 -0.02112556621 0.006562000606 2.952908198
29 -0.004624000285 -0.004623998422 0.006562000606 0.5559067074
30 -0.004080000333 -0.004079998471 0.006562000606 0.6536532566
31 -0.003672000254 -0.003671998158 0.006562000606 0.6947100891
32 -0.003536000149 -0.003535998287 0.006562000606 0.6595064009
33 -0.00346800033 -0.003467998235 0.006562000606 0.6620606228
34 -0.003341176547 -0.003341175616 0.006562000606 0.6626285567
35 -0.003229305847 -0.003229305847 0.006562000606 0.6962306169
36 -0.00315000792 -0.00315000792 0.006562000606 0.7056004498
37 -0.003081055358 -0.003081055358 0.006562000606 0.6882641121
38 -0.003015503287 -0.003015503287 0.006562000141 0.7061516183
39 -0.002976104384 -0.002976104384 0.006562000141 0.7320779931
40 -0.00294583058 -0.00294583058 0.006562000141 0.7801801623
41 -0.002920712577 -0.002920712577 0.006562000606 0.838051912
42 -0.002899855841 -0.002899855841 0.006562000141 0.8933034581
43 -0.00288252742 -0.00288252742 0.006562000141 0.938523273
44 -0.002868122654 -0.002868122654 0.006562000606 0.9727712269
45 -0.002856143517 -0.002856143517 0.006562000606 0.9979199365
46 -0.002846178133 -0.002846178133 0.006562000606 1.016386711
47 -0.002837885171 -0.002837885171 0.006562000606 1.030197976
48 -0.002830982907 -0.002830982907 0.006562000141 1.040835578
49 -0.01795200072 -0.017951997 0.006562000606 5.67374987
50 -0.01808800176 -0.01808799803 0.006562000606 5.779320293
51 -0.01836000197 -0.01835999638 0.006562000606 5.300465022
52 -0.01849600114 -0.01849599741 0.006562000606 5.349896835
53 -0.01856400073 -0.018563997 0.006562000606 5.310813683
54 -0.01870380528 -0.01870380342 0.006562000141 5.272506883
55 -0.01880456693 -0.01880456693 0.006562000141 4.961180926
56 -0.01887113415 -0.01887113415 0.006562000141 4.747672595
57 -0.01893839985 -0.01893839985 0.006562000606 4.614847374
58 -0.01952696964 -0.01952696964 0.006562000141 4.142025627
59 -0.01945496909 -0.01945496909 0.006562000606 4.238325257
60 -0.01938296854 -0.01938296854 0.006562000141 4.296453431
61 -0.01931096986 -0.01931096986 0.006562000606 4.346176538
62 -0.01923896931 -0.01923896931 0.006562000141 4.358710687
63 -0.01916676387 -0.01916676387 0.006562000606 4.396471381
64 -0.01912219636 -0.01912219636 0.006562000606 4.410584186
65 -0.01904013008 -0.01904013008 0.006562000606 4.468157661
66 -0.01898222044 -0.01898222044 0.006562000606 4.526608082
67 -0.01550400071 -0.01550399791 0.006562000606 5.733211858
68 -0.01496000122 -0.0149599975 0.006562000606 5.549597768
69 -0.01441600081 -0.01441599801 0.006562000606 5.370618817
70 -0.008432000875 -0.008431998082 0.006562000606 2.83586675
71 -0.008976000361 -0.008975998498 0.006562000606 3.014452669
72 -0.009520000778 -0.009519997984 0.006562000606 3.216839071
73 -0.0100640012 -0.0100639984 0.006562000606 3.411675771
74 -0.01060800068 -0.01060799789 0.006562000606 3.689655087
75 -0.0111520011 -0.0111519983 0.006562000606 4.003098992
76 -0.01169600058 -0.01169599779 0.006562000606 4.318904286
77 -0.012240001 -0.01223999821 0.006562000606 4.541787247
78 -0.01278400142 -0.01278399769 0.006562000606 4.623540954
79 -0.0133280009 -0.01332799811 0.006562000606 4.78808209
80 -0.01387200132 -0.01387199759 0.006562000606 5.053746471
81 -0.005168000702 -0.005167998374 0.006562000606 0.5563732139
82 -0.005712000653 -0.005711998325 0.006562000606 0.4748543879
83 -0.006256000604 -0.006255998276 0.006562000606 1.209926931
84 -0.006800000556 -0.006799998228 0.006562000606 1.966548747
85 -0.007344000507 -0.007343998179 0.006562000606 2.494664316
86 -0.007888000458 -0.007887997665 0.006562000606 2.679479288
87 -0.01604800113 -0.0160479974 0.006562000606 5.773489165
88 -0.01659200154 -0.01659199782 0.006562000606 5.618259701
89 -0.01713600196 -0.01713599823 0.006562000606 6.10362841
90 -0.01768000238 -0.01767999865 0.006562000606 5.986832567
91 -0.01988696866 -0.01988696866 0.006562000141 4.060643138
92 -0.01981496997 -0.01981496997 0.006562000141 4.128408555
93 -0.01974296942 -0.01974296942 0.006562000606 4.068943279
94 -0.01967096888 -0.01967096888 0.006562000141 4.024232769
95 -0.01959896833 -0.01959896833 0.006562000606 4.057717818
1 -0.01895311661 -0.01895311661 0.006562000141 4.485039009
2 -0.01887285709 -0.01887285709 0.006562000141 4.418113207
3 -0.01878958195 -0.01878958195 0.006562000141 4.646282759
4 -0.01876249723 -0.01876249723 0.006562000606 4.575966842
5 -0.01869268715 -0.01869268529 0.006562000606 4.743197777
6 -0.01856400259 -0.01856399886 0.006562000606 4.665846994
7 -0.018496003 -0.01849599928 0.006562000606 4.691988247
8 -0.01836000197 -0.01835999824 0.006562000606 4.582851496
9 -0.01808800362 -0.01808799803 0.006562000606 4.648987097
10 -0.01795200258 -0.01795199886 0.006562000606 4.890321999
11 -0.02121081017 -0.02121081017 0.006562000141 0.126522717
12 -0.02120563947 -0.02120563947 0.006562000141 0.3659986449
13 -0.021199435 -0.021199435 0.006562000141 0.6371377819
14 -0.02119199 -0.02119199 0.006562000141 0.9479652375
15 -0.02118305862 -0.02118305862 0.006562000141 1.3105346
16 -0.02117234282 -0.02117234282 0.006562000606 1.740725507
17 -0.02115948685 -0.02115948685 0.006562000606 2.256410977
18 -0.02114406601 -0.02114406601 0.006562000606 2.879690861
19 -0.02112556621 -0.02112556621 0.006562000606 3.606664023
20 -0.02110337466 -0.02110337466 0.006562000606 4.36091789
21 -0.02106651478 -0.02106651478 0.006562000606 5.002455413
22 -0.02102797665 -0.02102797665 0.006562000141 5.266346391
23 -0.02100796066 -0.02100796066 0.006562000141 5.2985713
24 -0.02095155232 -0.02095155232 0.006562000141 5.309707368
25 -0.02089514025 -0.02089514025 0.006562000141 5.270646688
26 -0.02082296833 -0.02082296833 0.006562000141 5.252068956
27 -0.02075096965 -0.02075096965 0.006562000606 5.19111192
28 -0.0206789691 -0.0206789691 0.006562000141 5.112433014
29 -0.02060696855 -0.02060696855 0.006562000141 5.13922953
30 -0.020534968 -0.020534968 0.006562000141 5.060269641
31 -0.02046296932 -0.02046296932 0.006562000606 4.97029249
32 -0.02039096877 -0.02039096877 0.006562000141 4.794764213
33 -0.02031897008 -0.02031897008 0.006562000141 4.703424011
34 -0.02024696954 -0.02024696954 0.006562000141 4.545263882
35 -0.02017496899 -0.02017496899 0.006562000141 4.453815208
36 -0.02010296844 -0.02010296844 0.006562000141 4.188863179
37 -0.02003096975 -0.02003096975 0.006562000606 3.994877925
38 -0.01995896921 -0.01995896921 0.006562000141 3.685157403
39 -0.01988696866 -0.01988696866 0.006562000606 3.604878881
40 -0.01981496997 -0.01981496997 0.006562000141 3.525274105
41 -0.01974296942 -0.01974296942 0.006562000606 3.705279156
42 -0.01967096888 -0.01967096888 0.006562000141 3.892355542
43 -0.01959896833 -0.01959896833 0.006562000606 4.05177367
44 -0.01952696964 -0.01952696964 0.006562000141 4.277626191
45 -0.01945496909 -0.01945496909 0.006562000606 4.47713043
46 -0.01938296854 -0.01938296854 0.006562000141 4.703684248
47 -0.01931096986 -0.01931096986 0.006562000141 4.72082371
48 -0.01923896931 -0.01923896931 0.006562000141 4.69839273
49 -0.01916676387 -0.01916676387 0.006562000606 4.487765161
50 -0.01912219636 -0.01912219636 0.006562000606 4.482445216
51 -0.01904013008 -0.01904013008 0.006562000606 4.31082735
52 -0.01898222044 -0.01898222044 0.006562000606 4.362791968
53 -0.002831113758 -0.002831113758 0.006562000606 1.036422814
54 -0.00283813756 -0.00283813756 0.006562000606 1.017133315
55 -0.002846576972 -0.002846576972 0.006562000606 0.993639888
56 -0.002856719075 -0.002856719075 0.006562000606 0.9647782197
57 -0.002868911251 -0.002868911251 0.006562000606 0.9291129163
58 -0.002883573063 -0.002883573063 0.006562000606 0.8852525919
59 -0.002901211847 -0.002901211847 0.006562000606 0.8328501577
60 -0.002922442975 -0.002922442975 0.006562000606 0.7747327951
61 -0.002948012901 -0.002948012901 0.006562000141 0.7191081271
62 -0.002978831064 -0.002978831064 0.006562000606 0.6780452044
63 -0.003020680975 -0.003020680975 0.006562000141 0.6529825098
64 -0.003100434784 -0.003100434784 0.006562000606 0.643581978
65 -0.003216037294 -0.003216037294 0.006562000141 0.6925682953
66 -0.003338445909 -0.003338444745 0.006562000141 0.7274132787
67 -0.003468001727 -0.003467999864 0.006562000606 0.7396504554
68 -0.003536001779 -0.003535999684 0.006562000606 0.7478488673
69 -0.003672001883 -0.003671999788 0.006562000606 0.7748412345
70 -0.00408000173 -0.004079999868 0.006562000606 0.7358200419
71 -0.004624001682 -0.004623999819 0.006562000606 0.6052748933
72 -0.005168002099 -0.00516799977 0.006562000606 0.6514379038
73 -0.00571200205 -0.005711999722 0.006562000606 0.5789945971
74 -0.006256002001 -0.006255999673 0.006562000606 1.167931472
75 -0.006800002418 -0.006799999624 0.006562000606 2.33156777
76 -0.007344001904 -0.007343999576 0.006562000606 2.731115025
77 -0.007888002321 -0.007887999527 0.006562000606 2.542620384
78 -0.008432002738 -0.008431999944 0.006562000606 3.056150396
79 -0.008976002224 -0.00897599943 0.006562000606 3.06973927
80 -0.009520002641 -0.009519999847 0.006562000606 3.304571831
81 -0.01006400213 -0.01006399933 0.006562000606 3.611729822
82 -0.01060800254 -0.01060799975 0.006562000606 3.841057268
83 -0.01115200296 -0.01115200017 0.006562000606 4.026779299
84 -0.01169600245 -0.01169599965 0.006562000606 4.202438837
85 -0.01224000286 -0.01223999914 0.006562000606 4.485164746
86 -0.01278400235 -0.01278399955 0.006562000606 4.703395782
87 -0.01332800277 -0.01332799997 0.006562000606 4.958699238
88 -0.01387200318 -0.01387199946 0.006562000606 5.140981132
89 -0.0144160036 -0.01441599987 0.006562000606 5.323334801
90 -0.01496000309 -0.01495999936 0.006562000606 5.528231642
91 -0.0155040035 -0.01550399978 0.006562000606 5.761133282
92 -0.01604800299 -0.01604799926 0.006562000606 5.787651641
93 -0.01659200341 -0.01659199968 0.006562000606 5.86878605
94 -0.01713600382 -0.0171360001 0.006562000606 5.632062655
95 -0.01768000424 -0.01767999865 0.006562000606 5.283291873
1 -0.01795200258 -0.01795199886 0.006562000606 4.888622466
2 -0.01808800176 -0.0180879999 0.006562000606 4.799358616
3 -0.01836000197 -0.01835999824 0.006562000606 4.992085385
4 -0.018496003 -0.01849599928 0.006562000606 5.121635736
5 -0.01856400259 -0.01856399886 0.006562000606 5.032098148
6 -0.01869268529 -0.01869268529 0.006562000606 5.078355315
7 -0.01876249723 -0.01876249723 0.006562000606 5.157486546
8 -0.01878958195 -0.01878958195 0.006562000606 5.022798795
9 -0.01887285709 -0.01887285709 0.006562000141 5.058724324
10 -0.01895311661 -0.01895311661 0.006562000141 4.777214868
11 -0.01967096888 -0.01967096888 0.006562000141 5.796394618
12 -0.01959897019 -0.01959897019 0.006562000606 5.652283696
13 -0.01952696964 -0.01952696964 0.006562000141 5.580630139
14 -0.01945496909 -0.01945496909 0.006562000606 5.384044481
