cellnumber x-coordinate y-coordinate z-coordinate velocity-magnitude
1 0.02999999933 -0.0314563252 0.006562000141 1.035400722
2 0.02999999933 -0.03133584931 0.006562000141 1.024537891
3 0.02999999933 -0.03119704314 0.006562000141 0.8992209669
4 0.02999999933 -0.0310530439 0.006562000141 0.7295245826
5 0.02999999933 -0.03090904281 0.006562000141 0.6742105185
6 0.02999999933 -0.03076504357 0.006562000141 0.7230841731
7 0.02999999933 -0.03062104248 0.006562000141 0.8230148025
8 0.02999999933 -0.03047704324 0.006562000141 0.9580297309
9 0.02999999933 -0.03033304401 0.006562000141 1.096930338
10 0.02999999933 -0.03018904291 0.006562000141 1.124057841
11 0.02999999933 -0.03004504368 0.006562000141 0.7426159167
12 0.02999999933 -0.02990104258 0.006562000141 0.8571289073
13 0.02999999933 -0.02975704335 0.006562000141 0.9293913667
14 0.02999999933 -0.02961304411 0.006562000141 1.988163849
15 0.02999999933 -0.02946904302 0.006562000141 2.598869417
16 0.02999999933 -0.02932504378 0.006562000141 3.051417805
17 0.02999999933 -0.02918104269 0.006562000141 3.256393988
18 0.02999999933 -0.02903704345 0.006562000141 3.321051048
19 0.02999999933 -0.02889304422 0.006562000141 3.336684715
20 0.02999999933 -0.02874904312 0.006562000141 3.235667361
21 0.02999999933 -0.02860504389 0.006562000141 3.088502883
22 0.02999999933 -0.02846104279 0.006562000141 2.866727832
23 0.02999999933 -0.02831704356 0.006562000141 2.799845654
24 0.02999999933 -0.02817304246 0.006562000141 2.894087731
25 0.02999999933 -0.02401195839 0.006562000606 0.3006409744
26 0.02999999933 -0.0240409188 0.006562000141 0.4121921286
27 0.02999999933 -0.02412424795 0.006562000141 0.6548345901
28 0.02999999933 -0.02420346625 0.006562000141 0.6755579832
29 0.02999999933 -0.02429169975 0.006562000141 0.5769518221
30 0.02999999933 -0.02442904375 0.006562000141 0.515502796
31 0.02999999933 -0.02457304299 0.006562000141 0.5001545135
32 0.02999999933 -0.02471704409 0.006562000141 0.5464981024
33 0.02999999933 -0.02486104332 0.006562000141 0.9451549816
34 0.02999999933 -0.02500504255 0.006562000141 1.137300696
35 0.02999999933 -0.02514904365 0.006562000141 0.9570294298
36 0.02999999933 -0.02529304288 0.006562000141 0.7808225278
37 0.02999999933 -0.02543704398 0.006562000141 0.6451102239
38 0.02999999933 -0.02558104321 0.006562000141 0.630996981
39 0.02999999933 -0.02572504245 0.006562000141 0.7766919981
40 0.02999999933 -0.02586904354 0.006562000141 0.8512476786
41 0.02999999933 -0.02601304278 0.006562000141 0.9923732121
42 0.02999999933 -0.02615704387 0.006562000141 1.499411452
43 0.02999999933 -0.02630104311 0.006562000141 1.842039153
44 0.02999999933 -0.0264450442 0.006562000141 1.897205168
45 0.02999999933 -0.02658904344 0.006562000141 1.859350082
46 0.02999999933 -0.02673304267 0.006562000141 1.832347198
47 0.02999999933 -0.02687704377 0.006562000141 1.919540704
48 0.02999999933 -0.027021043 0.006562000141 2.172058633
49 0.02999999933 -0.0271650441 0.006562000141 2.273085944
50 0.02999999933 -0.02730904333 0.006562000141 2.250560084
51 0.02999999933 -0.02745304257 0.006562000141 2.246809646
52 0.02999999933 -0.02759704366 0.006562000141 2.364912743
53 0.02999999933 -0.0277410429 0.006562000141 2.549049241
54 0.02999999933 -0.02788504399 0.006562000141 2.797644052
55 0.02999999933 -0.02802904323 0.006562000141 2.94053439
1 0.02999999933 -0.02401195839 0.006562000606 0.2982737669
2 0.02999999933 -0.0240409188 0.006562000141 0.3890222824
3 0.02999999933 -0.02412424795 0.006562000141 0.454140516
4 0.02999999933 -0.02420346625 0.006562000141 0.4826394706
