"Time Step" "point-shear-a"
2890 479.7823791503906
2900 480.1542053222656
2910 479.7348022460938
2920 478.5482482910156
2930 477.4427185058594
2940 475.6819458007812
2950 474.1183166503906
2960 473.621337890625
2970 474.3684387207031
2980 475.6610717773438
2990 477.3608093261719
3000 479.2772216796875
3010 480.9183044433594
3020 481.7580871582031
3030 481.2245483398438
3040 480.8298034667969
3050 480.9153747558594
3060 481.0934143066406
3070 481.0050354003906
3080 480.5481567382812
3090 480.4614868164062
3100 480.3117980957031
3110 480.197021484375
3120 480.4178466796875
3130 480.5526123046875
3140 480.5614013671875
3150 480.0008239746094
3160 479.7870483398438
3170 479.8966369628906
3180 479.7460327148438
3190 478.7387390136719
3200 478.1607055664062
3210 477.9536437988281
3220 477.9810791015625
3230 477.6556396484375
3240 477.3954162597656
3250 477.827880859375
3260 478.2554931640625
3270 478.4024963378906
3280 478.0822143554688
3290 477.9921875
3300 477.77099609375
3310 477.0704956054688
3320 476.6986999511719
3330 477.1925659179688
3340 478.2670288085938
3350 479.84423828125
3360 481.3467102050781
3370 482.0484313964844
3380 481.4429931640625
3390 480.3511047363281
3400 480.1689147949219
3410 480.5195617675781
3420 480.7931518554688
3430 480.4407348632812
3440 480.0721740722656
3450 479.8430786132812
3460 479.7350158691406
3470 479.7564697265625
3480 479.7557678222656
3490 479.8588256835938
3500 479.8979797363281
3510 479.3140258789062
3520 479.0906677246094
3530 479.3011474609375
3540 478.7507019042969
3550 477.777099609375
3560 477.3631591796875
3570 477.4793090820312
3580 477.8168029785156
3590 478.0298156738281
3600 478.3158264160156
0 514.0798950195312
10 485.1894836425781
20 486.49609375
30 487.2062683105469
40 486.8506164550781
50 486.2651672363281
60 485.4505310058594
70 484.3410339355469
80 483.5440368652344
90 483.5972900390625
100 483.8674926757812
110 483.5184936523438
120 482.470703125
130 481.8297424316406
140 481.7800903320312
150 481.5684814453125
160 481.6805114746094
170 482.0555419921875
180 482.1836547851562
190 481.9761047363281
200 481.3040466308594
210 480.789306640625
220 480.7726440429688
230 480.9469909667969
240 481.26318359375
250 481.6156616210938
260 481.982666015625
270 481.7899169921875
280 481.9005737304688
290 482.8283996582031
300 483.7391357421875
310 484.2974853515625
320 484.1983032226562
330 483.37744140625
340 482.0161437988281
350 480.4989013671875
360 479.6890869140625
370 480.1959533691406
380 480.2088317871094
390 479.0836486816406
400 476.99462890625
410 475.1375427246094
420 473.7362976074219
430 472.9030456542969
440 473.0990295410156
450 474.2129821777344
460 475.5910949707031
470 477.3653259277344
480 479.2815551757812
490 480.9663391113281
500 482.0824890136719
510 481.660888671875
520 481.1890869140625
530 481.1264953613281
540 481.2054443359375
550 481.018310546875
560 480.4514465332031
570 480.2201232910156
580 480.0323181152344
590 479.9272766113281
600 480.0972900390625
610 480.2001647949219
620 480.2220153808594
630 479.61669921875
640 479.3172302246094
650 479.2725830078125
660 478.3998107910156
670 477.279296875
680 476.9581298828125
690 477.3433227539062
700 477.7849731445312
710 477.9219360351562
720 478.2728576660156
730 478.6717224121094
740 478.8441467285156
750 478.6240234375
760 477.9518737792969
770 477.4947204589844
780 476.8820190429688
790 475.6153259277344
800 474.863037109375
810 475.2519836425781
820 476.2967834472656
830 477.9564208984375
840 479.4810180664062
850 480.5337524414062
860 480.5213317871094
870 479.8005065917969
880 479.5985107421875
890 479.82861328125
900 480.0474243164062
910 479.83154296875
920 479.3067016601562
930 479.1447143554688
940 479.044677734375
950 479.0079956054688
960 479.2204895019531
