"Time Step" "mass-flux"
280 3.017740874550201e-08
290 -6.796524128216408e-09
300 2.134705738149334e-07
310 -2.173199725730157e-08
320 6.040811514895772e-08
330 2.065739325221583e-07
340 3.896990580926074e-08
350 1.226327091194412e-07
360 4.55408890945308e-08
370 1.251767472731924e-07
380 5.53630808627914e-08
390 -1.878914096878348e-07
400 -2.086511960569526e-07
410 2.023648382337706e-07
420 1.483658086734452e-07
430 2.207608515436554e-07
440 -4.284511581631456e-08
450 -2.194488415638296e-07
460 5.199105814618354e-08
470 2.217466981632721e-07
480 -9.549587720592001e-08
490 -2.097683977769771e-07
500 2.00623448451398e-07
510 7.196103442991264e-08
520 7.19764574538817e-08
530 1.607832224512218e-07
540 2.74326760120458e-07
550 1.269209719545472e-07
560 1.553117151206762e-07
570 -6.159896590030023e-08
580 1.89406240580503e-07
590 -3.017761506449168e-07
600 -4.036586789130103e-08
610 1.440625394880102e-07
620 1.14880495560854e-07
630 1.627262738029822e-07
640 3.012017394943278e-07
650 2.90625029951419e-07
660 9.237645738624511e-09
670 -1.957722484402513e-07
680 -6.904666003532123e-08
690 8.953258541499753e-08
700 3.540830820908392e-08
710 5.604207603537859e-08
720 -5.837303657107995e-08
730 5.159993782255512e-08
740 1.439233420844066e-07
750 -1.545523336185517e-07
760 -1.24125713638068e-07
770 -6.533302605166158e-08
780 -1.532809374635291e-07
790 1.952334985483306e-07
800 1.214301934698847e-08
810 1.419527202589643e-07
820 1.99415629842381e-07
830 2.471021913544313e-07
840 -1.810503738805536e-07
850 2.985346775341569e-09
860 5.109463552949167e-08
870 9.070307758346496e-08
880 -1.369891019370462e-07
890 -1.546567642563001e-07
900 -5.028936848200383e-08
910 -1.01633241746113e-07
920 7.507930517569594e-08
930 -8.650718494318532e-08
940 -2.336084002768635e-07
950 -2.689284598900166e-07
960 8.123970537260439e-08
970 1.934881463036553e-07
980 6.379249799931541e-08
990 -2.785097509075407e-07
1000 1.410110212624049e-07
1010 2.167865922747536e-07
1020 -2.531479873640885e-08
1030 -2.169065338383791e-07
1040 2.333029975806755e-07
1050 1.520193543061432e-07
1060 1.896929196151809e-07
1070 7.515694161464026e-08
1080 6.143915700501656e-08
1090 -6.938609790202444e-08
1100 1.098609190078315e-07
1110 -2.072527684887637e-07
1120 -2.231973935881704e-07
1130 1.228250555845856e-07
1140 1.737073827695612e-07
1150 -1.182535593682865e-07
1160 1.77303833344411e-07
1170 1.143810029330394e-07
1180 7.127519009719752e-08
1190 3.086997299658889e-07
1200 -4.354670583850417e-08
1210 -9.795886630331596e-08
1220 -2.1986224094106e-07
1230 1.775831402761607e-07
1240 1.951015842494019e-07
1250 6.331277545984504e-08
1260 8.99653686964319e-09
1270 1.787607344927444e-07
1280 9.942423367242936e-08
1290 4.473631115553545e-08
1300 -4.45826939879379e-08
1310 2.068141409031221e-07
1320 6.325577891347356e-08
1330 2.678714785403491e-08
1340 6.046353034222518e-08
1350 -8.448261396704071e-08
1360 2.199206269037912e-07
1370 2.627033393182154e-07
1380 -5.411877494754247e-08
1390 -4.223807616166031e-08
1400 -5.124173417525579e-08
1410 3.362801420658812e-08
1420 -1.359778654744237e-07
1430 6.297257680587531e-09
1440 5.792907287888172e-08
1450 -9.892949792700279e-10
1460 1.863437011154212e-07
1470 -1.643036791620922e-07
1480 -4.832200618115623e-08
1490 2.355626659497623e-07
1500 1.794285991452149e-07
1510 8.570865797641325e-08
1520 -7.807060822817569e-08
1530 -4.555656840654621e-08
1540 -2.918231014475969e-08
1550 2.505002656624788e-07
1560 -4.079746436513876e-08
1570 -1.153811722554021e-07
1580 -8.708141319146989e-09
1590 7.475965677072871e-08
1600 1.460819840370942e-07
1610 8.014275855450226e-08
1620 -2.120092971527598e-07
1630 2.375193081938232e-07
1640 2.778110599968575e-07
1650 -4.438620269248128e-08
1660 -4.195451183686139e-08
1670 1.055930326301913e-07
1680 -2.282562907296448e-07
1690 1.84796486432659e-07
1700 1.244924191928787e-07
1710 2.359965584064483e-07
1720 1.911872156354355e-07
1730 3.510677430013098e-08
1740 -1.683450409697973e-07
1750 4.610518904157868e-08
1760 1.137491169797555e-07
1770 6.095025326113834e-08
1780 2.442377836781029e-08
1790 2.341146289400187e-07
1800 -6.037689859877959e-08
1810 1.650753794074644e-08
1820 1.417922762675383e-07
1830 -1.767247797199167e-07
1840 -5.961371287582784e-08
1850 1.565550321602771e-07
1860 4.245899899030237e-08
1870 6.69123302182717e-08
1880 3.800497726247354e-08
1890 6.132195167624088e-08
1900 2.563576009945168e-07
1910 1.894851443182133e-07
1920 -1.076572116315289e-07
1930 -2.475874413473966e-07
1940 8.040754609361933e-08
1950 2.57087426187852e-07
1960 4.667275647213254e-08
1970 1.721542779650753e-07
1980 2.502547884961071e-07
1990 4.057802265727828e-08
2000 2.233920808683565e-07
2010 -2.658172276737147e-07
2020 -1.43145347318574e-07
2030 1.632700809273135e-07
2040 1.25637824088809e-07
2050 -7.452258040524518e-08
2060 2.062314139392174e-07
2070 1.903036202580144e-07
2080 1.500539737395168e-07
2090 1.81624022807525e-07
2100 3.086438243177225e-08
2110 -1.429783793166495e-07
2120 3.105241178080753e-08
2130 9.941919013739531e-08
2140 1.421001792553667e-07
2150 7.603059770655562e-08
2160 3.882374322028426e-08
2170 8.981894303317084e-08
2180 7.724531540798107e-08
2190 -4.671741161976772e-08
2200 -1.031855403552107e-07
2210 1.466156001467267e-07
2220 6.844942065931114e-08
2230 1.473706008198183e-07
2240 -2.809267642817082e-08
2250 6.836418529193589e-08
2260 4.832053831366201e-08
2270 2.4304668952424e-07
2280 -2.5656812823599e-07
2290 3.813725695661629e-08
2300 -5.82611412655587e-08
2310 -6.798476955005572e-08
2320 1.89531843566848e-07
2330 2.503620794014338e-08
2340 1.953991510400543e-07
2350 3.792019098725063e-08
2360 1.147190539368959e-07
2370 4.980353449091091e-08
2380 -1.441152087389153e-07
2390 6.249422015297545e-08
2400 8.641471037351689e-08
2410 1.431773507323819e-07
2420 6.871164429100851e-08
2430 -1.2342248859043e-07
2440 1.177592383883042e-07
2450 8.665585179284951e-08
2460 -2.525783789272817e-07
2470 -2.199924982945745e-07
2480 1.965575737866709e-07
2490 1.437463392067739e-08
2500 1.08677917796951e-07
2510 -6.675446947296271e-08
2520 5.613184281966221e-08
2530 5.639396957746179e-08
2540 1.495374684704065e-07
2550 -1.234112005990551e-07
2560 -2.590135981458963e-07
2570 5.831853558402322e-08
2580 8.859382467918397e-08
2590 1.717269133977295e-07
2600 1.877516326784234e-07
2610 7.110884610306289e-09
2620 2.988637363282587e-08
2630 2.47427890461005e-07
2640 6.523595782320646e-08
2650 -2.345015657975735e-07
2660 -1.643492114344891e-07
2670 6.163350641658072e-08
2680 -2.960511527663745e-07
2690 2.377054164892645e-07
2700 1.539278390721988e-07
2710 7.658114783287706e-08
2720 1.995815282623825e-07
2730 1.36591412687459e-07
2740 -2.245297791442225e-08
2750 1.507664920477603e-07
2760 -7.37753879515024e-08
2770 -1.58543247467946e-07
2780 2.018680635082482e-07
2790 1.148505971229619e-07
2800 2.137719940856209e-07
2810 2.263286974640843e-07
2820 8.448615729239606e-08
2830 -5.91422421800103e-08
2840 -1.369555716126958e-07
2850 1.509192562657025e-07
2860 -9.689988796773852e-08
2870 1.179084786542828e-07
2880 5.643683523987031e-08
2890 1.530804416838283e-07
2900 1.632458399361547e-07
2910 1.640365219421347e-07
2920 -6.33551296633228e-08
2930 7.260011549575784e-08
2940 5.276156071765126e-08
2950 -1.345152971787833e-07
2960 4.244797693897517e-08
2970 4.570201178610844e-08
2980 1.078338484547525e-07
2990 1.870723917510309e-07
3000 -1.370252014909479e-07
3010 -1.810527573073428e-07
3020 4.293683129874548e-08
3030 2.013215100460375e-07
3040 4.929851161322718e-08
