"Time Step" "point-ho-b"
2890 0.03945038840174675
2900 0.04187186062335968
2910 0.04676248133182526
2920 0.04978501051664352
2930 0.03720786795020103
2940 0.03950325399637222
2950 0.03864109888672829
2960 0.03464619070291519
2970 0.03158495202660561
2980 0.03313888981938362
2990 0.05318162962794304
3000 0.03538781777024269
3010 0.03644175454974174
3020 0.03567975386977196
3030 0.04158782958984375
3040 0.04339946061372757
3050 0.04691755399107933
3060 0.03731043636798859
3070 0.05444502085447311
3080 0.06172428280115128
3090 0.04914485290646553
3100 0.0478404238820076
3110 0.03725991025567055
3120 0.06024607643485069
3130 0.04554115980863571
3140 0.04051500558853149
3150 0.02586514689028263
3160 0.03255744650959969
3170 0.04943924397230148
3180 0.03538814187049866
3190 0.03340556845068932
3200 0.04208549484610558
3210 0.03988275676965714
3220 0.05129114910960197
3230 0.03283708542585373
3240 0.02062215656042099
3250 0.03216266259551048
3260 0.03894505649805069
3270 0.05850385874509811
3280 0.05822582542896271
3290 0.04110514000058174
3300 0.04471274465322495
3310 0.04667839407920837
3320 0.04914581403136253
3330 0.01550458557903767
3340 0.0219661071896553
3350 0.05186287686228752
3360 0.05270998179912567
3370 0.04210267588496208
3380 0.04271510243415833
3390 0.04967772960662842
3400 0.03648193925619125
3410 0.03497721627354622
3420 0.0399438850581646
3430 0.03811849281191826
3440 0.06293033063411713
3450 0.04119164124131203
3460 0.03870166465640068
3470 0.04395952448248863
3480 0.04556971415877342
3490 0.0464431568980217
3500 0.05708461627364159
3510 0.02048718370497227
3520 0.02280515618622303
3530 0.03903339058160782
3540 0.04473241791129112
3550 0.04593650624155998
3560 0.0575842447578907
3570 0.04757165163755417
3580 0.04623812437057495
3590 0.0286201611161232
3600 0.02525573410093784
0 0
10 2.709995214900118e-06
20 8.850263952808746e-07
30 4.699902831362124e-07
40 1.518760882390779e-06
50 2.121373427144135e-06
60 4.73510908705066e-06
70 5.457241513795452e-06
80 3.806059248745441e-05
90 1.560129385325126e-05
100 0.001753804623149335
110 0.002082010265439749
120 0.0006344822468236089
130 0.0002968594490084797
140 0.003617405658587813
150 0.0008902601548470557
160 0.0009184557129628956
170 0.0004292788216844201
180 0.004439392127096653
190 0.004563210066407919
200 0.00374069157987833
210 0.002038688864558935
220 0.002859268803149462
230 0.001991662196815014
240 0.003939615096896887
250 0.004172144923359156
260 0.0003408413613215089
270 0.004312141332775354
280 0.001798203215003014
290 0.0002928660251200199
300 0.004121928010135889
310 0.001892553409561515
320 0.003943669144064188
330 0.003176426514983177
340 0.003515116171911359
350 0.008692063391208649
