"Time Step" "point-vel-c"
2890 5.049878597259521
2900 4.821053504943848
2910 5.191177845001221
2920 5.364887714385986
2930 5.104588508605957
2940 5.078718662261963
2950 4.909291744232178
2960 5.214862823486328
2970 4.71638298034668
2980 5.383852481842041
2990 4.328121185302734
3000 4.796012401580811
3010 5.151408672332764
3020 4.951910972595215
3030 4.8609938621521
3040 4.398768424987793
3050 4.756524085998535
3060 4.769223690032959
3070 4.938895702362061
3080 5.152894496917725
3090 4.651768207550049
3100 4.670209884643555
3110 5.362496852874756
3120 5.50047492980957
3130 4.966105461120605
3140 4.966221332550049
3150 4.727362155914307
3160 5.515096187591553
3170 6.032155513763428
3180 5.944604873657227
3190 5.062504768371582
3200 4.884876251220703
3210 4.707167148590088
3220 5.002460479736328
3230 5.175593852996826
3240 4.883274078369141
3250 5.772556781768799
3260 5.722465038299561
3270 4.966080188751221
3280 5.062596321105957
3290 4.928811550140381
3300 5.228210926055908
3310 5.063475131988525
3320 5.639737129211426
3330 5.013227939605713
3340 5.600460052490234
3350 5.398314952850342
3360 4.875740051269531
3370 5.228425025939941
3380 4.832075119018555
3390 4.959420680999756
3400 5.319797039031982
3410 5.383377075195312
3420 5.006688594818115
3430 5.776108741760254
3440 5.55983304977417
3450 5.659579277038574
3460 5.350153923034668
3470 5.542709350585938
3480 5.540743350982666
3490 5.160258769989014
3500 5.140203952789307
3510 4.828667640686035
3520 5.521517276763916
3530 4.952140808105469
3540 5.873261451721191
3550 5.67030143737793
3560 5.319926261901855
3570 5.336472511291504
3580 5.049729347229004
3590 4.903067111968994
3600 4.740793228149414
0 5.412302017211914
10 5.467634677886963
20 5.975244522094727
30 5.618183135986328
40 5.209191799163818
50 4.882315635681152
60 5.543913841247559
70 5.655886173248291
80 6.143246173858643
90 5.060915470123291
100 5.659339904785156
110 5.893893241882324
120 5.657462596893311
130 5.369809627532959
140 5.414440155029297
150 5.248611450195312
160 5.137006282806396
170 5.02715539932251
180 4.788116931915283
190 4.879412651062012
200 5.494637489318848
210 5.549376487731934
220 5.205399036407471
230 4.945560932159424
240 5.290228366851807
250 5.179108619689941
260 5.287984848022461
270 4.944211959838867
280 5.907006740570068
290 5.800128936767578
300 5.661543369293213
