"Time Step" "point-gw-a"
330 1.204610526883698e-07
340 1.192020064877397e-07
350 1.178136486146286e-07
360 1.167482608366299e-07
370 1.163215230803871e-07
380 1.163109573099064e-07
390 1.162553999733973e-07
400 1.158963982561545e-07
410 1.153934050535099e-07
420 1.149734032424021e-07
430 1.147977570781222e-07
440 1.150388371229383e-07
450 1.158428517555876e-07
460 1.170685877127653e-07
470 1.18468264531657e-07
480 1.19777340046312e-07
490 1.208035769195703e-07
500 1.213998785942749e-07
510 1.213839198044298e-07
520 1.209110820354908e-07
530 1.204881812100211e-07
540 1.203539881089455e-07
550 1.202859749582785e-07
560 1.200811539092683e-07
570 1.198401804458626e-07
580 1.19631536676934e-07
590 1.194144800820141e-07
600 1.19233703799182e-07
610 1.190923484273299e-07
620 1.188901066484505e-07
630 1.185072378007135e-07
640 1.181019442242359e-07
650 1.179197042233682e-07
660 1.178181818772828e-07
670 1.175487227556005e-07
680 1.171925703147281e-07
690 1.169320071880975e-07
700 1.168023402442486e-07
710 1.167389100942273e-07
720 1.168136165574651e-07
730 1.170466674693671e-07
740 1.17279896016953e-07
750 1.17451470771357e-07
760 1.174642250134639e-07
770 1.173718047198236e-07
780 1.172618269151826e-07
790 1.170336005884565e-07
800 1.168020844488638e-07
810 1.169712504633935e-07
820 1.176366453137234e-07
830 1.186138121056501e-07
840 1.195575265455773e-07
850 1.20200724040842e-07
860 1.202892576657177e-07
870 1.198084902398477e-07
880 1.192111511727489e-07
890 1.189177112337347e-07
900 1.18962184103566e-07
910 1.19039576418345e-07
920 1.18967271589554e-07
930 1.188699272347549e-07
940 1.188172831234624e-07
950 1.187604823371657e-07
960 1.187247846701212e-07
970 1.187010809644562e-07
980 1.186029265909383e-07
990 1.183359046308397e-07
1000 1.180383648602401e-07
1010 1.17959956469349e-07
1020 1.1800144505969e-07
1030 1.178716075855846e-07
1040 1.175352792870399e-07
1050 1.171920018805395e-07
1060 1.169006651480231e-07
1070 1.166756931070267e-07
1080 1.166210736869289e-07
1090 1.167678433944275e-07
1100 1.170289110064004e-07
1110 1.172426635775992e-07
1120 1.172276853367293e-07
1130 1.171280530343211e-07
1140 1.170688648244322e-07
1150 1.169588941252186e-07
1160 1.169287600077951e-07
1170 1.172995141018873e-07
1180 1.181082467383021e-07
1190 1.191416032497727e-07
1200 1.2006211136395e-07
1210 1.206643105433614e-07
1220 1.208136382047087e-07
1230 1.203939774541141e-07
1240 1.19774099971437e-07
1250 1.194018892647364e-07
1260 1.193385230635613e-07
1270 1.193002532318133e-07
1280 1.19130739051343e-07
1290 1.189692397929321e-07
1300 1.188486749015283e-07
1310 1.187324087936759e-07
1320 1.186332170277637e-07
1330 1.185321281127472e-07
1340 1.183312718922025e-07
1350 1.179038591203607e-07
1360 1.176228821009317e-07
1370 1.177409458819056e-07
1380 1.179647313165333e-07
1390 1.179765760639384e-07
1400 1.178332738049903e-07
1410 1.176876196495868e-07
1420 1.175557500232571e-07
1430 1.174158228423039e-07
1440 1.173653600972102e-07
1450 1.174597841213654e-07
1460 1.176384216705628e-07
1470 1.177766009163861e-07
1480 1.177331654389491e-07
1490 1.176120321133567e-07
1500 1.17448749392679e-07
1510 1.172270174265577e-07
1520 1.17202802130123e-07
1530 1.176622461684929e-07
1540 1.185615730037171e-07
1550 1.196571304262761e-07
1560 1.206176136747672e-07
1570 1.212917055681828e-07
1580 1.214671243587873e-07
1590 1.210591591416232e-07
1600 1.204698207857291e-07
1610 1.201339472345353e-07
1620 1.201229196112763e-07
1630 1.201221664359764e-07
1640 1.199758514758287e-07
1650 1.198099681687381e-07
1660 1.197244756667715e-07
1670 1.196959686922128e-07
1680 1.197070105263265e-07
1690 1.197313395095989e-07
1700 1.196164163275171e-07
1710 1.192688472428927e-07
1720 1.190448841725811e-07
1730 1.192038467934253e-07
1740 1.194792389469512e-07
1750 1.194702008433524e-07
1760 1.191684475543298e-07
1770 1.188502665172564e-07
1780 1.185965530225985e-07
1790 1.183656621606133e-07
1800 1.18249140257376e-07
1810 1.183447153607631e-07
1820 1.184942632903585e-07
1830 1.185525988489644e-07
1840 1.184055520297989e-07
1850 1.182050581860494e-07
1860 1.180491224772595e-07
1870 1.178221182840389e-07
1880 1.176959756321594e-07
1890 1.180098934128182e-07
1900 1.187993845519486e-07
1910 1.198448700279187e-07
1920 1.208116344741939e-07
1930 1.21476119829822e-07
1940 1.216558871419693e-07
1950 1.213005873523798e-07
1960 1.207798874247601e-07
1970 1.205100090828637e-07
1980 1.205524142733339e-07
1990 1.20630346600592e-07
2000 1.205595197006915e-07
2010 1.204666659759823e-07
2020 1.204037403113034e-07
2030 1.202827917268223e-07
2040 1.20175727147398e-07
2050 1.200687762548114e-07
2060 1.19885072535908e-07
2070 1.195406866827398e-07
2080 1.191972387459828e-07
2090 1.190749046031669e-07
2100 1.190018110719393e-07
2110 1.188350964298479e-07
2120 1.18686870109741e-07
2130 1.186465397040593e-07
2140 1.186712594858363e-07
2150 1.186895985938463e-07
2160 1.187730589435887e-07
2170 1.189574021509543e-07
2180 1.191772867059626e-07
2190 1.193245537933763e-07
2200 1.192757395074295e-07
2210 1.191616263440665e-07
2220 1.190314264931658e-07
2230 1.188528599982419e-07
2240 1.18861365194789e-07
2250 1.193299112856039e-07
2260 1.202190134108605e-07
2270 1.21307962785977e-07
2280 1.222652201704477e-07
2290 1.22925854384448e-07
2300 1.231943826951465e-07
2310 1.229339545716357e-07
2320 1.224059218429829e-07
2330 1.220309400196129e-07
2340 1.219254812667714e-07
2350 1.218198804053827e-07
2360 1.216104124068806e-07
2370 1.214136773342034e-07
2380 1.21303671107853e-07
2390 1.212441276265963e-07
2400 1.212216318435821e-07
2410 1.211861757610677e-07
2420 1.20948897119888e-07
2430 1.20563186101208e-07
2440 1.204543025323801e-07
2450 1.208472895086743e-07
2460 1.212992373211819e-07
2470 1.213624614138098e-07
2480 1.211069786677399e-07
2490 1.208329791779761e-07
2500 1.206194895075896e-07
2510 1.204171553581546e-07
2520 1.202924693188834e-07
2530 1.203177504294217e-07
2540 1.204045929625863e-07
2550 1.204454491698925e-07
2560 1.203723911658017e-07
2570 1.203307249397767e-07
2580 1.203641630809216e-07
2590 1.203595161314297e-07
2600 1.203863746468414e-07
2610 1.207523752100315e-07
2620 1.215171323565301e-07
2630 1.22464896890051e-07
2640 1.232910165072099e-07
2650 1.237493876260487e-07
2660 1.235738267268971e-07
2670 1.228695509780664e-07
2680 1.221980312493542e-07
2690 1.219575551658636e-07
2700 1.220812464453047e-07
2710 1.22196297525079e-07
2720 1.22165360494364e-07
2730 1.220814596081254e-07
2740 1.220584238126321e-07
2750 1.220815164515443e-07
2760 1.221194310119245e-07
2770 1.2214310629588e-07
2780 1.219798946294759e-07
2790 1.216188820762909e-07
2800 1.21476020353839e-07
2810 1.217606069303656e-07
2820 1.220998910866911e-07
2830 1.22138914093739e-07
2840 1.21945859632433e-07
2850 1.217285614529828e-07
2860 1.215749421135115e-07
2870 1.214677070038306e-07
2880 1.214586831110864e-07
2890 1.216668863435189e-07
2900 1.219199248225777e-07
2910 1.220323753159391e-07
2920 1.218450904616475e-07
2940 1.210146933772194e-07
2950 1.204572726010156e-07
2960 1.20201775644091e-07
2970 1.205855966190938e-07
2980 1.215708209656441e-07
2990 1.228476236292408e-07
3000 1.24092721875968e-07
3010 1.250906080940695e-07
3020 1.256582891073776e-07
3030 1.255974240166324e-07
3040 1.251651724487601e-07
