"Time Step" "point-tau_vm-e"
2890 4.942060947418213
2900 2.939601898193359
2910 2.550897836685181
2920 1.571158528327942
2930 3.434727430343628
2940 2.909026384353638
2950 2.88822865486145
2960 1.998376131057739
2970 2.936805963516235
2980 5.369417667388916
2990 3.062823295593262
3000 3.997673034667969
3010 4.202349662780762
3020 2.929336071014404
3030 1.628100037574768
3040 2.627077579498291
3050 3.458635330200195
3060 4.862053394317627
3070 5.266101837158203
3080 3.10881519317627
3090 1.264157772064209
3100 3.170058250427246
3110 4.164743900299072
3120 3.665707588195801
3130 3.066123723983765
3140 1.948132753372192
3150 3.3039231300354
3160 1.903023838996887
3170 2.271264314651489
3180 1.993897914886475
3190 1.143908977508545
3200 1.604436635971069
3210 3.240737915039062
3220 2.781371593475342
3230 1.077471137046814
3240 2.945403337478638
3250 1.704040050506592
3260 2.052697420120239
3270 4.325052261352539
3280 4.467914581298828
3290 3.432635068893433
3300 1.870607376098633
3310 2.106861114501953
3320 2.467539548873901
3330 3.168031215667725
3340 1.813276529312134
3350 2.035953283309937
3360 1.728713154792786
3370 1.406554698944092
3380 2.971357583999634
3390 2.882343053817749
3400 4.770314693450928
3410 3.197619438171387
3420 3.615785360336304
3430 4.098215103149414
3440 1.641569495201111
3450 4.523664474487305
3460 5.224199771881104
3470 5.869245052337646
3480 6.580105304718018
3490 4.54613208770752
3500 3.421528577804565
3510 3.833778142929077
3520 3.233091354370117
3530 2.696208715438843
3540 2.761775493621826
3550 2.79956579208374
3560 3.784540891647339
3570 2.358860015869141
3580 3.682208061218262
3590 2.661287069320679
3600 3.179909229278564
0 5.35087776184082
10 4.922496795654297
20 5.044376373291016
30 5.640798568725586
40 6.483452796936035
50 7.372441291809082
60 8.301112174987793
70 8.925543785095215
80 10.80550861358643
90 11.27541542053223
100 9.198406219482422
110 6.510934352874756
120 8.301081657409668
130 8.99997615814209
140 12.2240686416626
150 11.8797492980957
160 10.55843925476074
170 10.17418003082275
180 11.63191795349121
190 11.06310939788818
200 12.7830638885498
210 12.56041145324707
220 12.73748302459717
230 6.416715621948242
240 6.412277221679688
250 8.399303436279297
260 6.558002471923828
270 9.220378875732422
280 15.43325901031494
290 6.52592945098877
300 7.758148193359375
310 6.332759857177734
320 4.898421287536621
330 6.239094257354736
340 6.60889196395874
350 3.235740423202515
360 4.443204402923584
370 3.683528184890747
380 3.767595291137695
390 3.749639511108398
400 2.797701597213745
410 1.670943379402161
420 1.840372800827026
430 3.05253267288208
440 4.306996822357178
450 3.252983093261719
460 1.863891243934631
470 2.774919509887695
480 1.949288010597229
490 1.284232616424561
500 1.093219995498657
510 2.148247003555298
520 4.039108276367188
530 4.439125061035156
540 3.061147928237915
550 2.991486787796021
560 2.641935586929321
570 3.653121471405029
580 1.362635970115662
590 0.7994109392166138
600 1.036913633346558
610 1.450279831886292
620 4.055801868438721
630 3.742941617965698
640 3.128064155578613
650 1.077207088470459
660 1.339033007621765
670 1.067301630973816
680 1.401769280433655
690 3.43365216255188
700 5.231718063354492
710 1.836834073066711
720 1.09131395816803
730 3.036112308502197
740 2.944909572601318
750 4.734055042266846
760 2.730063676834106
770 2.293530702590942
780 1.530588269233704
790 1.234325289726257
800 1.002014636993408
810 2.327676296234131
820 3.650134563446045
830 2.953860998153687
840 1.982482194900513
850 2.826459169387817
860 2.641150712966919
870 4.710109710693359
880 3.467466354370117
890 1.994378328323364
900 4.425392150878906
910 3.656542301177979
920 2.458789587020874
930 1.59857165813446
940 3.940280914306641
950 4.587015151977539
