"Time Step" "point-tau_vm-c"
2890 18.11310195922852
2900 13.29933547973633
2910 6.19684886932373
2920 5.997742652893066
2930 8.162946701049805
2940 5.673667430877686
2950 2.476057529449463
2960 3.10410213470459
2970 2.247339487075806
2980 12.00769424438477
2990 8.253984451293945
3000 9.521519660949707
3010 5.08529806137085
3020 2.783618927001953
3030 5.307294368743896
3040 11.28305149078369
3050 4.398244380950928
3060 6.863122940063477
3070 12.71533107757568
3080 11.01559448242188
3090 7.770455360412598
3100 3.279812812805176
3110 9.03570556640625
3120 4.032215118408203
3130 9.94206428527832
3140 10.22737503051758
3150 5.958243846893311
3160 16.40723037719727
3170 13.8806037902832
3180 10.44727325439453
3190 6.167423248291016
3200 6.451069355010986
3210 4.804825305938721
3220 4.977438926696777
3230 3.689777135848999
3240 4.204071521759033
3250 13.29487323760986
3260 10.57946586608887
3270 6.565601348876953
3280 3.690318584442139
3290 2.424902200698853
3300 3.481513261795044
3310 4.063010215759277
3320 4.034876346588135
3330 5.442977428436279
3340 14.42364120483398
3350 19.45915794372559
3360 10.37836742401123
3370 3.970283031463623
3380 8.022045135498047
3390 9.329591751098633
3400 2.626668453216553
3410 5.464407444000244
3420 6.047960758209229
3430 9.025934219360352
3440 12.66444873809814
3450 3.660221576690674
3460 3.95261025428772
3470 4.31444787979126
3480 5.77310848236084
3490 8.386334419250488
3500 1.828184843063354
3510 5.299812316894531
3520 16.67595672607422
3530 3.769218921661377
3540 8.269594192504883
3550 5.438173770904541
3560 5.348512172698975
3570 2.314772129058838
3580 4.570086479187012
3590 3.439261913299561
3600 2.912578821182251
0 10.46893787384033
10 10.78134822845459
20 8.551509857177734
30 7.16050910949707
40 5.974015712738037
50 4.588481903076172
60 2.734978675842285
70 4.431509971618652
80 5.085869789123535
90 8.631058692932129
100 10.80892848968506
110 7.146514415740967
120 6.594945907592773
130 4.909317970275879
140 7.402609825134277
150 10.90037631988525
160 5.187564849853516
170 3.156157493591309
180 3.683117151260376
190 6.716579437255859
200 12.34280395507812
210 6.172427654266357
220 4.780050754547119
230 3.386761426925659
240 1.591973543167114
250 5.582129955291748
260 2.492087125778198
270 2.869998455047607
280 9.013365745544434
290 7.764851093292236
300 9.704717636108398
310 4.629105567932129
320 8.245442390441895
330 4.478656768798828
340 2.100707530975342
350 5.297486305236816
360 5.245278358459473
370 16.29304504394531
380 5.542033195495605
390 9.280895233154297
400 9.869275093078613
410 5.176724910736084
420 1.581634759902954
430 3.673878192901611
440 2.515646457672119
450 5.302656650543213
460 9.515647888183594
470 10.36087322235107
480 5.128238201141357
490 3.022097826004028
500 9.532364845275879
510 6.301360130310059
520 4.247221946716309
530 6.787582397460938
540 9.809502601623535
550 9.701556205749512
560 6.591992378234863
570 9.698378562927246
580 7.857339859008789
590 3.904338598251343
600 3.246335983276367
610 4.501392841339111
620 8.925745010375977
630 9.754122734069824
640 9.680317878723145
650 10.78050994873047
660 5.44613790512085
670 8.522528648376465
680 3.317675590515137
690 8.339733123779297
700 11.19579124450684
710 3.587048053741455
720 7.163487434387207
730 14.74370574951172
740 13.49494552612305
750 12.5421257019043
760 5.041387557983398
770 3.522735118865967
780 2.607077360153198
790 6.475211620330811
800 5.465238094329834
810 9.749610900878906
820 11.97852897644043
830 13.94018268585205
840 8.514878273010254
850 5.036994934082031
860 5.983710765838623
870 6.272042751312256
880 8.533063888549805
890 5.986777305603027
900 4.575441837310791
910 16.43953514099121
920 6.203549385070801
930 5.242277145385742
940 10.73192596435547
950 4.463423252105713
960 5.687279224395752
970 2.842150926589966
980 3.0091552734375
990 2.549557209014893
1000 14.17951965332031
1010 18.08720779418945
1020 14.43800258636475
1030 6.807922840118408
1040 7.915977001190186
1050 9.579429626464844
1060 4.319430828094482
1070 1.81393027305603
1080 4.930284976959229
