"Time Step" "point-shear-c"
2890 2987.90087890625
2900 2193.906982421875
2910 1022.218383789062
2920 989.3732299804688
2930 1346.542846679688
2940 935.9221801757812
2950 408.4559326171875
2960 512.0470581054688
2970 370.724853515625
2980 1980.77099609375
2990 1361.559814453125
3000 1570.657104492188
3010 838.864501953125
3020 459.1828002929688
3030 875.5585327148438
3040 1861.238403320312
3050 725.5266723632812
3060 1132.149047851562
3070 2097.4921875
3080 1817.107177734375
3090 1281.859375
3100 541.0513916015625
3110 1490.507080078125
3120 665.1541748046875
3130 1640.019653320312
3140 1687.087524414062
3150 982.87255859375
3160 2706.50244140625
3170 2289.789306640625
3180 1723.367919921875
3190 1017.372253417969
3200 1064.15771484375
3210 792.5939331054688
3220 821.0670166015625
3230 608.657958984375
3240 693.5046997070312
3250 2193.12744140625
3260 1745.16796875
3270 1083.04541015625
3280 608.7496337890625
3290 400.0086669921875
3300 574.3038940429688
3310 670.2298583984375
3320 665.591064453125
3330 897.8636474609375
3340 2379.28564453125
3350 3209.969482421875
3360 1711.99169921875
3370 654.9285278320312
3380 1323.30615234375
3390 1538.992431640625
3400 433.2982177734375
3410 901.5472412109375
3420 997.6687622070312
3430 1488.92431640625
3440 2089.09423828125
3450 603.7915649414062
3460 652.0162963867188
3470 711.706787109375
3480 952.318359375
3490 1383.38818359375
3500 301.5843200683594
3510 874.2697143554688
3520 2750.872314453125
3530 621.7782592773438
3540 1364.13525390625
3550 897.0787963867188
3560 882.284912109375
3570 381.854736328125
3580 753.875
3590 567.3331298828125
3600 480.4669189453125
0 1733.86474609375
10 1778.470703125
20 1410.647705078125
30 1181.179565429688
40 985.4635009765625
50 756.9037475585938
60 451.156494140625
70 731.0198974609375
80 838.953369140625
90 1423.812133789062
100 1783.546752929688
110 1178.877563476562
120 1087.886596679688
130 809.929443359375
140 1221.185668945312
150 1798.103149414062
160 855.7281494140625
170 520.631591796875
180 607.5592651367188
190 1107.95263671875
200 2036.0400390625
210 1018.193481445312
220 788.55224609375
230 558.6749267578125
240 262.6106872558594
250 920.814208984375
260 411.0885925292969
270 473.44970703125
280 1486.831176757812
290 1280.885009765625
300 1600.867797851562
310 763.61474609375
320 1360.148071289062
330 738.7880859375
340 346.54541015625
350 873.86181640625
360 865.2784423828125
370 2687.68798828125
380 914.3514404296875
390 1530.950561523438
400 1628.012817382812
410 853.9380493164062
420 260.9053955078125
430 606.0341186523438
440 414.9791259765625
450 874.736328125
460 1569.69091796875
470 1709.11669921875
480 845.9534912109375
490 498.6102294921875
500 1572.439453125
510 1039.456176757812
520 700.6134033203125
530 1119.661987304688
540 1618.152709960938
550 1600.393310546875
560 1087.403930664062
570 1599.827880859375
580 1296.191650390625
590 644.0533447265625
600 535.5353393554688
610 742.564208984375
620 1472.378662109375
630 1609.02880859375
640 1596.874389648438
650 1778.329711914062
660 898.3861694335938
670 1405.854736328125
680 547.2753295898438
690 1375.704467773438
700 1846.828857421875
710 591.7196655273438
720 1181.673828125
730 2432.099365234375
