"Time Step" "point-tau_vm-d"
2890 2.856320858001709
2900 9.046701431274414
2910 9.546746253967285
2920 7.384217262268066
2930 5.426075458526611
2940 5.404488563537598
2950 5.714529037475586
2960 3.891346454620361
2970 4.882951259613037
2980 2.246585845947266
2990 3.651687622070312
3000 3.034908771514893
3010 6.987642288208008
3020 5.813066959381104
3030 4.826361656188965
3040 4.646709442138672
3050 3.027809858322144
3060 2.401499271392822
3070 2.841943025588989
3080 5.536213874816895
3090 10.02043151855469
3100 10.30378341674805
3110 9.903746604919434
3120 4.66999626159668
3130 9.010229110717773
3140 6.224735260009766
3150 4.889527797698975
3160 4.100102424621582
3170 2.848924875259399
3180 9.060495376586914
3190 4.142208576202393
3200 7.123207569122314
3210 11.73355388641357
3220 7.235785484313965
3230 5.088671207427979
3240 4.823914051055908
3250 3.881439685821533
3260 5.064314365386963
3270 4.953173160552979
3280 6.328216552734375
3290 5.920942306518555
3300 3.310860633850098
3310 2.953695297241211
3320 7.752494812011719
3330 8.273624420166016
3340 4.406581878662109
3350 7.049507617950439
3360 7.886496067047119
3370 7.157055854797363
3380 3.243272304534912
3390 8.892740249633789
3400 3.805854320526123
3410 4.006289482116699
3420 4.627779006958008
3430 5.627781867980957
3440 4.593795776367188
3450 10.42590999603271
3460 3.184044361114502
3470 3.311949253082275
3480 8.377880096435547
3490 4.230464935302734
3500 8.012277603149414
3510 6.168037891387939
3520 6.908369064331055
3530 2.605207920074463
3540 7.432735443115234
3550 8.953203201293945
3560 4.631548881530762
3570 4.077596664428711
3580 7.15720272064209
3590 5.357239246368408
3600 3.706210136413574
0 7.906318187713623
10 7.599189281463623
20 6.040012836456299
30 4.318463802337646
40 13.47827339172363
50 3.928495407104492
60 11.4743013381958
70 7.203804969787598
80 2.945048809051514
90 5.887031555175781
100 6.742029190063477
110 9.770833969116211
120 16.38763236999512
130 6.833514213562012
140 8.121776580810547
150 8.81775951385498
160 6.733884811401367
170 4.185464859008789
180 7.470197677612305
190 5.525752067565918
200 3.515831470489502
210 3.317146301269531
220 5.018704414367676
230 9.814748764038086
240 6.647745132446289
250 4.770471572875977
260 3.766920566558838
270 4.106626510620117
280 3.332845211029053
290 5.026568412780762
300 4.434303283691406
310 4.598820686340332
320 13.23676681518555
330 10.02021598815918
340 7.718382835388184
350 4.409524440765381
360 8.529030799865723
370 5.711793899536133
380 2.536875009536743
390 2.334464073181152
400 4.167202949523926
410 9.757573127746582
420 7.852341651916504
430 6.427207469940186
440 5.6156005859375
450 5.764614582061768
460 3.56848669052124
470 2.393556356430054
480 3.809381484985352
490 6.238907814025879
500 2.712281227111816
510 3.597306966781616
520 7.948553562164307
530 5.255492687225342
540 3.987356424331665
550 4.884204864501953
560 4.724584579467773
570 12.50646018981934
580 6.596446514129639
590 5.955391407012939
600 5.757174015045166
610 4.657228469848633
620 4.606794834136963
630 5.00371265411377
640 4.356603622436523
650 8.658971786499023
660 9.805122375488281
670 7.654531955718994
680 9.39417839050293
690 6.937609672546387
700 5.643735885620117
710 3.895252704620361
720 3.393712997436523
730 8.955700874328613
740 6.829347610473633
750 8.611863136291504
760 6.765326499938965
770 10.92647838592529
780 8.292280197143555
790 4.332616806030273
800 8.074409484863281
810 3.515480518341064
820 4.708299160003662
830 8.315925598144531
840 9.420099258422852
850 8.391990661621094
860 4.42243766784668
870 7.295494079589844
880 5.407074451446533
890 4.471479892730713
900 3.905672550201416
910 2.176894903182983
920 4.075071811676025
930 2.563720941543579
940 10.55438041687012
950 5.791378974914551
960 1.917499780654907
970 4.26429271697998
980 3.40871000289917
990 5.260727882385254
1000 5.617544174194336
1010 4.007881164550781
1020 4.339252471923828
1030 8.974434852600098
1040 6.351009368896484
1050 7.699564456939697
