"Time Step" "point-gw-b"
2890 0.089119553565979
2900 0.09625564515590668
2910 0.1097965836524963
2920 0.110143318772316
2930 0.08731741458177567
2940 0.09606926888227463
2950 0.08572155237197876
2960 0.07926543802022934
2970 0.07271892577409744
2980 0.07541985809803009
2990 0.1141049563884735
3000 0.07735981047153473
3010 0.08430200070142746
3020 0.08447989076375961
3030 0.0956524983048439
3040 0.1025431826710701
3050 0.1109567508101463
3060 0.08485571295022964
3070 0.1190854907035828
3080 0.133707121014595
3090 0.1181479468941689
3100 0.1034979447722435
3110 0.08394978195428848
3120 0.1497272402048111
3130 0.106497123837471
3140 0.09211982041597366
3150 0.05922284349799156
3160 0.07580262422561646
3170 0.1085774600505829
3180 0.08199112862348557
3190 0.07713606208562851
3200 0.09690704941749573
3210 0.09051959961652756
3220 0.1215542778372765
3230 0.07737206667661667
3240 0.04627002030611038
3250 0.07533156126737595
3260 0.09291395545005798
3270 0.1274013221263885
3280 0.1271450966596603
3290 0.09610192477703094
3300 0.104725107550621
3310 0.1118922755122185
3320 0.1194707080721855
3330 0.03327222913503647
3340 0.04839461296796799
3350 0.1147374361753464
3360 0.1156464293599129
3370 0.09368458390235901
3380 0.1022438257932663
3390 0.1206631511449814
3400 0.0845474898815155
3410 0.08286164700984955
3420 0.09141994267702103
3430 0.08889368921518326
3440 0.1412767767906189
3450 0.09548386931419373
3460 0.09019329398870468
3470 0.1025134399533272
3480 0.1059481427073479
3490 0.1107478961348534
3500 0.1257868260145187
3510 0.04627594351768494
3520 0.05217191949486732
3530 0.09015617519617081
3540 0.1019061580300331
3550 0.1044251322746277
3560 0.1286479234695435
3570 0.109936036169529
3580 0.1098657622933388
3590 0.06686984747648239
3600 0.05705855041742325
0 0
10 1.41656073537888e-06
20 3.064770908167702e-07
30 1.740763906354914e-07
40 5.322112315298e-07
50 7.867030262787011e-07
60 1.969753839148325e-06
70 2.400832272542175e-06
80 2.67156538029667e-05
90 8.456272553303279e-06
100 0.004591359291225672
110 0.006238270085304976
120 0.0009485190967097878
130 0.0005095083033666015
140 0.009818065911531448
150 0.001376729225739837
160 0.001933313789777458
170 0.0008677442674525082
180 0.01159792393445969
190 0.01230910420417786
200 0.006245413329452276
210 0.003657418536022305
220 0.006335738115012646
230 0.004168643616139889
240 0.009638075716793537
250 0.01093647256493568
260 0.0005530444905161858
270 0.01017601788043976
280 0.003786376910284162
290 0.0004288007330615073
300 0.009613084606826305
310 0.00455636577680707
320 0.007920479401946068
330 0.007297497242689133
340 0.008394105359911919
350 0.0203570406883955
360 0.01162764523178339
370 0.02113496698439121
380 0.005682645365595818
390 0.01510041672736406
400 0.01662708073854446
410 0.01250006258487701
420 0.01331193931400776
430 0.03852452337741852
440 0.02338678389787674
450 0.006793619599193335
460 0.005245830398052931
470 -0.000730748928617686
480 0.001745360903441906
490 0.01795662194490433
500 0.01175434328615665
510 0.01972268521785736
520 0.01068085059523582
530 0.01122488919645548
540 0.03074618428945541
550 0.008210403844714165
560 0.007927239872515202
570 0.01606528460979462
580 0.02441088482737541
590 0.01884343661367893
600 0.02860682271420956
610 0.02981620468199253
620 0.04235852137207985
630 0.02916907332837582
640 0.02732593193650246
650 0.02650501579046249
660 0.029836380854249
670 0.02176393009722233
680 0.009081154130399227
690 0.01150922756642103
700 0.0234228391200304
710 0.01829741336405277
720 0.02128039859235287
730 0.02216631174087524
740 0.02596117556095123
750 0.02204065583646297
760 0.02265176735818386
770 0.04024717956781387
780 0.02594966255128384
790 0.04422492161393166
800 0.03059033490717411
810 0.03179603815078735
820 0.02016276679933071
830 0.02255186997354031
840 0.03870590403676033
850 0.01916767098009586
860 0.03310009464621544
870 0.04640575870871544
880 0.03898445516824722
