"Time Step" "point-ho-c"
2890 0.02306508645415306
2900 0.04343883320689201
2910 0.03544692695140839
2920 0.03040455654263496
2930 0.03982451930642128
2940 0.02631636522710323
2950 0.02457880228757858
2960 0.0290929302573204
2970 0.03343870490789413
2980 0.04501492902636528
2990 0.04588522762060165
3000 0.04662302136421204
3010 0.02332563698291779
3020 0.02351456321775913
3030 0.03683923929929733
3040 0.05662491172552109
3050 0.02779919840395451
3060 0.03228507563471794
3070 0.04057930037379265
3080 0.0428287610411644
3090 0.04843736812472343
3100 0.04415034875273705
3110 0.03772326558828354
3120 0.03451486304402351
3130 0.04075055196881294
3140 0.05810519307851791
3150 0.03321250528097153
3160 0.02711021155118942
3170 0.03883467242121696
3180 0.04173468798398972
3190 0.04685955867171288
3200 0.04168843105435371
3210 0.038277268409729
3220 0.0480227917432785
3230 0.0387076623737812
3240 0.0432041622698307
3250 0.03382756933569908
3260 0.04312866926193237
3270 0.03826382756233215
3280 0.03337866067886353
3290 0.03702303022146225
3300 0.03956554085016251
3310 0.04249149933457375
3320 0.04316677898168564
3330 0.03710459917783737
3340 0.03617919236421585
3350 0.04090192168951035
3360 0.0365670919418335
3370 0.02968446910381317
3380 0.04912183806300163
3390 0.04605873674154282
3400 0.03745571151375771
3410 0.04109935089945793
3420 0.04168396443128586
3430 0.02910217270255089
3440 0.03801590949296951
3450 0.03845429420471191
3460 0.04054144024848938
3470 0.03719330579042435
3480 0.0302954837679863
3490 0.04503517597913742
3500 0.05322194844484329
3510 0.04578826203942299
3520 0.05412157624959946
3530 0.04864972457289696
3540 0.04845165461301804
3550 0.04530308023095131
3560 0.04294124990701675
3570 0.03679309040307999
3580 0.03710627555847168
3590 0.04400180652737617
3600 0.0318392887711525
0 0
10 4.935982815368334e-06
20 2.829704271789524e-06
30 3.425097929721233e-06
40 1.875949124041654e-06
50 1.561784529258148e-06
60 2.420294549665414e-06
70 2.076515329463291e-06
80 0.0001017060567392036
90 0.001153214718215168
100 0.0006061829626560211
110 0.0004087430133949965
120 1.645952943363227e-05
130 0.0006871463265269995
140 0.001495240139774978
150 0.001540993107482791
160 0.000523390481248498
170 0.0001138026636908762
180 0.0004250395286362618
190 0.000575942569412291
200 0.002787721576169133
