"Time Step" "point-vel-a"
2890 0.1904511898756027
2900 0.1900286227464676
2910 0.1895704716444016
2920 0.1891431212425232
2930 0.1887929886579514
2940 0.1883732080459595
2950 0.1879964768886566
2960 0.1878096759319305
2970 0.1877991259098053
2980 0.187826856970787
2990 0.1881647408008575
3000 0.1888980865478516
3010 0.1899175494909286
3020 0.1909267008304596
3030 0.1917052716016769
3040 0.1923612654209137
3050 0.1927871257066727
3060 0.1929343640804291
3070 0.1928227990865707
3080 0.1924438327550888
3090 0.1921067386865616
3100 0.1918817460536957
3110 0.1916892677545547
3120 0.1914977133274078
3130 0.1913536787033081
3140 0.1911351829767227
3150 0.1907756328582764
3160 0.1903785467147827
3170 0.1899884343147278
3180 0.1896525174379349
3190 0.1893928796052933
3200 0.1892683207988739
3210 0.1892804056406021
3220 0.1893497109413147
3230 0.1893971562385559
3240 0.1894403398036957
3250 0.1894586533308029
3260 0.1894759684801102
3270 0.189628005027771
3280 0.1899024546146393
3290 0.1902964264154434
3300 0.1906533688306808
3310 0.1908871531486511
3320 0.1910082995891571
3330 0.1909840404987335
3340 0.1907030493021011
3350 0.1904442459344864
3360 0.1903519630432129
3370 0.1905377060174942
3380 0.1905870288610458
3390 0.1905127465724945
3400 0.1905298829078674
3410 0.1904911249876022
3420 0.1903554797172546
3430 0.1901051104068756
3440 0.18978551030159
3450 0.1896058320999146
3460 0.1895698010921478
3470 0.1896484643220901
3480 0.1898064762353897
3490 0.1900022476911545
3500 0.1900889873504639
3510 0.1899784654378891
3520 0.1897775083780289
3530 0.1895609200000763
3540 0.1893435269594193
3550 0.1891671568155289
3560 0.1892133951187134
3570 0.1895066946744919
3580 0.1899226307868958
3590 0.1902813166379929
3600 0.1905786693096161
0 0.1982071250677109
10 0.1958293467760086
20 0.1952031850814819
30 0.1948226094245911
40 0.1945836693048477
50 0.1943363547325134
60 0.1938497871160507
70 0.1931623816490173
80 0.1923692673444748
90 0.1915633976459503
100 0.1908017098903656
110 0.1902868002653122
120 0.189932107925415
130 0.1898317039012909
140 0.1899539083242416
150 0.1903459578752518
160 0.1911013126373291
170 0.1919681429862976
180 0.1928350627422333
190 0.1936711519956589
200 0.1943845897912979
210 0.1951161772012711
220 0.1960192024707794
230 0.1969016343355179
240 0.197544127702713
250 0.1978226602077484
260 0.1976853013038635
270 0.1970975250005722
280 0.1962132155895233
290 0.1951603144407272
300 0.1939836144447327
310 0.1928953230381012
320 0.1920005977153778
330 0.1913053840398788
340 0.1906474530696869
350 0.189936101436615
360 0.189278855919838
370 0.1886760741472244
380 0.1880330890417099
390 0.1874344497919083
400 0.1869853585958481
410 0.1866769641637802
420 0.1864497661590576
430 0.1863642334938049
440 0.1864804029464722
450 0.186767578125
460 0.1870741546154022
470 0.1875984221696854
480 0.1883999705314636
490 0.1894250959157944
500 0.1904532760381699
510 0.1913121938705444
520 0.1920930296182632
530 0.1926523149013519
540 0.1929360032081604
550 0.1929364055395126
560 0.1926407516002655
570 0.1923549175262451
580 0.1921296268701553
590 0.1918884962797165
600 0.1916517913341522
610 0.1914643347263336
620 0.1912121623754501
630 0.1908328831195831
640 0.1904377788305283
650 0.1901090294122696
660 0.1898344904184341
670 0.1896459311246872
680 0.1896850019693375
690 0.1899450123310089
700 0.1903270781040192
710 0.1905969083309174
720 0.1907918751239777
730 0.1907953172922134
740 0.1905629485845566
750 0.1902681738138199
760 0.1900079846382141
770 0.189793273806572
780 0.1895575672388077
790 0.1893001645803452
800 0.1890959143638611
810 0.188961386680603
820 0.1887607276439667
830 0.1887455135583878
840 0.1889951229095459
850 0.1895200312137604
860 0.1899663507938385
870 0.190270408987999
880 0.1906319707632065
890 0.1909181773662567
900 0.191073015332222
910 0.1910506933927536
920 0.1908207684755325
930 0.1906367391347885
940 0.1905626058578491
950 0.1905351132154465
960 0.1905111372470856
970 0.1905040591955185
980 0.1904184371232986
990 0.1901697069406509
1000 0.1898472905158997
1010 0.1895193457603455
1020 0.1892409920692444
1030 0.1890132427215576
1040 0.1889337301254272
1050 0.188967227935791
1060 0.189048558473587
1070 0.1890591979026794
1080 0.1890724152326584
1090 0.1889708042144775
1100 0.1887911707162857
1110 0.1886486411094666
1120 0.1886084526777267
1130 0.1887028515338898
1140 0.1887888312339783
1150 0.1888145059347153
1160 0.1888736188411713
1170 0.1889404207468033
1180 0.1888755857944489
1190 0.1889122426509857
1200 0.1891056299209595
1210 0.1895319819450378
1220 0.1899005472660065
1230 0.1900499016046524
1240 0.1902120262384415
1250 0.1902739107608795
1260 0.1901919692754745
1270 0.189935564994812
1280 0.1895357668399811
1290 0.1892503947019577
1300 0.1891292780637741
1310 0.1891732066869736
1320 0.1893539726734161
1330 0.1896314918994904
1340 0.1898306310176849
1350 0.1898144483566284
1360 0.1897934973239899
1370 0.1897419393062592
1380 0.1895763725042343
1390 0.1894129365682602
1400 0.1893882155418396
1410 0.1894625127315521
1420 0.1895514130592346
1430 0.1895305216312408
1440 0.1894786506891251
1450 0.1893149465322495
1460 0.1890948712825775
1470 0.1888988018035889
1480 0.1888193488121033
1490 0.1888694763183594
1500 0.1888976395130157
