"Time Step" "point-pressure-c"
180 -6643.8349609375
190 -6252.19873046875
200 -5818.85888671875
210 -6238.8671875
220 -7518.17578125
230 -8703.8955078125
240 -8152.6064453125
250 -6970.294921875
260 -6168.857421875
270 -6985.79931640625
280 -8272.900390625
290 -9866.5576171875
300 -7992.2119140625
310 -8153.2216796875
320 -7905.55517578125
330 -7280.7119140625
340 -6473.1494140625
350 -6737.0263671875
360 -8733.1376953125
370 -8788.49609375
380 -8564.98828125
390 -6976.40087890625
400 -7847.01708984375
410 -8233.3427734375
420 -7544.52734375
430 -6264.78076171875
440 -5431.77001953125
450 -7139.0986328125
460 -8619.0439453125
470 -7285.60302734375
480 -6924.9658203125
490 -8449.2666015625
500 -8561.94140625
510 -9291.994140625
520 -8335.1845703125
530 -7254.95068359375
540 -7758.81201171875
550 -6713.02490234375
560 -6831.84375
570 -5880.89404296875
580 -5742.97265625
590 -6118.5546875
600 -8001.3359375
610 -8446.24609375
620 -8656.3974609375
630 -10051.369140625
640 -9769.310546875
650 -8133.02685546875
660 -6112.916015625
670 -6408.94140625
680 -7427.82958984375
690 -8638.6025390625
700 -7845.6103515625
710 -6687.20849609375
720 -8398.5
730 -8513.0830078125
740 -6668.5224609375
750 -5890.07177734375
760 -6094.7099609375
770 -6618.33154296875
780 -7870.51708984375
790 -8016.99853515625
800 -8144.7041015625
810 -9904.0498046875
820 -8998.498046875
830 -7708.6123046875
840 -6872.86328125
850 -7492.2080078125
860 -6002.3681640625
870 -5174.60546875
880 -5604.2900390625
890 -6568.3271484375
900 -8163.8603515625
910 -7505.107421875
920 -8290.2646484375
930 -5915.1162109375
940 -6861.119140625
950 -8468.83203125
960 -8821.23828125
970 -7115.1669921875
980 -6030.37109375
990 -8038.60400390625
1000 -8118.60107421875
1010 -7028.1240234375
1020 -6574.447265625
1030 -8247.9208984375
1040 -8878.9521484375
1050 -7371.3720703125
1060 -6736.140625
1070 -6321.48681640625
1080 -6499.599609375
1090 -5931.9150390625
1100 -6332.2001953125
1110 -5613.4482421875
1120 -7799.28369140625
1130 -7871.14892578125
1140 -7374.69677734375
1150 -7854.763671875
1160 -8470.33203125
1170 -9503.7783203125
1180 -9634.357421875
1190 -8337.794921875
1200 -6184.21435546875
1210 -7053.78515625
1220 -8007.88525390625
1230 -7822.2666015625
1240 -7616.4462890625
1250 -7831.5859375
1260 -9452.0390625
1270 -9938.63671875
1280 -8884.6484375
1290 -6306.90283203125
1300 -6709.45751953125
1310 -7206.62353515625
1320 -6863.4609375
1330 -7128.1259765625
1340 -7443.79345703125
1350 -8950.123046875
1360 -8711.0087890625
1370 -7803.662109375
1380 -5676.96484375
1390 -5478.12158203125
1400 -6117.6318359375
1410 -6389.57177734375
1420 -7234.0654296875
1430 -7993.58056640625
1440 -9343.3154296875
1450 -9291.962890625
1460 -7830.43310546875
1470 -6608.5380859375
1480 -7421.447265625
1490 -7046.69384765625
1500 -6069.11328125
1510 -6046.5185546875
1520 -6546.8876953125
1530 -8706.0625
1540 -8910.8818359375
1550 -8260.779296875
1560 -6335.68603515625
1570 -6579.4814453125
1580 -7339.8759765625
1590 -7565.61474609375
1600 -7146.1474609375
1610 -7384.87548828125
1620 -9626.3564453125
1630 -8998.138671875
1640 -7562.2216796875
1650 -6040.384765625
1660 -6560.7568359375
1670 -7155.11572265625
1680 -7752.2705078125
1690 -8060.962890625
1700 -8409.9873046875
1710 -9019.0234375
1720 -8335.228515625
1730 -6967.94091796875
1740 -6147.45166015625
1750 -6707.2841796875
1760 -6692.03857421875
1770 -7168.95654296875
1780 -7031.30029296875
1790 -6574.0390625
1800 -8956.595703125
1810 -9329.0029296875
1820 -8064.6396484375
1830 -6880.73828125
1840 -8004.4580078125
1850 -8965.146484375
1860 -9088.791015625
1870 -9185.8349609375
1880 -9287.111328125
1890 -9781.26171875
1900 -7274.03857421875
1910 -6204.1630859375
1920 -6790.568359375
1930 -7391.9697265625
1940 -8729.43359375
1950 -8956.357421875
1960 -8217.5009765625
1970 -8103.44677734375
1980 -8108.2431640625
1990 -8213.4677734375
2000 -7277.97998046875
2010 -6782.66064453125
2020 -7529.740234375
2030 -7691.0146484375
2040 -7483.7314453125
2050 -7906.32470703125
2060 -8170.91748046875
2070 -9364.5078125
2080 -9017.255859375
2090 -8229.66796875
2100 -7063.41748046875
2110 -7614.67333984375
2120 -7522.396484375
2130 -7665.43798828125
2140 -7920.1513671875
2150 -7552.33544921875
2160 -8615.783203125
2170 -8844.64453125
2180 -7562.8134765625
2190 -7236.56982421875
2200 -7511.2841796875
2210 -7468.21142578125
2220 -7514.54638671875
2230 -7223.1220703125
2240 -6976.0087890625
2250 -8780.3115234375
2260 -8260.34375
2270 -7355.251953125
2280 -7173.24609375
2290 -7820.78125
2300 -7662.46142578125
2310 -8251.4130859375
2320 -8311.2578125
2330 -8879.4814453125
2340 -9910.970703125
2350 -9635.384765625
2360 -8157.099609375
2370 -5933.8427734375
2380 -7192.3154296875
2390 -8384.046875
2400 -7884.73583984375
2410 -7965.3681640625
2420 -8107.7509765625
2430 -9303.1015625
2440 -8986.552734375
2450 -7233.00048828125
2460 -7195.4150390625
2470 -8539.791015625
2480 -7712.3564453125
2490 -7420.552734375
2500 -6542.40673828125
2510 -7669.169921875
2520 -9819.9775390625
2530 -9235.3720703125
2540 -8304.65234375
2550 -7540.0390625
2560 -8675.4404296875
2570 -9195.6943359375
2580 -8677.1865234375
2590 -8053.69580078125
2600 -7706.4892578125
2610 -8216.23046875
2620 -8651.205078125
2630 -8512.4638671875
2640 -6088.2294921875
2650 -5451.4228515625
2660 -7188.3125
2670 -7657.08056640625
2680 -8397.5390625
2690 -9202.5009765625
2700 -9554.61328125
2710 -9897.140625
2720 -8657.853515625
2730 -7206.18994140625
2740 -7010.78466796875
2750 -7380.9375
2760 -7494.380859375
2770 -7815.60595703125
2780 -8874.736328125
2790 -9518.794921875
2800 -8600.6318359375
2810 -8084.318359375
2820 -6132.55810546875
2830 -5856.63623046875
2840 -6265.373046875
2850 -6256.05712890625
2860 -6438.23388671875
2870 -8188.2607421875
2880 -9323.4052734375
2890 -8369.765625
2900 -7623.228515625
2910 -6756.4248046875
2920 -6297.16064453125
2930 -6389.93310546875
2940 -6500.0478515625
2950 -6928.3115234375
2960 -7704.09716796875
2970 -8534.734375
2980 -8846.578125
2990 -7358.62646484375
3000 -6382.32421875
3010 -7768.04345703125
3020 -7345.830078125
3030 -6385.81005859375
3040 -6161.1689453125
