"Time Step" "point-shear-b"
2890 2879.959228515625
2900 2330.365234375
2910 551.1461791992188
2920 759.1721801757812
2930 892.5608520507812
2940 615.9751586914062
2950 961.8739624023438
2960 739.267822265625
2970 2366.97412109375
2980 3081.36376953125
2990 1165.811889648438
3000 2951.9111328125
3010 1391.21533203125
3020 1283.951049804688
3030 829.384033203125
3040 678.709228515625
3050 1273.211059570312
3060 4549.984375
3070 1718.632202148438
3080 1230.987426757812
3090 535.205078125
3100 2030.664672851562
3110 1324.141967773438
3120 705.4279174804688
3130 1089.372192382812
3140 2040.118408203125
3150 3004.95947265625
3160 3283.012451171875
3170 2411.611328125
3180 1237.18994140625
3190 1369.290893554688
3200 1850.704345703125
3210 751.7648315429688
3220 748.3169555664062
3230 1014.105102539062
3240 4391.59375
3250 1286.338500976562
3260 1080.42529296875
3270 1264.23681640625
3280 1078.948608398438
3290 750.4439086914062
3300 1012.222045898438
3310 1279.745239257812
3320 1451.60791015625
3330 3653.687255859375
3340 2260.2900390625
3350 2307.7041015625
3360 1464.232788085938
3370 1076.025756835938
3380 624.76513671875
3390 1112.40478515625
3400 1225.921997070312
3410 610.010498046875
3420 550.2788696289062
3430 2147.687744140625
3440 2848.97705078125
3450 1498.761108398438
3460 546.7543334960938
3470 579.327880859375
3480 1303.692260742188
3490 715.1554565429688
3500 1645.69873046875
3510 1204.614135742188
3520 3095.89404296875
3530 1331.99072265625
3540 1426.576904296875
3550 984.191162109375
3560 1146.9150390625
3570 863.0330810546875
3580 600.850341796875
3590 891.3829956054688
3600 3926.79736328125
0 885.4088134765625
10 1483.384643554688
20 683.353271484375
30 406.9352722167969
40 673.4622192382812
50 464.40478515625
60 548.7078247070312
70 782.123779296875
80 491.0821228027344
90 1375.478393554688
100 3484.3701171875
110 1866.67626953125
120 2035.012939453125
130 1162.67041015625
140 611.3912353515625
150 1871.426025390625
160 652.6909790039062
170 902.7801513671875
180 3328.007568359375
190 2064.9931640625
200 1539.113891601562
210 1213.7412109375
220 1044.71630859375
230 738.6306762695312
240 580.3099365234375
250 811.5194091796875
260 645.279052734375
270 4976.3603515625
280 2926.164794921875
290 1709.270874023438
300 880.0067138671875
310 803.1494140625
320 917.8674926757812
330 1462.26806640625
340 1405.033081054688
350 1682.807006835938
360 802.8748168945312
370 1793.969360351562
380 1948.30126953125
390 1055.019287109375
400 1392.607055664062
410 778.2398681640625
420 1066.191284179688
430 1301.435546875
440 650.1165771484375
450 3264.564697265625
460 3198.732177734375
470 2005.527465820312
480 817.4431762695312
490 674.0631103515625
500 1016.062438964844
510 2271.978515625
520 1374.334716796875
530 659.5919189453125
540 1950.022705078125
550 1780.80078125
560 1824.959228515625
570 1075.259399414062
580 696.1245727539062
590 1268.671630859375
600 820.7904052734375
610 1102.837890625
620 1053.733520507812
630 939.0830078125
640 3540.80712890625
650 1819.132568359375
660 715.1720581054688
670 703.0254516601562
680 1117.174682617188
690 683.3045043945312
700 995.9521484375
710 978.20361328125
720 4889.30078125
730 2258.511474609375
740 1621.439453125
750 754.7630004882812
760 1294.74853515625
770 946.9546508789062
780 766.1962280273438
790 2623.24365234375
800 1487.19287109375
810 2565.244140625
820 1977.996215820312
830 1197.40625
840 1786.430297851562
850 1277.479614257812
860 609.8197631835938
870 731.62451171875
880 979.4091796875
890 851.8633422851562
900 3411.92724609375
910 3014.21728515625
920 1013.720092773438
930 1624.598388671875
940 2379.736328125
950 1654.54736328125
960 780.8601684570312
970 686.2772827148438
