"Time Step" "p-out"
2890 83.71527560168344
2900 83.72311181388265
2910 83.71576376483769
2920 83.73590450252449
2930 83.72936845120569
2940 83.73548629302923
2950 83.74433390069647
2960 83.73975204158165
2970 83.73752204569027
2980 83.74539315280448
2990 83.74662741212515
3000 83.75264679337056
3010 83.76136538098946
3020 83.74226524020625
3030 83.75116927288606
3040 83.75793142467846
3050 83.75946214505446
3060 83.75964195230392
3070 83.75780822794553
3080 83.75768045409015
3090 83.75908409848189
3100 83.76282466699037
3110 83.75278388686496
3120 83.75920978830311
3130 83.74673820314031
3140 83.75461907225029
3150 83.76551871450484
3160 83.74723742695306
3170 83.73280584571667
3180 83.75479300924474
3190 83.75652749712042
3200 83.7453052410789
3210 83.73918914741957
3220 83.73170132182177
3230 83.73898548941884
3240 83.72282069213031
3250 83.72634989257888
3260 83.72547707543197
3270 83.71929717093472
3280 83.72481870574615
3290 83.70959156692984
3300 83.70887465515607
3310 83.70555005327343
3320 83.70179311004313
3330 83.70328302252842
3340 83.69329024531339
3350 83.68129362495472
3360 83.68697077304626
3370 83.68943454296726
3380 83.6819120984883
3390 83.68303911520877
3400 83.67129775338226
3410 83.66867999251382
3420 83.65410365546218
3430 83.67519178262918
3440 83.65817405148451
3450 83.65768998888846
3460 83.6638717774231
3470 83.65772652625135
3480 83.65042870387038
3490 83.64696809842221
3500 83.64624579579829
3510 83.63930894043355
3520 83.64073135827977
3530 83.63779113756503
3540 83.64499760566559
3550 83.63923647412436
3560 83.64564893408595
3570 83.64323330045939
3580 83.63583551893109
3590 83.629816223376
3600 83.62246154332276
0 82.7710568922236
10 84.04481424915423
20 83.8188779874537
30 83.75115770183614
40 83.72536228523197
50 83.71194775999842
60 83.69201396896854
70 83.6906035983306
80 83.69457262807228
90 83.70411343956974
100 83.71031291119449
110 83.71460460484296
120 83.72044448270222
130 83.72680243086741
140 83.73756359599759
150 83.74011546135921
160 83.74669096224949
170 83.75428859434946
180 83.76158856080062
190 83.76938493276432
200 83.77316520804577
210 83.78815255038562
220 83.79883081509419
230 83.80423019825601
240 83.81056873657853
250 83.81432881176637
260 83.82397157353975
270 83.83345921573044
280 83.83684026383646
290 83.84782669899745
300 83.85627422347956
310 83.86166599002186
320 83.87000456341397
330 83.86644462144676
340 83.8811048399338
350 83.88123634314728
360 83.89066056392811
370 83.90222720149863
380 83.9043024044162
390 83.92447592949199
400 83.92094876285128
410 83.91923265375024
420 83.92875539718663
430 83.92813236250588
440 83.93383345030827
450 83.94971705643458
460 83.94216812772396
470 83.93581223354001
480 83.94826069421538
490 83.94508215460471
500 83.9302062344148
510 83.94008683971788
520 83.93679192606488
530 83.92346164494046
540 83.92457765329002
550 83.92261604383631
560 83.92051932133455
570 83.9277832665113
580 83.91829664620688
590 83.9156683758397
600 83.90562934012374
610 83.90182106236669
620 83.88846551438203
630 83.88710598051706
640 83.86990971992412
650 83.86035652351127
660 83.85249901507325
670 83.84536664595217
680 83.83241398621976
690 83.81204817034437
700 83.79906461886867
710 83.77925113715116
720 83.7666892390955
730 83.74396528626664
740 83.72285854881952
750 83.71134934297294
760 83.69279265833477
770 83.66544891852726
780 83.6494129613309
790 83.62214701533077
800 83.60461891573856
810 83.57784925601028
820 83.55396340308076
830 83.52064087824408
840 83.51596258235
850 83.49032922232662
860 83.4762158048125
870 83.45323141625099
880 83.44136062881566
890 83.43263567750503
900 83.41658310335542
910 83.40482726802659
920 83.38572997972831
930 83.3859529040368
940 83.37853080671627
950 83.36978073464262
960 83.33983037665017
970 83.32577878199416
980 83.32396172473514
990 83.3210418670584
1000 83.30722246968517
1010 83.28947836727886
1020 83.2877481313776
1030 83.28405962639425
1040 83.25818378426331
1050 83.24973009398755
1060 83.23398666194602
1070 83.23366028279888
1080 83.23149344156936
1090 83.21479554214235
1100 83.2125807209395
1110 83.20836888059863
1120 83.21317964817632
1130 83.18708458338209
1140 83.18037517565338
1150 83.18712492240785
1160 83.17337260338815
1170 83.16868579967174
1180 83.16362494123608
1190 83.15575383627197
1200 83.15762615144565
1210 83.1480809697084
1220 83.14773129084054
1230 83.13195208076405
1240 83.13129505042431
1250 83.12992137189603
1260 83.1345524798954
1270 83.129216196421
1280 83.12901100340522
1290 83.13087328560839
1300 83.13471891762904
1310 83.12320350563347
1320 83.12313828194416
1330 83.12754683974056
1340 83.1279660981651
1350 83.13615864099103
1360 83.12669376477808
1370 83.11516705338997
1380 83.13836986371018
1390 83.13632351333062
1400 83.14579087733155
1410 83.13631509800982
1420 83.1508145884272
1430 83.15942665796658
1440 83.15013651187661
1450 83.14327656729586
1460 83.15100276304639
1470 83.16389747095786
1480 83.16174844768641
1490 83.15116558838314
1500 83.16150817394058
1510 83.16547995776365
1520 83.17867284760169
1530 83.1672286163588
1540 83.17863184906048
1550 83.16116240616832
1560 83.1770417080554
1570 83.18423937400198
1580 83.17436747271626
1590 83.17861318684906
1600 83.1797203907519
1610 83.18029959118402
1620 83.18765382486748
1630 83.18047428932329
1640 83.17476995615708
1650 83.19301526781605
1660 83.18693580677265
1670 83.1873116267614
1680 83.18832119139086
1690 83.18487690243629
1700 83.1860801071617
1710 83.18634326007044
1720 83.18819214328107
1730 83.1854091689185
1740 83.19739911267574
1750 83.19124329747569
1760 83.19512812582275
1770 83.19685952343453
1780 83.20053789056718
1790 83.2109345070028
1800 83.20827005182289
1810 83.20860015900519
1820 83.20407792691877
1830 83.21151253517685
1840 83.21677874112038
1850 83.20558324320007
1860 83.20858470362751
1870 83.20852646068975
1880 83.20507962629888
1890 83.21016379297336
1900 83.20606375914038
1910 83.20049742868333
1920 83.2146244544291
1930 83.21895822617599
1940 83.21164987076531
1950 83.20856768098812
1960 83.21317842993332
1970 83.2105284573353
1980 83.21007109114917
1990 83.20653788299217
2000 83.2080218946342
2010 83.2124860069419
2020 83.21567233587061
2030 83.20228330512725
2040 83.20542112833256
2050 83.21001080218765
2060 83.20240610220583
2070 83.20305723434178
2080 83.19761333502372
2090 83.19749995379254
2100 83.2007779219507
2110 83.20106069311468
2120 83.19991062686178
2130 83.19798486314498
2140 83.19116126020964
2150 83.19228437148612
2160 83.18264855009461
2170 83.18935731533665
2180 83.19860765159986
2190 83.20154803630795
2200 83.20296270925411
2210 83.20333027596028
2220 83.20628926258456
2230 83.20285431013711
2240 83.21460740160991
2250 83.2152390927487
2260 83.21358932235714
2270 83.21466896095509
2280 83.23996145436453
2290 83.2325184150598
2300 83.2417860177829
2310 83.24293869411071
2320 83.24235989378724
2330 83.25763281108857
2340 83.25552698802511
2350 83.26465847989901
2360 83.27432384818336
2370 83.28610923936874
2380 83.29618589512452
2390 83.2974861903344
2400 83.30453611543588
2410 83.31713074298875
2420 83.32551160938053
2430 83.33875354529708
2440 83.33173246459073
2450 83.34235148123769
2460 83.36751376665266
2470 83.38267356331671
2480 83.37881379833365
2490 83.38937825992564
2500 83.39573112283203
2510 83.41989348706593
2520 83.41704416075927
2530 83.41279372550844
2540 83.42800133414816
2550 83.44933297803259
2560 83.46818527155254
2570 83.46532831353213
2580 83.47352997555767
2590 83.48141915969678
2600 83.49209247972983
2610 83.50543009601158
2620 83.51235310111635
2630 83.51222356579419
2640 83.53050725456286
2650 83.54338958488322
2660 83.54790317535729
2670 83.55332641100431
2680 83.57921742800191
2690 83.57213702703181
2700 83.58096660159714
2710 83.58771452533422
2720 83.59628717730843
2730 83.60708983587872
2740 83.6126172422513
2750 83.62412411897509
2760 83.62890751084983
2770 83.64921469254958
2780 83.64283607799617
2790 83.65603746125821
2800 83.66055192569716
2810 83.66060033269702
2820 83.67791776589181
2830 83.68773763498487
2840 83.68972462135602
2850 83.69728414923547
2860 83.70565856004207
2870 83.70658166214575
2880 83.71225955912476
2890 83.71416649550341
2900 83.71121175178725
2910 83.71526073178553
2920 83.73308123923407
2930 83.72975797630173
2940 83.73070974553394
2950 83.7456246380271
2960 83.73965265869356
2970 83.73968014799605
2980 83.7440708142416
2990 83.73761588777757
3000 83.75593626847807
3010 83.76160674533391
3020 83.7530460870325
3030 83.74354262094407
3040 83.75405627990541
