"Time Step" "point-pressure-d"
2890 -5165.62109375
2900 -4985.9130859375
2910 -4117.64111328125
2920 -4149.958984375
2930 -4475.5810546875
2940 -4291.80078125
2950 -4291.46337890625
2960 -5118.685546875
2970 -5237.63525390625
2980 -5480.103515625
2990 -5219.7978515625
3000 -4401.912109375
3010 -5276.3447265625
3020 -4555.9873046875
3030 -3723.52587890625
3040 -3919.357421875
3050 -4392.22265625
3060 -4408.693359375
3070 -4515.8271484375
3080 -4487.03173828125
3090 -3718.611328125
3100 -5810.66796875
3110 -5682.60791015625
3120 -5594.14208984375
3130 -5115.7578125
3140 -4833.19287109375
3150 -5927.10888671875
3160 -6749.8154296875
3170 -4622.59814453125
3180 -3588.2841796875
3190 -4638.29931640625
3200 -5977.4072265625
3210 -5876.50390625
3220 -6117.7109375
3230 -5490.3515625
3240 -4698.146484375
3250 -3692.56689453125
3260 -4569.2998046875
3270 -3947.2978515625
3280 -4988.123046875
3290 -6764.7763671875
3300 -6317.2216796875
3310 -5522.88720703125
3320 -4850.3408203125
3330 -4448.2353515625
3340 -4803.2744140625
3350 -5364.4296875
3360 -4090.537109375
3370 -4606.56982421875
3380 -5250.7421875
3390 -5551.53515625
3400 -5313.3193359375
3410 -5035.369140625
3420 -4015.43017578125
3430 -4003.368896484375
3440 -5154.79345703125
3450 -4282.3671875
3460 -4852.0458984375
3470 -5735.76708984375
3480 -6572.279296875
3490 -6445.8974609375
3500 -5513.908203125
3510 -6279.92138671875
3520 -5713.884765625
3530 -4627.26953125
3540 -3074.94775390625
3550 -3297.47021484375
3560 -3657.4990234375
3570 -5500.71142578125
3580 -6558.0830078125
3590 -5785.30712890625
3600 -5792.83203125
0 -7722.31591796875
10 -7195.2705078125
20 -5875.14453125
30 -3705.39892578125
40 -4176.0068359375
50 -5620.6728515625
60 -5781.94384765625
70 -5960.6318359375
80 -4804.052734375
90 -4577.40625
100 -6342.85400390625
110 -6945.2119140625
120 -5296.15673828125
130 -5223.08544921875
140 -5086.447265625
150 -6099.6484375
160 -5436.50048828125
170 -4125.7431640625
180 -3232.47314453125
190 -3386.011962890625
200 -3732.24560546875
210 -3798.9580078125
220 -4938.46826171875
230 -5794.62646484375
240 -5565.376953125
250 -4987.103515625
260 -4164.8095703125
270 -3820.58349609375
280 -4973.83984375
290 -5687.23828125
300 -4911.83251953125
310 -5761.205078125
320 -5935.26611328125
330 -5278.35693359375
340 -4131.146484375
350 -3812.36376953125
360 -4772.40771484375
370 -5483.4072265625
380 -5557.8583984375
390 -4521.869140625
400 -5200.20361328125
410 -6096.740234375
420 -5877.1298828125
430 -4263.28564453125
440 -3088.423095703125
450 -3821.1923828125
460 -5089.8798828125
470 -4930.8193359375
480 -4195.2802734375
490 -6077.1240234375
500 -6065.82958984375
510 -6687.98046875
520 -5927.6123046875
530 -4896.63623046875
540 -3715.2431640625
550 -3574.50048828125
560 -4018.3447265625
570 -3961.93212890625
580 -3929.188232421875
590 -3714.5380859375
600 -5049.615234375
610 -5542.8291015625
620 -5637.05126953125
630 -6543.1328125
640 -6057.181640625
650 -4950.11669921875
660 -3038.65478515625
670 -3815.89453125
680 -5152.65283203125
690 -6350.611328125
700 -6128.48095703125
710 -4242.8798828125
720 -4615.7685546875
730 -5280.1533203125
740 -4441.36474609375
750 -3735.67626953125
760 -4278.9775390625
770 -4721.173828125
780 -5541.2939453125
790 -5391.90234375
800 -5250.8623046875
810 -6023.17724609375
820 -5861.3271484375
830 -5151.02099609375
840 -3935.07470703125
850 -4674.1298828125
860 -3962.568359375
870 -3587.8291015625
880 -3881.55029296875
890 -4335.119140625
900 -4722.10107421875
910 -4751.3095703125
920 -5157.6484375
930 -3534.962158203125
940 -4008.708984375
950 -5989.4833984375
960 -6580.4140625
970 -5186.5458984375
980 -3694.63818359375
990 -4367.11865234375
1000 -4632.63671875
1010 -4606.31201171875
1020 -4137.001953125
1030 -5441.267578125
1040 -6193.2744140625
1050 -5073.2646484375
1060 -4354.0380859375
1070 -4241.099609375
1080 -3817.03564453125
1090 -3196.59765625
1100 -3889.888916015625
1110 -3212.912109375
1120 -5838.9501953125
1130 -5482.3349609375
1140 -5016.2978515625
1150 -5154.6318359375
1160 -5568.6064453125
1170 -5418.546875
1180 -5636.4765625
1190 -5577.859375
1200 -3684.064208984375
1210 -4983.23486328125
1220 -5259.263671875
1230 -5322.84765625
1240 -5004.494140625
1250 -5160.7177734375
1260 -5743.33740234375
1270 -6332.0341796875
1280 -5409.890625
1290 -3332.1494140625
1300 -4667.7451171875
1310 -4744.009765625
1320 -4820.67333984375
1330 -4759.0478515625
1340 -4654.08544921875
1350 -5305.9921875
1360 -5454.8330078125
1370 -4787.3701171875
1380 -3410.715576171875
1390 -3164.888671875
1400 -3829.728515625
1410 -3879.34912109375
1420 -4868.22314453125
1430 -5486.5625
1440 -6033.4619140625
1450 -5701.533203125
1460 -5367.82275390625
1470 -4260.92431640625
1480 -5168.2001953125
1490 -4853.3994140625
1500 -3720.43017578125
1510 -3554.4833984375
1520 -4121.216796875
1530 -4902.0693359375
1540 -6064.0791015625
1550 -5214.921875
1560 -3767.68505859375
1570 -4520.0908203125
1580 -4949.4638671875
1590 -4955.994140625
1600 -4778.2666015625
1610 -4433.068359375
1620 -6062.85302734375
1630 -6103.3232421875
1640 -5506.580078125
1650 -3712.150390625
1660 -3932.46630859375
1670 -4808.974609375
1680 -5496.8603515625
1690 -5785.30078125
1700 -5642.3427734375
1710 -5201.201171875
1720 -4860.7548828125
1730 -4461.6181640625
1740 -3763.845947265625
1750 -4744.404296875
1760 -4643.3837890625
1770 -4911.54443359375
1780 -4695.5751953125
1790 -4464.880859375
1800 -4642.5380859375
1810 -5549.99462890625
1820 -4932.8603515625
1830 -3637.21142578125
1840 -5578.830078125
1850 -6456.8818359375
1860 -6121.3388671875
1870 -6459.205078125
1880 -6656.9814453125
1890 -5906.2001953125
1900 -4503.5810546875
1910 -3647.91455078125
1920 -3866.95166015625
1930 -5034.58251953125
1940 -5835.51318359375
1950 -6059.12890625
1960 -5610.85791015625
1970 -5163.251953125
1980 -4772.2705078125
1990 -5079.88037109375
2000 -4901.7900390625
2010 -4352.6123046875
2020 -5835.892578125
2030 -5314.41015625
2040 -4902.2822265625
2050 -5251.9736328125
2060 -5474.416015625
2070 -5223.453125
2080 -5406.25
2090 -5562.2138671875
2100 -4771.078125
2110 -5240.50048828125
2120 -4637.228515625
2130 -4802.91162109375
2140 -5145.92919921875
2150 -5303.98583984375
2160 -5457.10107421875
2170 -5218.48486328125
2180 -4901.671875
2190 -4298.505859375
2200 -5535.1103515625
2210 -5200.36328125
2220 -4964.5693359375
2230 -4595.1767578125
2240 -4125.59423828125
2250 -4997.02783203125
2260 -5010.7978515625
2270 -5075.22900390625
2280 -4821.7294921875
2290 -5543.666015625
2300 -5267.8896484375
2310 -5446.6708984375
2320 -5393.7353515625
2330 -5795.36083984375
2340 -6089.92822265625
2350 -6098.9765625
2360 -5503.630859375
2370 -3462.158203125
2380 -4605.759765625
2390 -5834.2646484375
2400 -5192.71728515625
2410 -5178.1015625
2420 -5257.09228515625
2430 -5664.3408203125
2440 -5384.8798828125
2450 -4564.5830078125
2460 -4456.865234375
2470 -6536.578125
2480 -5450.75537109375
2490 -5318.8623046875
2500 -4522.712890625
2510 -4776.83251953125
2520 -5801.4462890625
2530 -5611.45068359375
2540 -5781.2705078125
2550 -4765.53271484375
2560 -6122.6328125
2570 -6514.4052734375
2580 -6142.255859375
2590 -5772.74169921875
2600 -5168.498046875
2610 -4843.603515625
2620 -5114.0673828125
2630 -5373.623046875
2640 -3872.66552734375
2650 -3516.845703125
2660 -5560.1923828125
2670 -5138.83251953125
2680 -5601.6513671875
2690 -6194.26904296875
2700 -5882.59765625
2710 -6027.23388671875
2720 -6054.8388671875
2730 -4820.0830078125
2740 -5522.98193359375
2750 -5033.4052734375
2760 -4712.2314453125
2770 -5111.908203125
2780 -6082.5849609375
2790 -6024.3466796875
2800 -5745.4873046875
2810 -5530.04736328125
2820 -4103.345703125
2830 -3845.848388671875
2840 -3912.429931640625
2850 -3738.531005859375
2860 -3875.34326171875
2870 -5390.587890625
2880 -6046.4521484375
2890 -5166.65234375
2900 -5001.41748046875
2910 -4118.4775390625
2920 -4152.037109375
2930 -4474.708984375
2940 -4299.30419921875
2950 -4291.7265625
2960 -5118.49951171875
2970 -5232.8818359375
2980 -5481.6416015625
2990 -5231.5419921875
3000 -4396.880859375
3010 -5277.54052734375
3020 -4545.5107421875
3030 -3735.48779296875
3040 -3921.608154296875
