"Time Step" "point-pressure-c"
2430 -9012.3955078125
2440 -9841.4658203125
2450 -9978.7724609375
2460 -6456.07958984375
2470 -7885.7265625
2480 -8185.9970703125
2490 -9606.703125
2500 -11837.9111328125
2510 -11469.1318359375
2520 -11223.6787109375
2530 -9212.0986328125
2540 -6351.17041015625
2550 -4115.6435546875
2560 -7768.9013671875
2570 -10080.501953125
2580 -9684.58984375
2590 -10500.060546875
2600 -10192.677734375
2610 -10372.3798828125
2620 -9512.4892578125
2630 -6236.71875
2640 -4210.86328125
2650 -7312.2685546875
2660 -6963.98193359375
2670 -6262.408203125
2680 -7136.7421875
2690 -10418.068359375
2700 -13188.7333984375
2710 -10618.095703125
2720 -8601.2265625
2730 -5017.69287109375
2740 -8935.8017578125
2750 -8862.5791015625
2760 -10787.9453125
2770 -12035.1298828125
2780 -12583.1083984375
2790 -11466.2119140625
2800 -9019.7470703125
2810 -5766.27490234375
2820 -2875.5341796875
2830 -5235.3056640625
2840 -7858.4638671875
2850 -9185.912109375
2860 -6928.65283203125
2870 -8128.0322265625
2880 -10325.0966796875
2890 -10027.1142578125
2900 -8907.1396484375
2910 -3121.31591796875
2920 -8421.1533203125
2930 -9528.3369140625
2940 -7814.45361328125
2950 -10350.3818359375
2960 -11889.142578125
2970 -12468.9072265625
2980 -11069.802734375
2990 -6953.0966796875
3000 -2842.1240234375
3010 -8242.8447265625
3020 -8900.6787109375
3030 -8355.4189453125
3040 -10343.2216796875
3050 -11089.5263671875
3060 -13539.287109375
3070 -11377.4365234375
3080 -6180.78955078125
3090 -2446.30126953125
3100 -4872.353515625
3110 -6309.390625
3120 -7399.8994140625
3130 -8031.734375
3140 -6061.794921875
3150 -10189.3388671875
3160 -9788.392578125
3170 -8633.76953125
3180 -6798.34814453125
3190 -9273.837890625
3200 -6984.44189453125
3210 -6336.419921875
3220 -8768.203125
3230 -9879.171875
3240 -12966.6884765625
3250 -9748.537109375
3260 -6779.6279296875
3270 -3518.462890625
3280 -6058.07568359375
3290 -10622.2587890625
3300 -9369.2021484375
3310 -8066.6669921875
3320 -7559.9814453125
3330 -7224.458984375
3340 -5220.91162109375
0 -11845.7705078125
10 -21277.1484375
20 -13513.4150390625
30 -2671.767578125
40 -4294.142578125
50 -7658.70361328125
60 -7757.64599609375
70 -7528.87646484375
80 -9096.73046875
90 -13186.5771484375
100 -15400.00390625
110 -14320.4541015625
120 -8309.62109375
130 -10134.6044921875
140 -10468.7431640625
150 -9609.791015625
160 -9555.5498046875
170 -7127.4423828125
180 -6806.19970703125
190 -4972.3154296875
200 -4389.3427734375
210 -4850.74609375
220 -9783.5029296875
230 -11366.71875
240 -11844.8876953125
250 -12922.2861328125
260 -13246.669921875
270 -11737.28125
280 -11704.7666015625
290 -10508.017578125
300 -6926.6611328125
310 -9914.822265625
320 -12967.6240234375
330 -10886.8525390625
340 -9292.974609375
350 -10213.357421875
360 -12837.63671875
370 -14006.2900390625
380 -10421.341796875
390 -4732.85888671875
400 -8641.7861328125
410 -13284.2626953125
420 -14461.2783203125
430 -13056.87109375
440 -13344.806640625
450 -14353.7861328125
460 -12364.046875
470 -8419.70703125
480 -6608.44970703125
490 -10769.3095703125
500 -10319.7900390625
510 -10356.8330078125
520 -11875.4384765625
530 -12436.3994140625
540 -14087.34765625
550 -11590.580078125
560 -8443.1298828125
570 -4092.63427734375
580 -7422.634765625
590 -10173.7451171875
600 -11156.125
610 -9612.94921875
620 -6266.234375
630 -7092.84423828125
640 -5491.0576171875
650 -2425.07666015625
660 -3271.1904296875
670 -8665.3935546875
680 -8519.0390625
690 -10175.16015625
700 -10229.359375
710 -11218.6123046875
720 -13958.576171875
730 -8908.6787109375
740 -5538.3330078125
750 -1592.592529296875
760 -6710.38671875
770 -11205.763671875
780 -11102.4287109375
790 -12061.4912109375
800 -10718.970703125
810 -9491.0673828125
820 -7635.60400390625
830 -5559.68212890625
840 -2452.455810546875
850 -4717.8916015625
860 -8704.0869140625
870 -12120.9248046875
880 -10961.197265625
890 -8507.98046875
900 -9111.4296875
910 -8304.3623046875
920 -7511.18017578125
930 -5824.20703125
940 -9886.8154296875
950 -10798.6162109375
960 -12449.841796875
970 -11406.3662109375
980 -8820.833984375
990 -7748.4375
1000 -7034.8447265625
1010 -6215.61669921875
1020 -3823.82861328125
1030 -7233.201171875
1040 -8588.3955078125
1050 -7927.0849609375
1060 -8229.953125
1070 -8480.7041015625
1080 -10981.2109375
1090 -10730.7939453125
1100 -7153.99609375
1110 -3836.088623046875
1120 -8742.2978515625
1130 -10022.9755859375
1140 -8693.98046875
1150 -8605.4345703125
1160 -8881.0068359375
1170 -9522.8740234375
1180 -8806.5107421875
1190 -7437.13330078125
