"Time Step" "point-gw-d"
3250 0.2181151509284973
3260 0.3603223860263824
3270 0.3409312963485718
3280 0.2837207615375519
3290 0.242071807384491
3300 0.2515725493431091
3310 0.182153195142746
3320 0.3407055735588074
3330 0.1939601600170135
3340 0.355783224105835
3350 0.1716634929180145
3360 0.2176713049411774
3370 0.3262069821357727
3380 0.2703467011451721
3390 0.3196848034858704
3400 0.2461200803518295
3410 0.3660903573036194
3420 0.3266481161117554
3430 0.195821225643158
3440 0.2013620436191559
3450 0.2819271683692932
3460 0.313666045665741
3470 0.3520057201385498
3480 0.318223237991333
3490 0.2420670390129089
3500 0.2670361995697021
3510 0.3287757039070129
3520 0.2559457421302795
3530 0.273978054523468
3540 0.2133161723613739
3550 0.2985738515853882
3560 0.2533372938632965
3570 0.2464122176170349
3580 0.2540051639080048
3590 0.2878188490867615
3600 0.3417242765426636
730 0.05085496231913567
740 0.06581956148147583
750 0.05119761824607849
760 0.07755051553249359
770 0.1189940869808197
780 0.08528409898281097
790 0.09535211324691772
800 0.1607885211706161
810 0.07452263683080673
820 0.07657488435506821
830 0.1097602248191833
840 0.1108743101358414
850 0.07637472450733185
860 0.06850028783082962
870 0.1572541892528534
880 0.1137566864490509
890 0.08117463439702988
900 0.1060406193137169
910 0.1375873386859894
920 0.06222992017865181
930 0.1207750141620636
940 0.09276715666055679
950 0.07501772046089172
960 0.0561036616563797
970 0.09911644458770752
980 0.1087044849991798
990 0.08056536316871643
1000 0.08629511296749115
1010 0.108870267868042
1020 0.1112948954105377
1030 0.09249763190746307
1040 0.0671006441116333
1050 0.03747396916151047
1060 0.1116166040301323
1070 0.1285872459411621
1080 0.09290456771850586
1090 0.07861420512199402
1100 0.1138267666101456
1110 0.09826931357383728
1120 0.08954354375600815
1130 0.1148373931646347
1140 0.06401271373033524
1150 0.1101243942975998
1160 0.1969011127948761
1170 0.1539040505886078
1180 0.06975923478603363
1190 0.1052977293729782
1200 0.1704663038253784
1210 0.07929804921150208
1220 0.05860836058855057
1230 0.1028853356838226
1240 0.136928379535675
1250 0.1113700941205025
1260 0.103833869099617
1270 0.1152602508664131
1280 0.09554746747016907
1290 0.09874922037124634
1300 0.1228896528482437
1310 0.1247286945581436
1320 0.10207699239254
1330 0.08436726033687592
1340 0.1431275308132172
1350 0.3097316026687622
1360 0.1315377056598663
1370 0.0786079615354538
1380 0.1151312738656998
1390 0.1315340846776962
1400 0.1199793070554733
1410 0.07455942034721375
1420 0.1596920639276505
1430 0.2222973555326462
1440 0.1491090357303619
1450 0.1265713274478912
1460 0.2079178541898727
1470 0.1847972273826599
1480 0.1695384681224823
1490 0.15375617146492
1500 0.1036737933754921
1510 0.1884101033210754
1520 0.2227417677640915
1530 0.1639371961355209
1540 0.1222775727510452
1550 0.1516006588935852
1560 0.1559253334999084
1570 0.1208544969558716
1580 0.1271361112594604
1590 0.168669268488884
1600 0.2197597622871399
1610 0.1739920228719711
1620 0.195018857717514
1630 0.1302960813045502
1640 0.1601670682430267
1650 0.1337932944297791
1660 0.1804859638214111
1670 0.1560598611831665
1680 0.1436003595590591
1690 0.1979609429836273
1700 0.2258787453174591
1710 0.2559562921524048
1720 0.1309354603290558
1730 0.1257114112377167
1740 0.1578610837459564
1750 0.1902068257331848
1760 0.1239249259233475
1770 0.08347132802009583
1780 0.1852123439311981
1790 0.1626016497612
1800 0.1667694002389908
1810 0.1691171526908875
1820 0.1591566056013107
1830 0.1605781018733978
1840 0.1666991114616394
1850 0.1475794464349747
1860 0.1546999365091324
1870 0.2118602693080902
1880 0.1266062557697296
1890 0.2577804327011108
1900 0.2429051995277405
1910 0.1428811252117157
1920 0.1939849257469177
1930 0.1801916062831879
1940 0.1437650322914124
1950 0.1232077777385712
1960 0.1379932463169098
1970 0.1461126655340195
1980 0.1522909104824066
1990 0.2020645290613174
2000 0.2005918323993683
2010 0.1611191928386688
2020 0.1723655611276627
2030 0.1816736459732056
2040 0.1971011459827423
2050 0.200458824634552
2060 0.2305743396282196
2070 0.2144817113876343
2080 0.1735198348760605
2090 0.1884801387786865
2100 0.239524632692337
2110 0.2035593837499619
2120 0.1889461874961853
2130 0.2218606919050217
2140 0.1628536880016327
2150 0.1396799683570862
2160 0.1586326360702515
2170 0.1988760232925415
2180 0.2180828452110291
2190 0.2000506222248077
2200 0.1719322800636292
2210 0.2803061008453369
2220 0.2797383666038513
2230 0.2320669889450073
2240 0.1926175653934479
2250 0.2019854336977005
2260 0.2205128967761993
2270 0.1361500918865204
2280 0.2185689806938171
2290 0.1705105602741241
2300 0.1923280656337738
2310 0.1443378031253815
2320 0.2085875570774078
2330 0.1958412081003189
2340 0.309603750705719
2350 0.2948044240474701
2360 0.2201158404350281
2370 0.2270337343215942
2380 0.2086108773946762
2390 0.2589192986488342
2400 0.212666928768158
2410 0.1949970424175262
2420 0.1622976511716843
2430 0.2121177315711975
2440 0.1813362240791321
2450 0.2054770886898041
2460 0.2347463816404343
2470 0.2604849338531494
2480 0.266993522644043
2490 0.2869470715522766
2500 0.2496195584535599
2510 0.2662025690078735
2520 0.1518806964159012
2530 0.1762459874153137
2540 0.2135723233222961
2550 0.2607773542404175
2560 0.2370709180831909
2570 0.2987309992313385
2580 0.252842128276825
2590 0.2555986642837524
2600 0.3286490440368652
2610 0.2338901162147522
2620 0.212347611784935
2630 0.2506532073020935
2640 0.2297718226909637
2650 0.2298125028610229
2660 0.2125715464353561
2670 0.1951045095920563
2680 0.2216590046882629
2690 0.3405003547668457
2700 0.2334707081317902
2710 0.1892433166503906
2720 0.2277184426784515
2730 0.2603863477706909
2740 0.2322770059108734
2750 0.2467024326324463
2760 0.2311458736658096
2770 0.2438168823719025
2780 0.2613338828086853
2790 0.233770489692688
2800 0.2474467754364014
2810 0.3304572403430939
2820 0.2811793088912964
2830 0.2202564030885696
2840 0.2285616099834442
2850 0.2220540791749954
2860 0.195448637008667
2870 0.2058689445257187
2880 0.2764193415641785
2890 0.2938746511936188
2900 0.3208370208740234
2910 0.3024121224880219
2920 0.2719581127166748
2930 0.275605320930481
2940 0.2201146185398102
2950 0.3777477443218231
2960 0.2344217896461487
2970 0.3170534372329712
2980 0.2635326683521271
2990 0.2893592715263367
3000 0.2665328681468964
3010 0.2954659461975098
3020 0.3679965436458588
3030 0.3066064715385437
3040 0.3637004494667053
3050 0.3263087272644043
3060 0.1815120279788971
3070 0.3226915895938873
3080 0.3070020079612732
3090 0.2827555537223816
3100 0.2207522690296173
3110 0.3426496386528015
3120 0.2469957321882248
3130 0.3472619354724884
3140 0.2475763410329819
3150 0.3025020062923431
3160 0.3310964703559875
3170 0.2254262268543243
3180 0.3312023282051086
3190 0.3157901763916016
3200 0.3482033610343933
3210 0.2241638451814651
3220 0.1930478811264038
3230 0.2404908388853073
3240 0.2372766137123108
3260 0.3603224158287048
3270 0.340931236743927
3280 0.2837206721305847
3290 0.2420717775821686
3300 0.2515723705291748
3310 0.1821530610322952
3320 0.340705931186676
3330 0.1939603984355927
3340 0.3557828366756439
0 0
10 4.700509634858463e-06
20 1.57280719577102e-05
30 3.676208507386036e-05
40 0.001260309014469385
50 0.0004409205575939268
60 0.0001272896770387888
70 6.056865095160902e-05
80 0.0002087225439026952
90 0.0002978534903377295
100 -0.0007664522854611278
110 0.004049160983413458
120 0.02509985491633415
130 0.0008589898934587836
140 0.01279939338564873
150 0.004884351510554552
160 0.003256459254771471
170 0.001152197830379009
180 0.0009882863378152251
190 0.00138427538331598
200 0.003068055957555771
210 0.01067107077687979
220 0.01176322996616364
230 -8.404985419474542e-05
240 0.002353235613554716
250 0.003196434117853642
260 -0.002850138116627932
270 0.003952614031732082
280 0.007103200070559978
290 0.007299802731722593
300 0.02106023207306862
310 0.06427212059497833
320 0.02500235289335251
330 0.006119510158896446
340 0.009467638097703457
350 0.01029075868427753
360 0.02173560485243797
370 0.002697044983506203
380 0.04420416802167892
390 0.00705921882763505
400 0.03617124259471893
410 0.03426436334848404
420 0.05974677950143814
430 0.05208620801568031
440 0.04720345884561539
450 0.02238825894892216
460 0.04571013152599335
470 0.01867355778813362
480 0.04680489376187325
490 0.03824793547391891
500 0.0361725240945816
510 0.0253753773868084
520 0.0385788157582283
530 0.08477399498224258
540 0.0582868829369545
550 0.04604917019605637
560 0.03848963603377342
570 0.03164171427488327
580 0.06810778379440308
590 0.02571511268615723
600 0.08126112818717957
610 0.05979987233877182
620 0.03771906346082687
630 0.036188043653965
640 0.01814031600952148
650 0.0518961027264595
660 0.03489199280738831
670 0.1355152428150177
680 0.05067289620637894
690 0.06778638809919357
700 0.04525846987962723
710 0.04775463417172432
720 0.09690310060977936
730 0.05085496604442596
740 0.06581957638263702
760 0.07755053043365479
770 0.1189937070012093
780 0.08528408408164978
790 0.09535213559865952
800 0.1607886850833893
810 0.07452240586280823
820 0.07657509297132492
830 0.1097598671913147
840 0.1108746975660324
850 0.07637485861778259
860 0.06850042939186096
870 0.1572527885437012
880 0.1137566715478897
