"Time Step" "point-tau_vm-c"
3250 28.05172729492188
3260 19.3952465057373
3270 7.636104583740234
3280 7.54918384552002
3290 14.78343296051025
3300 8.33208179473877
3310 10.36482429504395
3320 6.590110778808594
3330 11.76208972930908
3340 15.23688697814941
3350 19.93609237670898
3360 18.56975936889648
3370 16.72489166259766
3380 13.44433403015137
3390 6.702210426330566
3400 2.978610992431641
3410 3.890542030334473
3420 11.41959571838379
3430 17.21110916137695
3440 20.77265548706055
3450 20.71541023254395
3460 6.863620758056641
3470 6.304842948913574
3480 5.592421531677246
3490 4.073337554931641
3500 3.502694606781006
3510 16.90915298461914
3520 15.09312534332275
3530 9.841827392578125
3540 17.2566089630127
3550 12.60694885253906
3560 6.937623977661133
3570 5.856673717498779
3580 4.515127182006836
3590 4.716373920440674
3600 9.453401565551758
730 17.45320892333984
740 17.9829044342041
750 14.34363269805908
760 4.693917274475098
770 6.997455596923828
780 11.03159046173096
790 7.659599781036377
800 13.50288486480713
810 10.36470603942871
820 12.78766059875488
830 15.29402160644531
840 12.8455867767334
850 6.407074451446533
860 4.297371864318848
870 11.30840015411377
880 5.735846042633057
890 4.352926731109619
900 12.20981407165527
910 16.71477890014648
920 17.63631820678711
930 16.24480247497559
940 7.420580387115479
950 15.11144065856934
960 13.51159286499023
970 9.670613288879395
980 3.511296033859253
990 13.54600143432617
1000 22.13792610168457
1010 17.45953178405762
1020 12.23277378082275
1030 12.43948364257812
1040 10.08290481567383
1050 3.745039224624634
1060 4.701876163482666
1070 6.667208194732666
1080 10.29355621337891
1090 10.30397605895996
1100 12.31231212615967
1110 11.25584983825684
1120 14.20342636108398
1130 9.024203300476074
1140 5.438161849975586
1150 4.488948345184326
1160 4.609583854675293
1170 8.985605239868164
1180 13.60777568817139
1190 16.1674633026123
1200 13.88095378875732
1210 7.607244968414307
1220 3.031232833862305
1230 4.350526332855225
1240 3.764402389526367
1250 12.2486629486084
1260 15.48957824707031
1270 13.47329807281494
1280 14.66544437408447
1290 13.47005081176758
1300 16.50134086608887
1310 12.64792537689209
1320 12.74082088470459
1330 8.721112251281738
1340 7.165667533874512
1350 17.93691825866699
1360 19.84661293029785
1370 17.61298370361328
1380 8.413403511047363
1390 4.666386604309082
1400 7.511438369750977
1410 4.367013931274414
1420 3.694864749908447
1430 15.55147171020508
1440 11.64285087585449
1450 16.73592567443848
1460 11.97009372711182
1470 11.85725402832031
1480 3.849850177764893
1490 5.261199951171875
1500 5.146446228027344
1510 3.726276159286499
1520 6.433330535888672
1530 8.521484375
1540 8.092205047607422
1550 18.82679557800293
1560 9.813492774963379
1570 7.432518005371094
1580 16.25444412231445
1590 6.008723258972168
1600 4.847599029541016
1610 9.286171913146973
1620 13.28345489501953
1630 17.77766609191895
1640 20.43243980407715
1650 20.06317520141602
1660 9.363262176513672
1670 9.831210136413574
1680 8.666414260864258
1690 3.401638269424438
1700 6.398283958435059
1710 8.501588821411133
1720 20.98462295532227
1730 12.09463405609131
1740 10.02454471588135
1750 6.519584178924561
1760 6.252171993255615
1770 5.559452533721924
1780 6.09471321105957
1790 5.408108711242676
1800 7.842442512512207
1810 19.04909706115723
1820 14.10466957092285
1830 20.43432998657227
1840 11.273850440979
1850 3.397485256195068
1860 19.00420570373535
1870 6.539737701416016
1880 8.463019371032715
1890 17.20608520507812
1900 10.57867622375488
1910 19.00763130187988
1920 9.88847827911377
1930 14.2733039855957
1940 6.722438335418701
1950 5.808218002319336
1960 8.203584671020508
1970 16.62508201599121
1980 17.46111106872559
1990 19.61293411254883
2000 15.17903804779053
2010 9.187587738037109
2020 10.65772247314453
2030 14.55196762084961
2040 11.64701175689697
2050 15.34298706054688
2060 5.61039924621582
2070 12.04121398925781
2080 7.452553749084473
2090 12.37932682037354
2100 18.44810676574707
2110 9.116456985473633
2120 5.999523162841797
2130 3.275377035140991
2140 3.313086986541748
2150 11.48091316223145
2160 12.12450122833252
2170 14.60233592987061
2180 17.13808631896973
2190 16.34993553161621
2200 4.191203594207764
2210 8.347306251525879
2220 5.796399593353271
2230 4.926241397857666
2240 12.04027366638184
2250 9.743924140930176
2260 22.3537712097168
2270 16.85196876525879
2280 6.454777240753174
2290 7.349917411804199
2300 13.87553691864014
2310 14.16642189025879
2320 4.4922776222229
2330 4.880318164825439
2340 8.578868865966797
2350 13.24297142028809
2360 14.13991641998291
2370 13.21172904968262
2380 5.506824493408203
2390 6.03469181060791
2400 8.198990821838379
2410 4.642420768737793
2420 5.095461845397949
2430 12.05601596832275
2440 10.70149993896484
2450 13.04283046722412
2460 11.21453475952148
