"Time Step" "point-shear-b"
3250 3934.217041015625
3260 2025.471557617188
3270 467.7053833007812
3280 1796.373168945312
3290 1118.843994140625
3300 1113.311157226562
3310 1427.145141601562
3320 1270.317504882812
3330 6141.259765625
3340 3253.730712890625
3350 2037.893310546875
3360 1078.32763671875
3370 1657.90234375
3380 750.5784912109375
3390 2391.023193359375
3400 1193.238403320312
3410 990.6343994140625
3420 9581.013671875
3430 4784.291015625
3440 2579.9619140625
3450 1454.271728515625
3460 1403.40478515625
3470 2003.40966796875
3480 1465.043334960938
3490 1054.605224609375
3500 1808.892333984375
3510 8031.4267578125
3520 4469.22509765625
3530 1246.581420898438
3540 768.43505859375
3550 846.1447143554688
3560 1996.81787109375
3570 1196.054443359375
3580 1002.1923828125
3590 1674.482177734375
3600 6048.5341796875
730 2408.702880859375
740 3648.0400390625
750 1899.908203125
760 802.217529296875
770 1472.6298828125
780 2388.213623046875
790 2012.1943359375
800 2109.281494140625
810 6753.3994140625
820 2915.33837890625
830 1577.782592773438
840 1593.220703125
850 1176.369140625
860 1055.859497070312
870 1410.898803710938
880 1466.0859375
890 1712.113525390625
900 6486.25390625
910 3678.4638671875
920 1356.426635742188
930 925.4545288085938
940 1425.5302734375
950 863.1865844726562
960 1656.786376953125
970 1404.355834960938
980 1404.211181640625
990 7662.2080078125
1000 2846.0224609375
1010 2237.843017578125
1020 1199.881591796875
1030 984.2752685546875
1040 767.4002075195312
1050 1592.845947265625
1060 920.2191162109375
1070 886.0595703125
1080 7641.005859375
1090 3101.5244140625
1100 1248.8720703125
1110 1339.5908203125
1120 2417.19384765625
1130 806.0786743164062
1140 2084.31982421875
1150 2362.299560546875
1160 2009.9638671875
1170 7174.77734375
1180 4085.55224609375
1190 4001.56982421875
1200 985.7428588867188
1210 1627.5830078125
1220 782.41748046875
1230 1573.120361328125
1240 1488.583374023438
1250 1441.467041015625
1260 8597.33203125
1270 5409.255859375
1280 1689.67041015625
1290 1938.0087890625
1300 892.762939453125
