"Time Step" "point-shear-c"
3250 4627.447265625
3260 3199.414794921875
3270 1259.63525390625
3280 1245.29443359375
3290 2438.6650390625
3300 1374.443115234375
3310 1709.7587890625
3320 1087.087890625
3330 1940.298828125
3340 2513.456787109375
3350 3288.615966796875
3360 3063.23388671875
3370 2758.897216796875
3380 2217.74267578125
3390 1105.5849609375
3400 491.3472290039062
3410 641.7738037109375
3420 1883.779174804688
3430 2839.1005859375
3440 3426.619140625
3450 3417.15966796875
3460 1132.20849609375
3470 1040.040405273438
3480 922.538330078125
3490 671.939208984375
3500 577.8236694335938
3510 2789.357421875
3520 2489.91259765625
3530 1623.51318359375
3540 2846.60693359375
3550 2079.611083984375
3560 1144.418823242188
3570 966.1076049804688
3580 744.8246459960938
3590 778.0120849609375
3600 1559.416625976562
730 2879.034423828125
740 2966.41943359375
750 2366.09521484375
760 774.3160400390625
770 1154.284057617188
780 1819.753662109375
790 1263.5126953125
800 2227.403076171875
810 1709.749145507812
820 2109.4365234375
830 2522.863525390625
840 2119.011962890625
850 1056.898803710938
860 708.9127197265625
870 1865.408813476562
880 946.1708374023438
890 718.0501708984375
900 2014.106689453125
910 2757.24658203125
920 2909.24267578125
930 2679.722412109375
940 1224.085815429688
950 2492.758056640625
960 2228.83740234375
970 1595.247314453125
980 579.2206420898438
990 2234.51513671875
1000 3652.062744140625
1010 2880.08349609375
1020 2017.888916015625
1030 2051.992431640625
1040 1663.25
1050 617.7731323242188
1060 775.6378173828125
1070 1099.812744140625
1080 1698.027709960938
1090 1699.85546875
1100 2031.021606445312
1110 1856.743896484375
1120 2342.960693359375
1130 1488.622192382812
1140 897.0657348632812
1150 740.4898071289062
1160 760.3855590820312
1170 1482.276611328125
1180 2244.726318359375
1190 2666.98388671875
1200 2289.771484375
1210 1254.875610351562
1220 500.0383605957031
1230 717.654052734375
1240 620.9713134765625
1250 2020.543090820312
1260 2555.134765625
1270 2222.854736328125
1280 2419.273681640625
1290 2221.985595703125
1300 2722.017822265625
1310 2086.373046875
1320 2101.7119140625
1330 1438.612060546875
1340 1182.031005859375
1350 2958.830078125
1360 3273.84765625
1370 2905.47314453125
1380 1387.85888671875
1390 769.7669677734375
1400 1239.167236328125
1410 720.3743896484375
1420 609.5078735351562
1430 2565.342529296875
1440 1920.579956054688
1450 2760.7783203125
1460 1974.572875976562
1470 1955.953125
1480 635.066650390625
1490 867.87548828125
1500 848.9444580078125
1510 614.6959228515625
1520 1061.225463867188
1530 1405.699951171875
1540 1335.128784179688
1550 3105.636962890625
1560 1618.841796875
1570 1226.05615234375
1580 2681.296630859375
1590 991.193359375
1600 799.6524658203125
1610 1531.862060546875
1620 2191.22607421875
1630 2932.6279296875
1640 3370.4970703125
1650 3309.571044921875
1660 1544.542236328125
1670 1621.734741210938
1680 1429.591430664062
1690 561.1300659179688
1700 1055.451538085938
1710 1402.420166015625
1720 3461.58251953125
1730 1995.103149414062
1740 1653.639892578125
1750 1075.467407226562
1760 1031.346435546875
1770 917.0823974609375
1780 1005.37841796875
1790 892.1130981445312
1800 1293.678955078125
1810 3142.3251953125
1820 2326.74560546875
1830 3370.80859375
1840 1859.70751953125
1850 560.4457397460938
1860 3134.892333984375
1870 1078.777099609375
1880 1396.058715820312
1890 2838.3046875
1900 1745.162841796875
1910 3135.505126953125
1920 1631.17822265625
1930 2354.495361328125
1940 1108.916870117188
1950 958.1104736328125
1960 1353.249633789062
1970 2742.45068359375
1980 2880.36669921875
1990 3235.36376953125
2000 2504.48291015625
2010 1515.55810546875
2020 1758.081909179688
2030 2400.454345703125
2040 1921.259155273438
2050 2531.011474609375
2060 925.4774169921875
2070 1986.309692382812
2080 1229.464111328125
2090 2042.0810546875
2100 3043.160400390625
2110 1503.828125
2120 989.670166015625
2130 540.3062133789062
2140 546.5189208984375
2150 1893.876220703125
2160 2000.033447265625
2170 2408.7783203125
2180 2827.097412109375
2190 2697.043212890625
2200 691.3952026367188
2210 1376.9541015625
2220 956.1732788085938
2230 812.62646484375
2240 1986.152221679688
2250 1607.341552734375
2260 3687.491455078125
2270 2779.853515625
2280 1064.767822265625
2290 1212.425537109375
2300 2288.9052734375
2310 2336.858154296875
2320 741.0330810546875
2330 805.0474243164062
2340 1415.165405273438
2350 2184.53662109375
2360 2332.599609375
2370 2179.376708984375
2380 908.410400390625
2390 995.4712524414062
2400 1352.486938476562
2410 765.815185546875
2420 840.5385131835938
2430 1988.77392578125
2440 1765.3203125
2450 2151.51220703125
2460 1849.936279296875
2470 1087.257568359375
2480 1517.0673828125
2490 1412.266723632812
2500 2671.62451171875
2510 1415.637451171875
2520 2394.55517578125
2530 2847.796630859375
2540 2942.461181640625
2550 3000.292236328125
2560 1257.252319335938
2570 1672.906005859375
2580 1053.457275390625
2590 1252.859741210938
2600 1566.36181640625
2610 2533.709716796875
2620 3573.743896484375
2630 2852.247802734375
2640 1872.249389648438
2650 1471.948974609375
2660 1310.5576171875
2670 1696.188110351562
2680 2053.132568359375
2690 658.536865234375
2700 2780.02294921875
2710 2343.534912109375
2720 2238.728515625
2730 2738.184326171875
2740 1681.169921875
2750 1470.629760742188
2760 937.206298828125
2770 1101.664428710938
2780 1998.566772460938
2790 1932.20166015625
2800 3917.57421875
2810 1680.357421875
2820 2584.64892578125
2830 1836.71533203125
2840 2027.23046875
2850 1311.619018554688
2860 1195.90283203125
2870 1057.829467773438
2880 1841.61328125
2890 2065.53515625
2900 2970.816162109375
2910 1620.583129882812
2920 1499.447631835938
2930 802.2810668945312
2940 1704.56640625
2950 2244.940185546875
2960 1075.3125
2970 1936.54150390625
2980 1898.339965820312
2990 1932.639526367188
3000 2389.22509765625
3010 1731.57666015625
3020 913.9458618164062
3030 714.181640625
3040 2138.34130859375
3050 1753.767456054688
3060 2313.90966796875
3070 3422.875
3080 3396.37451171875
3090 2420.41015625
3100 1362.186157226562
3110 2130.849609375
3120 1221.285278320312
3130 567.2028198242188
3140 770.7055053710938
3150 1629.155395507812
3160 3655.69921875
3170 1735.141723632812
3180 1820.233276367188
3190 1336.43310546875
3200 651.8798217773438
3210 372.3726501464844
3220 869.7545166015625
3230 752.0775756835938
3240 1232.674560546875
3260 3199.412841796875
3270 1259.633056640625
3280 1245.29345703125
3290 2438.659912109375
3300 1374.440551757812
3320 1087.087646484375
3330 1940.308959960938
3340 2513.44970703125
0 3069.380859375
10 2495.029296875
20 1795.062377929688
30 610.1636962890625
40 1845.545654296875
50 1211.765258789062
60 1169.875732421875
70 1784.0390625
80 2664.39453125
90 2421.247802734375
100 1663.723999023438
110 1327.234619140625
120 1956.031494140625
130 501.3731689453125
140 1817.344360351562
150 1855.056640625
160 1891.864868164062
170 1530.201416015625
180 2117.72265625
190 1652.262451171875
200 3748.63037109375
210 1129.7578125
220 891.4573974609375
230 1554.17529296875
240 826.8525390625
250 509.8757934570312
260 1403.749145507812
270 998.8436889648438
280 2524.954345703125
290 2422.68603515625
300 1547.645141601562
310 1534.17578125
320 889.1307373046875
330 2143.81494140625
340 1913.23779296875
350 485.322509765625
360 1141.488159179688
370 1663.561645507812
380 1774.806762695312
390 1073.82275390625
400 895.333740234375
410 819.318359375
420 1005.922180175781
430 2799.636962890625
440 563.2175903320312
450 2902.8056640625
460 942.2247314453125
470 2067.51611328125
480 2880.882568359375
490 2114.104736328125
500 911.2860107421875
510 2656.66455078125
520 1447.932495117188
530 1950.466064453125
540 521.9739990234375
550 2206.236083984375
560 2369.895751953125
570 2459.270263671875
580 1522.965576171875
590 3061.98876953125
600 3628.373779296875
610 1686.788330078125
620 1885.148071289062
630 1129.137451171875
640 2067.66162109375
650 2909.281005859375
660 692.8947143554688
670 959.2091064453125
680 910.3187255859375
690 645.229736328125
700 967.9033203125
710 1335.302856445312
720 554.4474487304688
730 2879.03564453125
740 2966.423583984375
750 2366.097412109375
760 774.314208984375
770 1154.283203125
780 1819.7587890625
790 1263.51220703125
800 2227.404541015625
810 1709.745361328125
820 2109.434814453125
830 2522.8525390625
840 2119.00439453125
850 1056.908447265625
860 708.9176025390625
870 1865.423461914062
880 946.171142578125
890 718.0464477539062
900 2014.101440429688
910 2757.240234375
920 2909.25634765625
930 2679.74658203125
940 1224.078247070312
950 2492.770263671875
960 2228.818603515625
970 1595.257080078125
980 579.2199096679688
990 2234.5068359375
1000 3652.093505859375
1010 2880.1181640625
1020 2017.919067382812
1030 2051.959228515625
1040 1663.27490234375
1050 617.7646484375
1060 775.6458129882812
1070 1099.831298828125
1080 1698.030029296875
1090 1699.870849609375
1100 2031.018920898438
1110 1856.758056640625
1120 2342.99267578125
1130 1488.673583984375
1140 897.0741577148438
1150 740.4923095703125
1160 760.391845703125
1170 1482.293579101562
1180 2244.72607421875
1190 2667.034423828125
