"Time Step" "point-gw-b"
3250 0.138388529419899
3260 0.1553468853235245
3270 0.2154514193534851
3280 0.358018159866333
3290 0.291549950838089
3300 0.3030927777290344
3310 0.4698783457279205
3320 0.1909506767988205
3330 0.1465134769678116
3340 0.1945532858371735
3350 0.40303635597229
3360 0.2953071892261505
3370 0.27867791056633
3380 0.2499574720859528
3390 0.3733371794223785
3400 0.3153486251831055
3410 0.3318467438220978
3420 0.2207880914211273
3430 0.1858242303133011
3440 0.2544117867946625
3450 0.3120995759963989
3460 0.2436221241950989
3470 0.3479385077953339
3480 0.3035489320755005
3490 0.2373020946979523
3500 0.1980185508728027
3510 0.1774814426898956
3520 0.1780723035335541
3530 0.1909554302692413
3540 0.3372172713279724
3550 0.2803564369678497
3560 0.4169237613677979
3570 0.3024810552597046
3580 0.262252002954483
3590 0.3122974336147308
3600 0.2024564445018768
730 0.0561625175178051
740 0.06961754709482193
750 0.1056450679898262
760 0.1548590809106827
770 0.07639727741479874
780 0.1252080351114273
790 0.1248755306005478
800 0.07908018678426743
810 0.08516588062047958
820 0.07145313918590546
830 0.06658762693405151
840 0.08448167890310287
850 0.08237697929143906
860 0.1190436184406281
870 0.08061423152685165
880 0.173174262046814
890 0.0497882254421711
900 0.1080963313579559
910 0.0973062738776207
920 0.06146642193198204
930 0.1050005257129669
940 0.123077318072319
950 0.1215527057647705
960 0.1210507750511169
970 0.08253089338541031
980 0.08138753473758698
990 0.1077537164092064
1000 0.06008221581578255
1010 0.07992906123399734
1020 0.0734623447060585
1030 0.09092257916927338
1040 0.06211978197097778
1050 0.1021679043769836
1060 0.02811985090374947
1070 0.08039169013500214
1080 0.1288224905729294
1090 0.1264727711677551
1100 0.08055894076824188
1110 0.1245701834559441
1120 0.09990596771240234
1130 0.06177711114287376
1140 0.1158283427357674
1150 0.1396234184503555
1160 0.1256987452507019
1170 0.09229142218828201
1180 0.03623217344284058
1190 0.1125434711575508
1200 0.07894560694694519
1210 0.07849620282649994
1220 0.05965836718678474
1230 0.09702752530574799
1240 0.1224552243947983
1250 0.2791688442230225
1260 0.1220201030373573
1270 0.07884220778942108
1280 0.04653407633304596
1290 0.09428718686103821
1300 0.07582146674394608
1310 0.06767119467258453
1320 0.1775824874639511
1330 0.2342465817928314
1340 0.06713844835758209
1350 0.1018906235694885
1360 0.1644913256168365
1370 0.1868092864751816
1380 0.1789284497499466
1390 0.1693309545516968
1400 0.1442320346832275
1410 0.1215174123644829
1420 0.120123952627182
1430 0.1021136119961739
1440 0.1185061261057854
1450 0.1141002997756004
1460 0.1606087535619736
1470 0.1070693284273148
1480 0.1233233436942101
1490 0.1986607909202576
1500 0.2559262812137604
1510 0.1641417443752289
1520 0.06936126202344894
1530 0.1638181954622269
1540 0.113944448530674
1550 0.1761247515678406
1560 0.1412742882966995
1570 0.1704502701759338
1580 0.2047896087169647
1590 0.1638255417346954
1600 0.1554609388113022
