"Time Step" "point-ho-d"
3250 0.07109655439853668
3260 0.1165458559989929
3270 0.1062960475683212
3280 0.09297332167625427
3290 0.08130864799022675
3300 0.08654102683067322
3310 0.05925068259239197
3320 0.1131168901920319
3330 0.0651320144534111
3340 0.1178667396306992
3350 0.05691048130393028
3360 0.0718005895614624
3370 0.1046454161405563
3380 0.09422121942043304
3390 0.1112667098641396
3400 0.08291828632354736
3410 0.1274261474609375
3420 0.1098916828632355
3430 0.06677719950675964
3440 0.06755991280078888
3450 0.09368419647216797
3460 0.1078639030456543
3470 0.1218609213829041
3480 0.1089262366294861
3490 0.08024879544973373
3500 0.08724921941757202
3510 0.1034152954816818
3520 0.08266513049602509
3530 0.09082206338644028
3540 0.07444416731595993
3550 0.1017479598522186
3560 0.08475476503372192
3570 0.08262325823307037
3580 0.08707992732524872
3590 0.0971890389919281
3600 0.1142478883266449
730 0.018624447286129
740 0.02080653980374336
750 0.01666118390858173
760 0.02557788044214249
770 0.03857003897428513
780 0.02674375846982002
790 0.03353537619113922
800 0.04838144779205322
810 0.02718719094991684
820 0.02429444715380669
830 0.03567172586917877
840 0.03709167242050171
850 0.02840710058808327
860 0.02456460520625114
870 0.04561155289411545
880 0.04353770986199379
890 0.02544597536325455
900 0.04030782729387283
910 0.04108579829335213
920 0.02024187333881855
930 0.03863269090652466
940 0.03172915428876877
950 0.02653879299759865
960 0.01984525099396706
970 0.03261640667915344
980 0.03660407662391663
990 0.02998878061771393
1000 0.03130415454506874
1010 0.03275897353887558
1020 0.03809061646461487
1030 0.03044076636433601
1040 0.02234335243701935
1050 0.01319430582225323
1060 0.04078564792871475
1070 0.04713238030672073
1080 0.02919182553887367
1090 0.02429921925067902
1100 0.03645859658718109
1110 0.03307352587580681
1120 0.03084065765142441
1130 0.03791765868663788
1140 0.02186808735132217
1150 0.03929547965526581
1160 0.05878784507513046
1170 0.04760269820690155
1180 0.02309483662247658
1190 0.03372446447610855
1200 0.05375020578503609
1210 0.02870592847466469
1220 0.02058735489845276
1230 0.03801047056913376
1240 0.0477360412478447
1250 0.03702628612518311
1260 0.03625380992889404
1270 0.03819115832448006
1280 0.03198849782347679
1290 0.03337346017360687
1300 0.04243063926696777
1310 0.04184106737375259
1320 0.03495301678776741
1330 0.02939341589808464
1340 0.04824978113174438
1350 0.0936955139040947
1360 0.04202144593000412
1370 0.02862919494509697
1380 0.03827113658189774
1390 0.04368999600410461
1400 0.04304323717951775
1410 0.02557457610964775
1420 0.05111627280712128
1430 0.06655751913785934
1440 0.05164100974798203
1450 0.04057760536670685
1460 0.06233149021863937
1470 0.05783054232597351
1480 0.05319935828447342
1490 0.0489933118224144
1500 0.03586456924676895
1510 0.06184519082307816
1520 0.06806527823209763
1530 0.05221166834235191
1540 0.04144452512264252
1550 0.0508277639746666
1560 0.0516730397939682
1570 0.04118848592042923
1580 0.04352534562349319
1590 0.05711328238248825
1600 0.07196845859289169
1610 0.06163137778639793
1620 0.06414679437875748
1630 0.04444944113492966
1640 0.0531720407307148
1650 0.04588364809751511
1660 0.06262990087270737
1670 0.05271268635988235
1680 0.05146357417106628
1690 0.06907807290554047
1700 0.07907100021839142
1710 0.07796715945005417
1720 0.04365610331296921
1730 0.04325573891401291
1740 0.0553663931787014
1750 0.06465107202529907
1760 0.0427175909280777
1770 0.02859559468924999
1780 0.06500642001628876
1790 0.05212106183171272
1800 0.05439324676990509
1810 0.05746231228113174
1820 0.05319255590438843
1830 0.05482704192399979
1840 0.05511246249079704
1850 0.04987252503633499
1860 0.05402296036481857
1870 0.07200964540243149
1880 0.04368351399898529
1890 0.07745964825153351
1900 0.07504621148109436
1910 0.04771597683429718
1920 0.06511996686458588
1930 0.0628177672624588
1940 0.04948552697896957
1950 0.04367900639772415
1960 0.04843622446060181
1970 0.04757227376103401
1980 0.05066811665892601
1990 0.06215235963463783
2000 0.06757794320583344
2010 0.05511597916483879
2020 0.05955267325043678
2030 0.06273997575044632
2040 0.06449431180953979
2050 0.06967099010944366
2060 0.07891936600208282
2070 0.07081355154514313
2080 0.05547050759196281
2090 0.06009366363286972
2100 0.07795102149248123
2110 0.0701947957277298
2120 0.06385331600904465
2130 0.07443341612815857
2140 0.05503248795866966
2150 0.04727020487189293
2160 0.05164436995983124
2170 0.0644577369093895
2180 0.07021370530128479
2190 0.0647134929895401
2200 0.05900980159640312
2210 0.1000769585371017
2220 0.09534889459609985
2230 0.08299055695533752
2240 0.06413214653730392
2250 0.06529830396175385
2260 0.07185052335262299
2270 0.04587998986244202
2280 0.0741603672504425
2290 0.05721200257539749
2300 0.06455909460783005
2310 0.0457274429500103
2320 0.06863410770893097
2330 0.06806698441505432
2340 0.1050577908754349
2350 0.09972412884235382
2360 0.07421240955591202
2370 0.07529331743717194
2380 0.07124774158000946
2390 0.085959792137146
2400 0.06893289089202881
2410 0.06708041578531265
2420 0.05464372411370277
2430 0.07032950222492218
2440 0.05777333676815033
2450 0.06655918061733246
2460 0.07722200453281403
2470 0.09050725400447845
2480 0.09305659681558609
2490 0.09873156994581223
2500 0.07644850760698318
2510 0.08731675893068314
2520 0.04999298974871635
2530 0.05861449241638184
2540 0.0711071565747261
2550 0.08579520881175995
2560 0.07927673310041428
2570 0.1043518632650375
2580 0.08694362640380859
2590 0.08083359897136688
2600 0.1116920784115791
2610 0.07860132306814194
2620 0.07284054160118103
2630 0.08046363294124603
2640 0.07741764187812805
2650 0.07591764628887177
2660 0.07106003165245056
2670 0.06707188487052917
2680 0.07669465243816376
2690 0.1051273122429848
2700 0.08119891583919525
2710 0.06291878223419189
2720 0.07493951916694641
2730 0.09095451235771179
2740 0.07819937169551849
