"Time Step" "point-vel-c"
3250 7.637981414794922
3260 8.213518142700195
3270 7.821589946746826
3280 7.816648483276367
3290 6.929721832275391
3300 6.782236099243164
3310 7.116765975952148
3320 7.708344459533691
3330 7.264495372772217
3340 7.383947372436523
3350 7.95547342300415
3360 7.699257850646973
3370 7.031459331512451
3380 7.279213905334473
3390 7.435155868530273
3400 7.408592700958252
3410 7.446158885955811
3420 7.398714065551758
3430 7.888532161712646
3440 8.040221214294434
3450 7.101489067077637
3460 7.983215808868408
3470 7.971805572509766
3480 7.428327083587646
3490 7.558528423309326
3500 7.706509113311768
3510 7.896793365478516
3520 8.112157821655273
3530 7.398843765258789
3540 7.499367713928223
3550 7.718564510345459
3560 7.671146869659424
3570 7.503931045532227
3580 7.685027122497559
3590 7.60477352142334
3600 7.009069919586182
730 8.059100151062012
740 7.934852123260498
750 8.534072875976562
760 7.850988388061523
770 7.604935646057129
780 6.965795516967773
790 7.608346462249756
800 6.560310840606689
810 6.903115272521973
820 7.61271858215332
830 7.703902244567871
840 8.560904502868652
850 7.568357944488525
860 7.669393062591553
870 7.504618644714355
880 7.766302585601807
890 7.510767459869385
900 7.135655879974365
910 7.975605487823486
920 8.211761474609375
930 8.483378410339355
940 7.901965141296387
950 7.086379051208496
960 6.841901302337646
970 7.298305034637451
980 7.299582481384277
990 7.217491149902344
1000 7.805176734924316
1010 6.918500423431396
1020 6.878864288330078
1030 7.656079769134521
1040 7.33841609954834
1050 7.435742378234863
1060 8.063499450683594
1070 7.475106239318848
1080 7.252631187438965
1090 8.403986930847168
1100 7.030650615692139
1110 7.029374599456787
1120 7.946544647216797
1130 7.778323650360107
1140 7.55999231338501
1150 7.60785436630249
1160 7.799411296844482
1170 7.206936836242676
1180 7.347319602966309
1190 7.132264614105225
1200 8.153544425964355
1210 7.989750385284424
1220 7.714578628540039
1230 7.825192451477051
1240 7.716443061828613
1250 7.269976139068604
1260 7.384908199310303
1270 8.571760177612305
1280 7.629693508148193
1290 7.202991962432861
1300 7.889527320861816
1310 7.85970401763916
1320 7.279205322265625
1330 7.004551410675049
1340 7.554380893707275
1350 7.352912425994873
1360 7.793612003326416
1370 8.279071807861328
1380 8.175210952758789
1390 7.928580284118652
1400 7.687392711639404
1410 7.542349815368652
1420 7.45787525177002
1430 7.051162242889404
1440 6.931630611419678
1450 7.63072681427002
1460 7.377470016479492
1470 7.360754013061523
1480 7.97224760055542
1490 7.79693603515625
1500 7.631840705871582
1510 7.81380558013916
1520 7.565721988677979
1530 7.212924003601074
1540 8.312078475952148
1550 7.6622633934021
1560 8.28464412689209
1570 7.725085258483887
1580 7.577085494995117
1590 7.707508563995361
1600 7.510847091674805
1610 7.461864471435547
1620 6.945291519165039
1630 8.107702255249023
1640 7.595123291015625
1650 7.0506591796875
1660 7.828150749206543
1670 7.996070384979248
1680 8.156909942626953
1690 7.560708045959473
1700 7.577613353729248
1710 6.977648735046387
1720 7.438258171081543
1730 6.886621475219727
1740 6.871222496032715
1750 7.486118316650391
1760 7.510725975036621
1770 7.91282844543457
1780 7.955938339233398
1790 7.437993049621582
1800 7.219454765319824
1810 7.847957134246826
1820 6.918151378631592
1830 7.706545829772949
1840 7.721267223358154
1850 7.599739551544189
1860 6.943398475646973
1870 7.55190896987915
1880 7.527457714080811
1890 7.101891040802002
1900 8.411763191223145
1910 7.344141006469727
1920 6.555763244628906
1930 7.175787925720215
1940 7.700374603271484
1950 7.826132774353027
1960 7.720428943634033
1970 7.113570213317871
1980 7.572288036346436
1990 7.922094821929932
2000 8.262261390686035
2010 8.531261444091797
2020 7.473832130432129
2030 6.849142074584961
2040 7.740772724151611
2050 7.241179466247559
2060 7.225881576538086
2070 7.20821475982666
2080 8.295619010925293
2090 7.076082229614258
2100 7.727428436279297
2110 6.751138210296631
2120 7.132048606872559
2130 7.618909358978271
2140 7.484054088592529
2150 7.355855464935303
2160 6.933012008666992
2170 7.460782527923584
2180 7.858506679534912
2190 7.110477447509766
2200 6.480438709259033
2210 6.928692817687988
2220 7.728129863739014
2230 7.639840126037598
2240 7.48171329498291
2250 7.082017421722412
2260 7.885549068450928
2270 7.522227764129639
2280 7.808017730712891
2290 7.995986938476562
2300 6.881514549255371
2310 7.033838272094727
2320 7.249860286712646
2330 7.476861953735352
2340 7.004987239837646
2350 7.34889030456543
2360 8.555641174316406
2370 8.011180877685547
2380 6.554127216339111
2390 6.597735404968262
2400 7.460506439208984
2410 7.740236282348633
2420 8.061964988708496
2430 7.433503150939941
2440 8.107951164245605
2450 7.530152320861816
2460 8.03476619720459
2470 8.228487968444824
2480 7.901467800140381
2490 7.866469860076904
2500 7.236138820648193
2510 7.440696716308594
2520 7.363049983978271
2530 7.825678825378418
2540 8.000958442687988
2550 7.878860950469971
2560 8.18477725982666
2570 7.926490783691406
2580 7.844099044799805
2590 7.887532234191895
2600 7.597958564758301
2610 7.500921249389648
2620 8.178277969360352
2630 7.331588268280029
2640 6.449578762054443
2650 7.417145729064941
2660 7.956608772277832
2670 7.74981689453125
2680 7.608019351959229
2690 7.465407848358154
2700 7.431165218353271
2710 8.851662635803223
2720 7.816864967346191
2730 8.003646850585938
2740 8.173877716064453
2750 7.686229705810547
2760 7.706386566162109
2770 7.483866691589355
2780 6.764408111572266
2790 7.090024471282959
2800 8.197793006896973
2810 8.203814506530762
2820 7.477834701538086
2830 6.815059661865234
2840 7.129044532775879
2850 7.759254932403564
2860 7.837354183197021
2870 7.720223426818848
2880 7.329541206359863
2890 8.445094108581543
2900 7.542808055877686
2910 6.895620822906494
2920 8.303810119628906
2930 7.918941974639893
2940 7.785017967224121
2950 7.744830131530762
2960 7.549044132232666
2970 7.404549598693848
2980 8.221685409545898
2990 7.55987548828125
3000 8.146843910217285
3010 8.071657180786133
3020 7.791770458221436
3030 7.838911533355713
3040 7.124504566192627
3050 6.700568675994873
3060 6.963272571563721
3070 7.934562206268311
3080 7.959680557250977
3090 7.919174194335938
3100 6.568735599517822
3110 7.217053413391113
3120 7.611494064331055
3130 7.788549423217773
3140 7.47969913482666
3150 7.456499099731445
3160 8.021169662475586
3170 7.012770652770996
3180 7.898901462554932
3190 7.7818603515625
3200 7.370246887207031
3210 7.782337188720703
3220 7.806465148925781
3230 7.486118316650391
3240 7.05540132522583
3250 7.637984275817871
3260 8.213520050048828
3270 7.821592330932617
3280 7.816649436950684
3290 6.929718017578125
3300 6.782237529754639
3320 7.708343505859375
3330 7.264500141143799
3340 7.38394832611084
0 7.433597564697266
10 7.112168788909912
20 7.900263786315918
30 7.687297344207764
40 7.489605903625488
50 7.605091094970703
60 8.005572319030762
70 8.520901679992676
80 8.07736873626709
90 7.653834342956543
100 7.850081443786621
110 7.878879547119141
120 7.061967372894287
130 7.554199695587158
140 7.073874950408936
150 6.682653427124023
160 6.736576557159424
170 7.179531097412109
180 7.021396160125732
190 7.718075752258301
200 7.988269329071045
210 7.771484375
220 7.684345722198486
230 7.114409923553467
240 6.753577709197998
250 7.163932800292969
260 7.487068176269531
270 6.543511390686035
280 7.967624664306641
290 7.437854290008545
300 6.836297512054443
310 6.80443000793457
320 6.95086145401001
330 7.359690189361572
340 7.484049797058105
350 6.609253406524658
360 6.764511585235596
370 7.028498649597168
380 8.587493896484375
390 8.396873474121094
400 8.112998008728027
410 7.978820323944092
420 7.946225643157959
430 7.241555690765381
440 7.347823143005371
450 7.603956699371338
460 8.369509696960449
470 7.178065299987793
480 8.06022834777832
490 7.84958553314209
500 7.662487983703613
510 7.348443508148193
520 7.67232084274292
530 6.996320247650146
540 6.708736896514893
550 7.993808269500732
560 8.224830627441406
570 8.183279037475586
580 7.214788913726807
590 6.545791625976562
600 7.209817886352539
610 6.300428867340088
620 6.84279727935791
630 6.647858142852783
640 7.784433364868164
650 8.366390228271484
660 7.757800102233887
670 7.67967700958252
680 7.508103370666504
690 7.444451332092285
700 7.392120838165283
710 7.139281272888184
720 6.792563438415527
730 8.059099197387695
740 7.934849739074707
760 7.850987911224365
770 7.604936122894287
780 6.965794563293457
790 7.608343601226807
810 6.903117656707764
820 7.612719535827637
830 7.703895092010498
850 7.568355560302734
860 7.669394493103027
870 7.504612922668457
880 7.766302108764648
890 7.51077127456665
900 7.135645866394043
910 7.975605010986328
920 8.211763381958008
930 8.483368873596191
940 7.901966571807861
950 7.086370468139648
960 6.841879844665527
970 7.298294067382812
980 7.299571990966797
990 7.217492580413818
1000 7.805165767669678
1010 6.918509006500244
1020 6.878871440887451
1030 7.65608549118042
1040 7.338419914245605
1050 7.435737609863281
1060 8.063496589660645
1070 7.475105762481689
1080 7.252630710601807
1090 8.403993606567383
1100 7.030643463134766
1110 7.029371738433838
1120 7.94652271270752
1130 7.778306007385254
1140 7.559983730316162
1150 7.607847690582275
