"Time Step" "point-gw-c"
3250 0.3346083164215088
3260 0.2951094508171082
3270 0.2279762476682663
3280 0.2164748907089233
3290 0.3644835352897644
3300 0.2179679870605469
3310 0.3406367301940918
3320 0.1535983979701996
3330 0.2322795987129211
3340 0.3458888530731201
3350 0.3301759660243988
3360 0.3452223539352417
3370 0.3175346851348877
3380 0.3283681869506836
3390 0.2580575346946716
3400 0.1888669729232788
3410 0.2237113267183304
3420 0.2399550378322601
3430 0.2751837372779846
3440 0.3249607086181641
3450 0.3358865082263947
3460 0.2867201864719391
3470 0.2299575954675674
3480 0.3212258815765381
3490 0.2612802982330322
3500 0.2922651767730713
3510 0.2300810664892197
3520 0.1483904719352722
3530 0.2822884023189545
3540 0.2953779101371765
3550 0.2744243741035461
3560 0.279990553855896
3570 0.2151441425085068
3580 0.2643628716468811
3590 0.2685773372650146
3600 0.2915463745594025
730 0.07465986162424088
740 0.1151141598820686
750 0.08899840712547302
760 0.09069721400737762
770 0.1521446108818054
780 0.07728485018014908
790 0.1203600242733955
800 0.08220309019088745
810 0.06997968256473541
820 0.05758235231041908
830 0.07772019505500793
840 0.08661463856697083
850 0.1047966033220291
860 0.05441250652074814
870 0.0831163302063942
880 0.04065955430269241
890 0.06786713749170303
900 0.06329364329576492
910 0.1115491315722466
920 0.1038252785801888
930 0.05922413989901543
940 0.08879261463880539
950 0.1122013777494431
960 0.0838087797164917
970 0.06630486994981766
980 0.08703459054231644
990 0.07980671525001526
1000 0.09449584782123566
1010 0.06805052608251572
1020 0.06637557595968246
1030 0.1111070513725281
1040 0.09916628897190094
1050 0.08312621712684631
1060 0.1489712744951248
1070 0.1495580673217773
1080 0.08567188680171967
1090 0.08937596529722214
1100 0.07569617033004761
1110 0.07226921617984772
1120 0.1436942368745804
1130 0.1689999252557755
1140 0.08639977127313614
1150 0.05989711731672287
1160 0.06532031297683716
1170 0.09829487651586533
1180 0.09775641560554504
1190 0.08797183632850647
1200 0.1123102307319641
1210 0.1242649778723717
1220 0.1394968926906586
1230 0.1800766289234161
1240 0.1508480757474899
1250 0.1317416727542877
1260 0.102604553103447
1270 0.1233566552400589
1280 0.1032374054193497
1290 0.09690041840076447
1300 0.1899943351745605
1310 0.2022072374820709
1320 0.2242735028266907
1330 0.143496111035347
1340 0.1017887219786644
1350 0.1270879805088043
1360 0.1252025216817856
1370 0.1391500532627106
1380 0.1081016212701797
1390 0.1346481442451477
1400 0.226794570684433
1410 0.07460775226354599
1420 0.1329913288354874
1430 0.1625130325555801
1440 0.1751260906457901
1450 0.1638346314430237
1460 0.177574560046196
1470 0.130786269903183
1480 0.1495748609304428
1490 0.1722401529550552
1500 0.2320484966039658
1510 0.2064384818077087
1520 0.1887520849704742
1530 0.0969000905752182
1540 0.118254043161869
1550 0.1554716378450394
1560 0.1933450102806091
1570 0.1768382042646408
1580 0.2005320191383362
1590 0.1051531583070755
1600 0.1300431787967682
1610 0.1298834085464478
1620 0.1399630904197693
1630 0.17278952896595
1640 0.1759039908647537
1650 0.1995768398046494
1660 0.1386137008666992
1670 0.209816187620163
1680 0.1138727515935898
1690 0.1306781768798828
1700 0.1298714876174927
1710 0.1695405393838882
1720 0.1817373037338257
1730 0.1920730322599411
1740 0.166457325220108
1750 0.1877215206623077
1760 0.1385544240474701
1770 0.1293184757232666
1780 0.1326082646846771
1790 0.108687661588192
1800 0.1657335311174393
1810 0.1642335504293442
1820 0.166945144534111
1830 0.2163331359624863
1840 0.1967091262340546
1850 0.1541487872600555
1860 0.1928854286670685
1870 0.1970141232013702
1880 0.1180430129170418
1890 0.17703577876091
1900 0.1898104548454285
1910 0.2424350082874298
1920 0.1803291290998459
1930 0.2146711498498917
1940 0.1063503995537758
1950 0.1394479274749756
1960 0.2006959617137909
1970 0.1779685318470001
1980 0.1501861214637756
1990 0.1651220470666885
