"Time Step" "point-tau_vm-e"
1900 2.980736017227173
1910 8.389429092407227
1920 8.289588928222656
1930 3.06446647644043
1940 3.419860601425171
1950 8.648942947387695
1960 5.775484561920166
1970 1.957156658172607
1980 4.081369876861572
1990 5.36771821975708
2000 3.357043743133545
2010 6.406896591186523
2020 6.187619209289551
2030 7.384928703308105
2040 9.105704307556152
2050 9.488476753234863
2060 4.585128307342529
2070 2.209218740463257
2080 9.838674545288086
2090 4.576984882354736
2100 4.788644790649414
2110 6.145683288574219
2120 8.495331764221191
2130 6.661566257476807
2140 8.627983093261719
2150 7.052012920379639
2160 4.041605949401855
2170 5.157225608825684
2180 2.580631256103516
2190 2.054903268814087
2200 3.389081954956055
2210 3.939998865127563
2220 7.31773853302002
2230 9.26893424987793
2240 6.768558502197266
2250 5.0540771484375
2260 4.605297565460205
2270 3.06238317489624
2280 4.366971015930176
2290 8.175714492797852
2300 5.664441585540771
2310 7.41405725479126
2320 11.34776973724365
2330 5.66623592376709
2340 3.641626834869385
2350 7.775558948516846
2360 7.485908985137939
2370 4.559624195098877
2380 3.964943647384644
2390 3.965476751327515
2400 8.383316040039062
2410 7.531299591064453
2420 2.749518394470215
2430 12.41229057312012
2440 9.066471099853516
2450 4.116625785827637
2460 2.528043270111084
2470 3.936612844467163
2480 5.297486782073975
2490 7.004886627197266
2500 11.00924777984619
2510 6.229193210601807
2520 4.423275470733643
2530 6.95537281036377
2540 8.313380241394043
2550 4.978382110595703
2560 7.07520580291748
2570 8.193533897399902
2580 7.545931339263916
2590 6.771124839782715
2600 7.641330718994141
2610 3.971062660217285
2620 5.448460102081299
2630 5.086135387420654
2640 3.331829071044922
2650 4.389415264129639
2660 10.02007102966309
2670 7.850503921508789
2680 9.192116737365723
2690 4.966583251953125
2700 5.284152984619141
2710 3.003366947174072
2720 3.702888011932373
2730 5.59937047958374
2740 9.088359832763672
2750 8.912351608276367
2760 7.817265510559082
2770 13.85071468353271
2780 4.461441040039062
2790 3.332298517227173
2800 3.61878490447998
2810 6.741951942443848
2820 7.48491382598877
2830 7.339714050292969
2840 7.469833850860596
2850 9.315945625305176
2860 11.9249153137207
2870 5.203410148620605
2880 2.913634777069092
2890 4.721232891082764
2900 4.31964111328125
2910 5.317971229553223
2920 5.896219253540039
2930 5.185196399688721
2940 15.8395824432373
2950 19.8198413848877
2960 5.572449684143066
2970 6.038658142089844
2980 3.18253755569458
2990 5.368166923522949
3000 6.774393558502197
3010 3.459539413452148
3020 5.419528484344482
3030 9.735136985778809
3040 7.646810054779053
3050 5.64800500869751
3060 5.776911735534668
3070 3.765527248382568
3080 7.661716461181641
3090 5.902551174163818
3100 7.350551605224609
3110 6.560157775878906
3120 6.327289581298828
3130 5.147346496582031
3140 3.997050285339355
3150 2.32200813293457
3160 5.955936908721924
3170 4.925723075866699
3180 2.966409206390381
3190 3.086983203887939
3200 6.175420761108398
3210 4.886703491210938
3220 10.33345413208008
3230 5.370686531066895
3240 3.448929786682129
3250 6.354010581970215
3260 4.832009792327881
3270 4.881579399108887
3280 4.827884674072266
3290 8.407079696655273
3300 5.27959680557251
3310 12.86172962188721
3320 3.373908281326294
3330 5.104165077209473
3340 4.280375957489014
0 36.99955749511719
10 37.21536636352539
20 36.38873672485352
30 34.69606399536133
40 32.21134185791016
50 29.93168830871582
60 30.48537063598633
70 39.10420227050781
80 26.45770263671875
90 9.961018562316895
100 8.386701583862305
110 5.670458316802979
120 7.377557754516602
130 4.061037063598633
140 9.189240455627441
150 7.334437370300293
160 7.09712553024292
170 7.499197006225586
180 3.583834171295166
190 3.1830153465271
200 10.17480564117432
210 9.907244682312012
220 5.309426307678223
230 21.90945816040039
240 20.01083183288574
250 22.24933624267578
260 13.85740947723389
270 10.91473197937012
280 5.535073280334473
290 4.256865501403809
300 7.381623268127441
310 14.72257804870605
320 7.52785587310791
330 12.3593111038208
340 29.77692222595215
350 34.17437362670898
360 7.242231845855713
370 4.51134204864502
380 3.100220203399658
390 3.873927116394043
400 3.879498958587646
410 5.410723209381104
420 4.354563236236572
430 3.632473468780518
440 3.91375207901001
450 7.211068153381348
460 4.534128665924072
470 7.208911895751953
480 2.811650276184082
490 5.343599319458008
500 4.27493953704834
510 9.050666809082031
520 15.15953636169434
530 17.44509124755859
540 8.790482521057129
550 3.350481271743774
560 9.811580657958984
570 6.770783424377441
580 5.625075340270996
590 3.085285902023315
600 5.265339374542236
610 11.59266757965088
620 6.227027893066406
630 4.595955371856689
640 11.22558689117432
650 5.099597930908203
660 5.843132972717285
670 5.559844970703125
680 4.020283699035645
690 4.791600227355957
700 9.71385669708252
710 7.326638698577881
720 3.727231740951538
730 6.715695381164551
740 8.092883110046387
750 4.076666831970215
760 6.200630187988281
770 10.08598709106445
780 17.20707702636719
790 22.73175811767578
800 4.457636833190918
810 4.285475730895996
820 8.148611068725586
830 9.540199279785156
840 4.732501029968262
860 10.02970600128174
870 6.829360961914062
880 10.5997314453125
890 10.08389472961426
900 5.31787109375
910 13.97965431213379
920 3.44550895690918
930 10.67006206512451
940 5.454092025756836
950 4.810827732086182
960 7.499104976654053
970 14.05648136138916
980 8.014341354370117
990 3.598336458206177
1000 9.45406436920166
1010 10.7795238494873
1020 7.386126518249512
1030 4.438993453979492
1040 4.094357967376709
1050 7.391096115112305
1060 19.1045036315918
1070 4.332516670227051
1080 2.418216943740845
1090 4.67452335357666
1100 7.647739410400391
1110 5.311408519744873
1120 7.334780693054199
1130 13.85324287414551
1140 7.072803497314453
1150 9.403043746948242
1160 5.913247108459473
1170 3.718969583511353
1180 2.887281656265259
1190 5.429862976074219
