"Time Step" "gw-hemolysis"
2890 0.02657561107323751
2900 0.02685834433687428
2910 0.02714831076636607
2920 0.02747635891836779
2930 0.02786723717193822
2940 0.02832644031116753
2950 0.02885056335216599
2960 0.02943260357107868
2970 0.03005448818313443
2980 0.03069955521313499
2990 0.03134161592769535
3000 0.03193843594430158
3010 0.03245532596795848
3020 0.03288389997678299
3030 0.03324074667659786
3040 0.03354147184375213
3050 0.0337846222067127
3060 0.03397091291001818
3070 0.0341017716599832
3080 0.03417383560463381
3090 0.03421863450773707
3100 0.0342907709134728
3110 0.03441326908563454
3120 0.03457213172567134
3130 0.03476241279143073
3140 0.03498694352931344
3150 0.03525215177809489
3160 0.0355603180277381
3170 0.03592856199270615
3180 0.03640168108053294
3190 0.03700056203343877
3200 0.0377348383249442
3210 0.03858543503621707
3220 0.03951000325325973
3230 0.04047388664631205
3240 0.04144480170160497
3250 0.04239212004895914
3260 0.0433033943252788
3270 0.04418623391180081
3280 0.0450575028810833
3290 0.04592198134124796
3300 0.0467912912553174
3310 0.04766823341717612
3320 0.04856300492815809
3330 0.04946614917605723
3340 0.05036728491103285
3350 0.05126830709698604
3360 0.05212685455435277
3370 0.05289044781180604
3380 0.0535723063392588
3390 0.054228245420117
3400 0.05487789106638217
3410 0.05553129601595931
3420 0.0562184055568631
3430 0.05698200584784096
3440 0.05784959644503133
3450 0.05882617790444764
3460 0.05989384177695609
3470 0.06101387374570463
3480 0.06211564499499553
3490 0.06312169479099108
3500 0.06397673616046441
3510 0.06466639494789594
3520 0.06521666888249777
3530 0.0656721577179159
3540 0.06607394824851513
3550 0.06644819955588956
3560 0.06680925351608678
3570 0.06715038660909774
3580 0.06745685507166689
3590 0.06771795901998154
3600 0.06792098591604913
0 0
10 4.428531071144917e-08
20 9.08131857760363e-08
30 1.370297872017776e-07
40 1.831268088099259e-07
50 2.29211352748258e-07
60 2.753180758965922e-07
70 3.214328762635078e-07
80 3.675453730699324e-07
90 4.136540994363504e-07
100 4.597664762853092e-07
110 5.058988077838079e-07
120 5.52072826414775e-07
130 5.982816448909586e-07
140 6.445442542543964e-07
150 6.908717820066209e-07
160 7.372446938070993e-07
170 7.836777084555436e-07
180 8.301473477331815e-07
190 8.766820476724027e-07
200 9.232489510107988e-07
210 9.698736491461952e-07
220 1.016527996490856e-06
230 1.063220082093513e-06
240 1.109967094942125e-06
250 1.156756894789291e-06
260 1.203587240336515e-06
270 1.250472883678894e-06
280 1.297418320552633e-06
290 1.344414756083034e-06
300 1.391480871276734e-06
310 1.438608527148033e-06
320 1.485770119627386e-06
330 1.533010043302036e-06
340 1.58031258595498e-06
350 1.627699484865912e-06
360 1.675133699540256e-06
370 1.722636138536741e-06
380 1.770196037233648e-06
390 1.817834606189686e-06
400 1.865554541713328e-06
410 1.913272224060726e-06
420 1.961088063358119e-06
430 2.008947633030616e-06
440 2.056850399598852e-06
450 2.10482477648027e-06
460 2.152849338488398e-06
470 2.200950096215956e-06
480 2.249075496713288e-06
490 2.297282378866985e-06
500 2.345543219000677e-06
510 2.393906488955797e-06
520 2.442321100651466e-06
530 2.490819612275084e-06
540 2.539420255312999e-06
550 2.588103156263301e-06
560 2.636888630215216e-06
570 2.685803466856124e-06
580 2.734780879750895e-06
590 2.783887317573167e-06
600 2.833110148522799e-06
610 2.882453934835367e-06
620 2.931909343776044e-06
630 2.981506390560231e-06
640 3.031249900742392e-06
650 3.08112172430946e-06
660 3.131173335822293e-06
670 3.18135600942163e-06
680 3.231649601283069e-06
690 3.282151030916696e-06
700 3.332794624503308e-06
710 3.383602508343011e-06
720 3.434582116549538e-06
730 3.485726929156055e-06
740 3.537043847091762e-06
750 3.588552095419165e-06
760 3.640260388414563e-06
770 3.69204426014553e-06
780 3.744088713613098e-06
790 3.796280040179423e-06
800 3.848664358655436e-06
810 3.901247518288538e-06
820 3.954012178561924e-06
830 4.006961010880781e-06
840 4.060096002592001e-06
850 4.113466535505563e-06
860 4.16694460786288e-06
870 4.220637807100111e-06
880 4.274512896609217e-06
890 4.328596405635212e-06
900 4.382862776937945e-06
910 4.437315805148961e-06
920 4.491944199359442e-06
930 4.546827956073671e-06
940 4.601910832567785e-06
950 4.65714619575608e-06
960 4.712551837092206e-06
970 4.768165866189675e-06
980 4.823975274627251e-06
990 4.880012845490584e-06
1000 4.936191996613123e-06
1010 4.992589130813752e-06
1020 5.049146571203944e-06
1030 5.105909096535418e-06
1040 5.162693143981444e-06
1050 5.219706300242604e-06
1060 5.276870742997341e-06
1070 5.334151640236599e-06
1080 5.391542050101484e-06
1090 5.449056896869928e-06
1100 5.506667272274627e-06
1110 5.56438672171765e-06
1120 5.622265530498207e-06
1130 5.680076318961093e-06
1140 5.738028530619137e-06
1150 5.796011164302986e-06
1160 5.854034541533436e-06
1170 5.912117867460632e-06
1180 5.970160867076042e-06
1190 6.028255201923163e-06
1200 6.086403894385563e-06
1210 6.144561968511017e-06
1220 6.202595979801017e-06
1230 6.260720659709822e-06
1240 6.318893690263444e-06
1250 6.377088251468419e-06
1260 6.435298303963631e-06
1270 6.493573888041313e-06
1280 6.551895300791432e-06
1290 6.610215760846787e-06
1300 6.668680467077572e-06
1310 6.727025110770604e-06
1320 6.785554416226311e-06
1330 6.844163917407088e-06
1340 6.902826342941041e-06
1350 6.961601105586855e-06
1360 7.020505034882385e-06
1370 7.079498949402933e-06
1380 7.138732270398401e-06
1390 7.198059027815636e-06
1400 7.257356107270722e-06
1410 7.316888314940989e-06
1420 7.376582380805538e-06
1430 7.436439989856443e-06
1440 7.496438512605109e-06
1450 7.556589792291439e-06
1460 7.61690176829887e-06
1470 7.677434493809912e-06
1480 7.738141083373589e-06
1490 7.7989189257276e-06
1500 7.859900851779007e-06
1510 7.921092242419829e-06
1520 7.982505460457438e-06
1530 8.044112958622727e-06
1540 8.105803154558188e-06
1550 8.16775688313217e-06
1560 8.230009652658968e-06
1570 8.292375577808889e-06
1580 8.354794922841551e-06
1590 8.417516760671891e-06
1600 8.480441665851559e-06
1610 8.5435540525849e-06
1620 8.606855250847305e-06
1630 8.670352731576224e-06
1640 8.73405879910474e-06
1650 8.798031227049271e-06
1660 8.862123394410879e-06
1670 8.926359262868563e-06
1680 8.990905268242828e-06
1690 9.055645909114675e-06
1700 9.120555174492345e-06
1710 9.185729778954494e-06
1720 9.251111501255284e-06
1730 9.316667230686906e-06
1740 9.382652350099655e-06
1750 9.448782919457282e-06
1760 9.515108162726603e-06
1770 9.581822674617184e-06
1780 9.648868737846041e-06
1790 9.716212888633806e-06
1800 9.783973021056568e-06
1810 9.852270628279667e-06
1820 9.921236043203797e-06
1830 9.990933254966651e-06
1840 1.006117394994638e-05
1850 1.01317554889016e-05
1860 1.020276280132672e-05
1870 1.027415989587939e-05
1880 1.034641159776224e-05
1890 1.042101845627531e-05
1900 1.050212771622729e-05
1910 1.059234548351749e-05
1920 1.0690904259701e-05
1930 1.079677862630268e-05
1940 1.091163250962888e-05
1950 1.102940289874593e-05
1960 1.112975225515577e-05
1970 1.11981519090517e-05
1980 1.128120773233692e-05
1990 1.154945214644045e-05
2000 1.254585483499054e-05
2010 1.714828179429344e-05
2020 3.348309490629401e-05
2030 6.519833414547326e-05
2040 0.0001076954102469631
2050 0.0001568739268835729
2060 0.00021435633385175
2070 0.0002850849373797527
2080 0.0003721268224360993
2090 0.000473629878838142
2100 0.0005843122548128615
2110 0.0007006756051020044
2120 0.0008233496878105611
2130 0.0009559358104693302
2140 0.001101529238956338
2150 0.00126166625871171
2160 0.001436226316093773
2170 0.001621100780647948
2180 0.00181054716780111
2190 0.001998803823787849
2200 0.002180229383591623
2210 0.002349343464776098
2220 0.002501235293082123
2230 0.002632347059974869
2240 0.002742810581905286
2250 0.002836285376564309
2260 0.002914828604295153
2270 0.002978403828629979
2280 0.003027208182954149
2290 0.003064960385765911
2300 0.003099158030440028
2310 0.003136495051805516
2320 0.003182752832988246
2330 0.003242834158956628
2340 0.003320102183429556
2350 0.00341667063988111
2360 0.003533701619124736
2370 0.003672108812861941
2380 0.00383203678432278
2390 0.004012097980648961
2400 0.004208622200454483
2410 0.004414690631535611
2420 0.00462100120699966
2430 0.004818163586005544
2440 0.00499871701226996
2450 0.005159255195862431
2460 0.005300273580131262
2470 0.005423573893573206
2480 0.005530362062905005
2490 0.005623422261742622
2500 0.005711384638808586
2510 0.005808416346554577
2520 0.005932415770502025
2530 0.006103647213831139
2540 0.006342126167936189
2550 0.006663574721808932
2560 0.007078924082878982
2570 0.007588742665408471
2580 0.008180729418432488
2590 0.00882916170062978
2600 0.009499916225691876
2610 0.01016536099840468
2620 0.01081966081680708
2630 0.01148065114972356
2640 0.01216730551189374
2650 0.0128966847923485
2660 0.01368509394872708
2670 0.01453685348689497
2680 0.01543441039272164
2690 0.01635398536438361
2700 0.01727895912228367
2710 0.01819545797589693
2720 0.01909106224734902
2730 0.01995353478536014
2740 0.02076610206110445
2750 0.02151590507725016
2760 0.02219706441969602
2770 0.02281016368780361
2780 0.02335759343424233
2790 0.02384645391722358
2800 0.02428482645523836
2810 0.0246699117622518
2820 0.02499115419673448
2830 0.02524102246480596
2840 0.02543600987266392
2850 0.02561621781052108
2860 0.02581483500320602
2870 0.02603980148507257
2880 0.02629755602389781
2890 0.02657560949660162
2900 0.02685834423120748
2910 0.02714832637801332
2920 0.02747635502044884
2930 0.02786723276392359
2940 0.02832645169165073
2950 0.02885056380727003
2960 0.02943260194326432
2970 0.03005450749016459
2980 0.03069954677838631
2990 0.03134161331472379
3000 0.03193843507475903
3010 0.03245532074001498
3020 0.03288390640330821
3030 0.03324073553918051
3040 0.03354146554130207
3050 0.03378462608739016
3060 0.03397091199188901
