"Time Step" "p-out"
2890 441.1831960803461
2900 441.2108848113097
2910 441.242604534054
2920 441.2157555664178
2930 441.2476692023475
2940 441.25883015085
2950 441.2713921860396
2960 441.2798181736941
2970 441.2858269239449
2980 441.2711852621422
2990 441.29279688477
3000 441.2887868962168
3010 441.3039850440988
3020 441.3082881945809
3030 441.3102417619026
3040 441.3349593769826
3050 441.3245071214975
3060 441.347353117675
3070 441.3606889889143
3080 441.3982534450911
3090 441.3974660386544
3100 441.4565673833114
3110 441.4314144942602
3120 441.4528664657843
3130 441.4663508392236
3140 441.4799050154872
3150 441.4868084336022
3160 441.5087205377872
3170 441.5342728495588
3180 441.5578689639366
3190 441.5177553284677
3200 441.5434731889963
3210 441.5500614782342
3220 441.5595504162267
3230 441.5749613728607
3240 441.5852278134451
3250 441.5932427639298
3260 441.6009095067675
3270 441.6116591713541
3280 441.6130522546741
3290 441.6407937534106
3300 441.6474166526306
3310 441.6502286828776
3320 441.6754628777333
3330 441.683645826125
3340 441.6897766120964
3350 441.6917136740159
3360 441.6956889297575
3370 441.7147976749635
3380 441.7099513495958
3390 441.6997305798382
3400 441.6958368678254
3410 441.671210711533
3420 441.6855215347866
3430 441.6789836556584
3440 441.6674348231184
3450 441.6717878915187
3460 441.6744766187911
3470 441.6595453006607
3480 441.6676422748575
3490 441.6635534668195
3500 441.6868217911323
3510 441.7016026188645
3520 441.7152629249878
3530 441.7282503400656
3540 441.7975546664151
3550 441.8148898848551
3560 441.8513618118722
3570 441.8755590923678
3580 441.920311522884
3590 441.9573801294439
3600 441.9980135801408
0 431.7581521635066
10 440.580369557609
20 440.2990276380323
30 440.2133434216168
40 440.1918375348785
50 440.1753469327753
60 440.1763498087514
70 440.1693746414641
80 440.1724119734805
90 440.1692347241982
100 440.1715362325608
110 440.1565316431102
120 440.1955478302783
130 440.1952903638341
140 440.1671945598993
150 440.168937064695
160 440.1650044030857
170 440.1777829403583
180 440.1542128904278
190 440.1570188305412
200 440.1587530738638
210 440.1709107063674
220 440.1549676999695
230 440.1612273365807
240 440.1545472039291
250 440.1553489890114
260 440.1576855586032
270 440.1379733647857
280 440.1552418224695
290 440.1358486716542
300 440.1458997013156
310 440.1639502613829
320 440.1437899868894
330 440.1416891235484
340 440.1496009382548
350 440.1597318710523
360 440.1479356736686
370 440.1424430859902
380 440.1416068744413
390 440.1451206123088
400 440.1565526038951
410 440.1481907564842
420 440.1415141656681
430 440.1527033383583
440 440.1350472944637
450 440.150212291431
460 440.1512215365951
470 440.1637305435362
480 440.1573660155031
490 440.1625143324418
500 440.1678577792737
510 440.1735440995632
520 440.1751540381716
530 440.175538456558
540 440.1712211521763
550 440.1850082820299
560 440.1680523484525
570 440.1886912625774
580 440.1804598960874
590 440.1971713324292
600 440.1959594330771
610 440.2124219211052
620 440.1946684941093
630 440.2176613464291
640 440.2310443230215
650 440.2366858066689
660 440.2516813847471
670 440.2448164320142
680 440.2534891287598
690 440.2599127753599
700 440.2668075099318
710 440.2605566032919
720 440.276688127024
730 440.2801445387717
740 440.2845117047627
750 440.3072483461634
760 440.3099872284392
770 440.2907237641564
780 440.3139876791976
790 440.3132590276081
800 440.30188680528
810 440.3246834907853
820 440.3309817765023
830 440.329908380084
840 440.3369142311971
850 440.3497199202533
860 440.3553411338013
870 440.3537998827509
880 440.3421775355579
890 440.3570145105901
900 440.3591249905376
910 440.3733458253676
920 440.3660821201178
930 440.3904780356945
940 440.3909692372739
950 440.4021218567396
960 440.3899138948337
