"Time Step" "point-vel-b"
2890 5.126125335693359
2900 4.545930862426758
2910 4.613159656524658
2920 4.355112552642822
2930 4.910429000854492
2940 4.869499206542969
2950 5.325798034667969
2960 5.235013484954834
2970 4.34494686126709
2980 4.964760780334473
2990 4.621265888214111
3000 4.586801052093506
3010 4.924519538879395
3020 4.938286304473877
3030 5.108901023864746
3040 4.776816368103027
3050 5.062620639801025
3060 4.063469886779785
3070 5.073490619659424
3080 4.404309272766113
3090 4.620847702026367
3100 4.429523468017578
3110 5.086624622344971
3120 4.960192203521729
3130 5.002041339874268
3140 4.959415912628174
3150 3.798281669616699
3160 5.313848972320557
3170 4.162734031677246
3180 4.344650745391846
3190 4.682682514190674
3200 4.765164375305176
3210 4.917346954345703
3220 5.475050926208496
3230 5.263071537017822
3240 4.265927314758301
3250 5.416887760162354
3260 4.536349296569824
3270 4.49191427230835
3280 4.697612285614014
3290 4.907349586486816
3300 5.034265995025635
3310 5.073652744293213
3320 4.957992553710938
3330 3.629406452178955
3340 5.302508354187012
3350 4.026535987854004
3360 4.423111438751221
3370 4.603704452514648
3380 5.322059631347656
3390 5.394579887390137
3400 5.381931304931641
3410 5.226522445678711
3420 3.777868747711182
3430 5.184442520141602
3440 4.725476741790771
3450 4.719418048858643
3460 5.305771350860596
3470 5.408602714538574
3480 5.431571006774902
3490 5.409553050994873
3500 5.400694847106934
3510 3.672505140304565
3520 5.17980432510376
3530 4.660448551177979
3540 4.378632068634033
3550 4.505366802215576
3560 4.958337783813477
3570 4.947929859161377
3580 5.055863380432129
3590 4.994058609008789
3600 4.05885648727417
0 1.996192574501038
10 2.765544414520264
20 2.344274997711182
30 3.080016136169434
40 3.488755464553833
50 3.764044046401978
60 3.631484746932983
70 3.471764087677002
80 3.516977787017822
90 3.120043039321899
100 3.106911182403564
110 3.398844718933105
120 4.224821090698242
130 4.770238399505615
140 4.646929264068604
150 4.318140506744385
160 4.226565361022949
170 4.649013996124268
180 3.600098609924316
190 4.941822052001953
200 4.090121269226074
210 4.569505214691162
220 4.640466213226318
230 5.167532444000244
240 4.616538047790527
250 5.12066650390625
260 5.088605880737305
270 4.251111030578613
280 5.357183456420898
290 4.320864200592041
300 4.322242736816406
310 4.748834133148193
320 5.053916454315186
330 4.468157768249512
340 4.770695686340332
350 5.386253356933594
360 4.008083343505859
370 5.477946758270264
380 3.885645866394043
390 4.160325527191162
400 4.734342098236084
410 5.102977752685547
420 5.365353107452393
430 4.797237396240234
440 5.170470237731934
450 3.772430419921875
460 5.232339382171631
470 4.403770446777344
480 4.009388446807861
490 4.847391128540039
500 5.244950771331787
510 5.411309719085693
520 5.214025020599365
530 5.377057552337646
540 4.524077415466309
550 4.930840492248535
560 4.33388614654541
570 4.742929458618164
580 4.711102962493896
590 5.31110668182373
600 4.700044631958008
610 5.453005313873291
620 5.480559825897217
630 4.072867393493652
640 4.624275684356689
650 4.4661865234375
660 4.396771907806396
670 4.897290229797363
680 5.169252872467041
690 5.354090690612793
700 5.056285381317139
710 5.209612369537354
720 3.886744260787964
730 5.294712543487549
740 4.26059103012085
750 4.655763149261475
760 4.485203742980957
770 4.989336967468262
780 5.002788543701172
790 5.316177845001221
800 5.216856956481934
810 3.6186842918396
820 5.336441993713379
830 4.959195613861084
840 4.853918552398682
850 4.802809715270996
860 4.706375122070312
870 5.176127433776855
880 5.258358955383301
890 5.2474365234375
900 4.280832767486572
910 5.393424987792969
920 4.764103889465332
930 4.682742118835449
940 5.129039764404297
950 5.256147861480713
960 4.977114677429199
970 5.261177062988281
980 5.066567420959473
990 3.789995431900024
1000 5.675044059753418
1010 4.598225116729736
1020 4.845044136047363
1030 5.029678821563721
1040 5.266348838806152
1050 5.133654594421387
1060 5.307465553283691
1070 5.295140266418457
1080 4.252939701080322
1090 4.985927581787109
1100 4.569334983825684
1110 4.570394515991211
1120 4.460455894470215
1130 4.531379699707031
1140 4.816524505615234
1150 5.099392414093018
1160 5.15040111541748
1170 3.713749885559082
1180 4.95483922958374
1190 4.473332405090332
1200 4.195564270019531
1210 4.206196784973145
1220 4.466518402099609
1230 4.825324535369873
1240 5.073723793029785
1250 5.330599784851074
1260 4.564339160919189
1270 4.835017681121826
1280 4.25650691986084
1290 4.696228981018066
1300 5.036419868469238
1310 5.267586231231689
1320 4.934253692626953
1330 5.320549488067627
1340 5.217808246612549
1350 4.726218700408936
1360 4.717788219451904
1370 3.631189823150635
1380 4.444010734558105
1390 4.43110179901123
1400 4.531267166137695
1410 4.642866611480713
1420 5.49622917175293
1430 5.28418493270874
1440 4.420413494110107
1450 5.036394596099854
1460 3.706847190856934
1470 4.497582912445068
1480 4.540124893188477
1490 4.890670776367188
1500 4.78291130065918
1510 4.956201076507568
1520 5.075814247131348
1530 4.05974817276001
1540 5.112204551696777
1550 3.92064380645752
1560 4.442300319671631
1570 4.625059604644775
1580 4.643625736236572
1590 4.749796867370605
1600 5.363844394683838
1610 5.142998218536377
1620 4.762472629547119
1630 4.823554039001465
1640 4.690512180328369
1650 4.875231266021729
1660 4.49189567565918
1670 5.405348300933838
1680 5.699896812438965
1690 5.557544231414795
1700 5.251351356506348
1710 3.864101409912109
1720 5.216338157653809
1730 4.46565055847168
1740 4.495039463043213
1750 4.86638069152832
1760 5.273369312286377
1770 5.11046314239502
1780 5.495244026184082
1790 5.170401096343994
1800 4.356117248535156
1810 4.999770164489746
1820 4.464790821075439
1830 4.188107967376709
1840 4.933489799499512
1850 5.076818466186523
1860 5.115765571594238
1870 5.382418155670166
1880 5.276705265045166
1890 4.307701587677002
1900 5.251565456390381
1910 4.551231384277344
1920 4.404298782348633
1930 4.915244102478027
1940 4.898574829101562
1950 5.106141090393066
1960 5.392180442810059
1970 5.30686092376709
1980 4.349314212799072
1990 4.812058925628662
2000 3.920575618743896
2010 4.305428504943848
2020 4.416749000549316
2030 4.88105297088623
2040 5.054605484008789
2050 5.096092224121094
2060 5.174369812011719
2070 3.841297626495361
2080 4.7704758644104
2090 4.12174129486084
2100 4.653512477874756
2110 5.040238857269287
2120 5.051063060760498
2130 4.800726413726807
2140 5.494551658630371
2150 5.1080322265625
2160 4.234461784362793
2170 4.975101470947266
2180 4.319583892822266
2190 4.774165630340576
2200 4.641890525817871
2210 4.851953983306885
2220 5.089100360870361
2230 5.312953948974609
2240 4.965521812438965
2250 4.071696281433105
2260 5.584701061248779
2270 4.447405338287354
2280 4.612675189971924
2290 4.555797576904297
2300 4.792826175689697
2310 5.047618865966797
2320 5.023158073425293
2330 5.162130355834961
2340 4.631844520568848
2350 5.248134613037109
2360 4.311178207397461
2370 4.437471389770508
2380 4.540963649749756
2390 5.190341949462891
2400 5.253274917602539
2410 5.585863590240479
2420 5.214073657989502
2430 4.138850688934326
2440 5.003490447998047
2450 4.3473801612854
2460 4.594583034515381
2470 5.094350814819336
2480 5.326684951782227
2490 5.252137660980225
2500 4.965327262878418
2510 5.069111347198486
2520 4.274253368377686
2530 5.079882144927979
2540 4.822084426879883
2550 4.434112071990967
2560 4.761723041534424
2570 5.073988437652588
2580 5.097047328948975
2590 5.237101554870605
2600 5.06461238861084
2610 4.007218360900879
2620 5.055972576141357
2630 4.240631580352783
2640 4.502897262573242
2650 4.657585144042969
2660 4.612007141113281
2670 5.136430263519287
2680 5.327627658843994
2690 5.192808151245117
2700 4.017688274383545
2710 5.300492763519287
2720 4.308595657348633
2730 4.251003265380859
2740 4.916182994842529
2750 5.257894039154053
2760 5.179534435272217
2770 5.353984355926514
2780 5.208600044250488
2790 4.264870643615723
2800 4.776989936828613
2810 4.012686252593994
2820 4.744799137115479
2830 4.803115367889404
2840 4.737696647644043
2850 4.783266067504883
2860 5.389676570892334
2870 5.087379455566406
2880 4.007672786712646
2890 5.126126766204834
2900 4.545929431915283
2910 4.613161563873291
2920 4.355114459991455
2930 4.91042947769165
2940 4.86950159072876
2950 5.325798988342285
2960 5.235013008117676
2970 4.344961643218994
2980 4.964763641357422
2990 4.62127161026001
3000 4.586795806884766
3010 4.924520969390869
3020 4.938287258148193
3030 5.108900547027588
3040 4.77681827545166
3050 5.062618255615234
3060 4.063464164733887
