"Time Step" "point-ho-a"
390 1.415367705703829e-06
400 1.41741747938795e-06
410 1.419193154106324e-06
420 1.416900204276317e-06
430 1.416376676388609e-06
440 1.422158902641968e-06
450 1.431589453204651e-06
460 1.439546622350463e-06
470 1.441772042198863e-06
480 1.435594299437071e-06
490 1.428679183845816e-06
500 1.423060894012451e-06
510 1.421872639184585e-06
520 1.428606424269674e-06
530 1.43456043133483e-06
540 1.438282311028161e-06
550 1.440914161321416e-06
560 1.444044414711243e-06
570 1.446019382456143e-06
580 1.443792257305176e-06
590 1.440202254343603e-06
600 1.442194502487837e-06
610 1.443885821572621e-06
620 1.442516804672778e-06
630 1.441850258743216e-06
640 1.445933548893663e-06
650 1.450722493245848e-06
660 1.449157821298286e-06
670 1.441117319700425e-06
680 1.433675492990005e-06
690 1.429056851520727e-06
700 1.425756522621668e-06
710 1.42637316002947e-06
720 1.430893576070957e-06
730 1.43680586006667e-06
740 1.441527047063573e-06
750 1.446019950890332e-06
760 1.448807097403915e-06
770 1.45071794577234e-06
780 1.448496163902746e-06
790 1.447257886866282e-06
800 1.452776245969289e-06
810 1.46242450682621e-06
820 1.470586767027271e-06
830 1.472620851927786e-06
840 1.467112383579661e-06
850 1.461559122617473e-06
860 1.457346456845698e-06
870 1.457347480027238e-06
880 1.464978709009301e-06
890 1.471616428716516e-06
900 1.476224383623048e-06
910 1.479523575653729e-06
920 1.482942707298207e-06
930 1.485572397541546e-06
940 1.483833671045431e-06
950 1.480476385040674e-06
960 1.484126869399915e-06
970 1.487746658312972e-06
980 1.48671836086578e-06
990 1.48561707646877e-06
1000 1.489086230321846e-06
1010 1.491882471782446e-06
1020 1.487724944126967e-06
1030 1.481413050896663e-06
1040 1.477967771279509e-06
1050 1.475478939028108e-06
1060 1.474209170737595e-06
1070 1.476212673878763e-06
1080 1.481010144743777e-06
1090 1.486914470660849e-06
1100 1.494572529736615e-06
1110 1.502343820902752e-06
1120 1.507271235823282e-06
1130 1.510732545284554e-06
1140 1.510139327365323e-06
1150 1.509676849309471e-06
1160 1.514618020337366e-06
1170 1.523188529972686e-06
1180 1.530751319478441e-06
1190 1.533270960862865e-06
1200 1.527275912849291e-06
1210 1.520805881227716e-06
1220 1.516994075245748e-06
1230 1.518098656561051e-06
1240 1.527455992800242e-06
1250 1.535165210952982e-06
1260 1.540164248581277e-06
1270 1.544294605082541e-06
1280 1.549204739603738e-06
1290 1.552830553919193e-06
1300 1.552590106257412e-06
1310 1.549943931422604e-06
1320 1.554707750983653e-06
1330 1.559192014610744e-06
1340 1.558983171889849e-06
1350 1.559295469633071e-06
1360 1.565088382449176e-06
1370 1.571133225297672e-06
1380 1.569828100400628e-06
1390 1.564340664117481e-06
1400 1.561289309393032e-06
1410 1.559368570269726e-06
1420 1.558565713821736e-06
1430 1.561157432661275e-06
1440 1.566919081597007e-06
1450 1.574667749082437e-06
1460 1.581842866471561e-06
1470 1.588998202350922e-06
1480 1.594035893504042e-06
1490 1.59797593823896e-06
1500 1.597888058313401e-06
1510 1.598804146851762e-06
1520 1.606328851266881e-06
1530 1.617300313228043e-06
1540 1.627171400286898e-06
1550 1.631372242627549e-06
1560 1.627388883207459e-06
1570 1.622600393602625e-06
1580 1.620336547603074e-06
1590 1.622553327251808e-06
1600 1.632351882108196e-06
1610 1.640470145503059e-06
1620 1.645948486839188e-06
1630 1.65098310844769e-06
1640 1.656557287788019e-06
1650 1.660985276430438e-06
1660 1.662171484895225e-06
1670 1.661081000747799e-06
1680 1.666324010329845e-06
1690 1.67134248840739e-06
1700 1.671955942583736e-06
1710 1.672683083597803e-06
1720 1.680415721239115e-06
1730 1.687604935796116e-06
1740 1.688105157882092e-06
1750 1.683575646893587e-06
1760 1.680302148088231e-06
1770 1.679356955719413e-06
1780 1.678876060395851e-06
1790 1.681765070316033e-06
1800 1.688494080553937e-06
1810 1.696920776339539e-06
1820 1.703399220787105e-06
1830 1.711120830805157e-06
1840 1.716696942821727e-06
1850 1.721599346637959e-06
1860 1.722554429761658e-06
1870 1.723790092000854e-06
1880 1.731853672026773e-06
1890 1.743684379107435e-06
1900 1.754868890202488e-06
1910 1.760395775818324e-06
1920 1.756896267579577e-06
1930 1.752564344315033e-06
1940 1.750652359078231e-06
1950 1.752398134158284e-06
1960 1.761960902513238e-06
1970 1.77054675987165e-06
1980 1.776415047061164e-06
1990 1.780744810275792e-06
2000 1.785681206456502e-06
2010 1.789704356269795e-06
2020 1.791558020158845e-06
2030 1.79075641426607e-06
2040 1.796756009753153e-06
2050 1.803145892154134e-06
2060 1.804559815354878e-06
2070 1.805754209271981e-06
2080 1.814308234315831e-06
2090 1.822251419980603e-06
2100 1.822419903874106e-06
2110 1.817244651647343e-06
2120 1.814090978768945e-06
2130 1.813043354559341e-06
2140 1.812269829315483e-06
2150 1.815420773709775e-06
2160 1.822381932470307e-06
2170 1.831361601034587e-06
2180 1.837960212469625e-06
2190 1.844491066549381e-06
2200 1.849450313784473e-06
2210 1.854074412221962e-06
2220 1.855115669968654e-06
2230 1.85638577931968e-06
2240 1.864000523710274e-06
2250 1.875600219136686e-06
2260 1.886253585325903e-06
2270 1.890199541776383e-06
2280 1.886498466774356e-06
2290 1.883454274320684e-06
2300 1.882559217847302e-06
2310 1.884977109511965e-06
2320 1.894725528472918e-06
2330 1.902837198031193e-06
2340 1.908847025333671e-06
2350 1.914684617077e-06
2360 1.920458089443855e-06
2370 1.925154492710135e-06
2380 1.927206994878361e-06
2390 1.926677896335605e-06
2400 1.932947952809627e-06
2410 1.939870344358496e-06
2420 1.941549498951645e-06
2430 1.943867573572788e-06
2440 1.953221726580523e-06
2450 1.961972429853631e-06
2460 1.963528347914689e-06
2470 1.958922894118587e-06
2480 1.956376991074649e-06
2490 1.956542291736696e-06
2500 1.956737605723902e-06
2510 1.960444933502004e-06
2520 1.96822020370746e-06
2530 1.977112333406694e-06
2540 1.98258135242213e-06
2550 1.988266603802913e-06
2560 1.991867975448258e-06
2570 1.994838839891599e-06
2580 1.99402347789146e-06
2590 1.993890464291326e-06
2600 1.999895857807132e-06
2610 2.009262516367016e-06
2620 2.017987753788475e-06
2630 2.020492047449807e-06
2640 2.014460505961324e-06
2650 2.008752062465646e-06
2660 2.005495389312273e-06
2670 2.006001295740134e-06
2680 2.014043502640561e-06
2690 2.020134388658335e-06
2700 2.023696652031504e-06
2710 2.027949449256994e-06
2720 2.032583097388851e-06
2730 2.035587613136158e-06
2740 2.036002115346491e-06
2750 2.033284999924945e-06
2760 2.035803163380479e-06
2770 2.038287902905722e-06
2780 2.036437763308641e-06
2790 2.03593981495942e-06
2800 2.041796733465162e-06
2810 2.046867166427546e-06
2820 2.045631845248863e-06
2830 2.037222429862595e-06
2840 2.028011977017741e-06
2850 2.022862645389978e-06
2860 2.019112116613542e-06
2870 2.02058618015144e-06
2880 2.027410573646193e-06
2910 2.044845359705505e-06
2920 2.049179784080479e-06
2930 2.053630851150956e-06
2950 2.056403218375635e-06
2970 2.073804580504657e-06
2980 2.082677838188829e-06
2990 2.084563902826631e-06
3010 2.07245216188312e-06
3020 2.068786443487625e-06
3030 2.068464709736872e-06
3040 2.075205202345387e-06
3050 2.080236981782946e-06
3060 2.082812443404691e-06
