"Time Step" "point-tau_vm-c"
2160 5.878344058990479
2170 13.19034671783447
2180 11.73306751251221
2190 9.149114608764648
2200 7.794140338897705
2210 6.601067543029785
2220 2.883165597915649
2230 4.655852794647217
2240 2.456758737564087
2250 10.92882442474365
2260 16.86160278320312
2270 16.69117164611816
2280 11.06101989746094
2290 10.57100391387939
2300 4.562348365783691
2310 6.240264892578125
2320 7.130898952484131
2330 3.35290002822876
2340 11.5106840133667
2350 7.114932060241699
2360 14.4011697769165
2370 4.958377838134766
2380 3.398934125900269
2390 2.25798225402832
2400 4.645667552947998
2410 3.006452083587646
2420 3.580997705459595
2430 7.29199743270874
2440 14.47532939910889
2450 12.72319221496582
2460 9.02777099609375
2470 2.758029460906982
2480 3.36342716217041
2490 9.458902359008789
2500 3.946168184280396
2510 4.095471858978271
2520 10.63999938964844
2530 12.15403366088867
2540 10.35146236419678
2550 14.78002548217773
2560 8.810061454772949
2570 4.682719707489014
2580 3.023727416992188
2590 3.273566722869873
2600 4.014132022857666
2610 3.801233768463135
2620 14.41219043731689
2630 16.60644721984863
2640 9.243386268615723
2650 12.91743564605713
2660 9.181391716003418
2670 5.120136260986328
2680 5.438098907470703
2690 3.528206825256348
2700 2.498981952667236
2710 10.37411594390869
2720 9.617551803588867
2730 2.447383880615234
2740 7.81838846206665
2750 3.766808271408081
2760 5.809053897857666
2770 2.12718653678894
2780 3.900605916976929
2790 5.07597017288208
2800 11.1684455871582
2810 18.19861030578613
2820 10.1281099319458
2830 12.72612762451172
2840 11.49611663818359
2850 11.8238582611084
2860 3.474859714508057
2870 2.26981520652771
2880 11.12186622619629
2900 15.62887477874756
2910 12.61591243743896
2920 4.25037956237793
2930 3.788144111633301
2940 5.911221027374268
2950 2.572890043258667
2960 2.702532291412354
2980 12.86484146118164
2990 10.26793479919434
3000 10.37768173217773
3010 5.1661057472229
3020 5.990725994110107
3030 3.892820119857788
3040 3.234019756317139
3050 2.843565940856934
3060 7.591140270233154
