"Time Step" "ho-hemolysis"
810 9.140923244655467e-06
820 9.262369056397239e-06
830 9.384131647726683e-06
840 9.50621318579244e-06
850 9.628717480455373e-06
860 9.751369914395605e-06
870 9.874398790223606e-06
880 9.997733452654493e-06
890 1.012142916707167e-05
900 1.02454304297058e-05
910 1.036974291710974e-05
920 1.049434178650875e-05
930 1.061939164791699e-05
940 1.074477628796256e-05
950 1.087038980500087e-05
960 1.099627313057513e-05
970 1.112250140633499e-05
980 1.124904759565679e-05
990 1.137597616532824e-05
1000 1.150310491738103e-05
1010 1.16305910548395e-05
1020 1.175831029630171e-05
1030 1.188635578375725e-05
1040 1.201433882669026e-05
1050 1.214269853570129e-05
1060 1.227127326170821e-05
1070 1.239999278265951e-05
1080 1.252884566883573e-05
1090 1.265786535581355e-05
1100 1.278699062142594e-05
1110 1.291625069341212e-05
1120 1.304575373493052e-05
1130 1.317502501971744e-05
1140 1.33045094238586e-05
1150 1.343398159527792e-05
1160 1.356346713976401e-05
1170 1.369301540053628e-05
1180 1.382242820198156e-05
1190 1.395190372071897e-05
1200 1.408145971991371e-05
1210 1.421101544888224e-05
1220 1.434029288691137e-05
1230 1.44697503110272e-05
1240 1.459930464950448e-05
1250 1.472890588749096e-05
1260 1.485854544852372e-05
1270 1.498833077720162e-05
1280 1.51182221211187e-05
1290 1.524812836304928e-05
1300 1.537835787393155e-05
1310 1.550835913626356e-05
1320 1.56387755774698e-05
1330 1.576939267505178e-05
1340 1.590015349353372e-05
1350 1.603118188946779e-05
1360 1.616251175817814e-05
1370 1.629405974641751e-05
1380 1.642613514337096e-05
1390 1.655843096781246e-05
1400 1.669068144407111e-05
1410 1.682344294316017e-05
1420 1.695655752394678e-05
1430 1.709002267595261e-05
1440 1.722378669654433e-05
1450 1.735787063580653e-05
1460 1.749228613636903e-05
1470 1.762715880061231e-05
1480 1.776239012962322e-05
1490 1.789775740545388e-05
1500 1.803354019477384e-05
1510 1.816973998303927e-05
1520 1.830637892751671e-05
1530 1.844340166770914e-05
1540 1.858057615946037e-05
1550 1.871827294956874e-05
1560 1.88565700207482e-05
1570 1.899509322390441e-05
1580 1.913371039832629e-05
1590 1.927295147391084e-05
1600 1.941261614320337e-05
1610 1.955268403988964e-05
1620 1.969316287569452e-05
1630 1.983407061327266e-05
1640 1.997544368332068e-05
1650 2.01174082865722e-05
1660 2.025970294004859e-05
1670 2.040240671082434e-05
1680 2.054589428122243e-05
1690 2.068992904169264e-05
1700 2.083444702944598e-05
1710 2.097964374899207e-05
1720 2.112542848336181e-05
1730 2.127175950586927e-05
1740 2.141919411102713e-05
1750 2.156726278352227e-05
1760 2.171618731408971e-05
1770 2.186649535298797e-05
1780 2.201810697927122e-05
1790 2.217079165067831e-05
1800 2.232455196437608e-05
1810 2.247965747028906e-05
1820 2.263670653945267e-05
1830 2.279636262118323e-05
1840 2.295877629045389e-05
1850 2.312361226104438e-05
1860 2.329070842241105e-05
1870 2.34594880336989e-05
1880 2.363057928445776e-05
1890 2.380703823074815e-05
1900 2.399711123187991e-05
1910 2.420926794266995e-05
1920 2.444089619816782e-05
1930 2.468575099452926e-05
1940 2.494154812714583e-05
1950 2.520177909386617e-05
1960 2.544959026855533e-05
1970 2.567228498815154e-05
1980 2.58949390016377e-05
1990 2.623103397615095e-05
2000 2.698150755299895e-05
2010 2.929480615805998e-05
2020 3.43685957059542e-05
2030 4.190324099596088e-05
2040 5.090648814786464e-05
2050 6.14838744835707e-05
2060 7.457306177315515e-05
2070 9.088491579648198e-05
2080 0.0001101128983370949
2090 0.0001311170075257482
2100 0.0001524171270586664
2110 0.0001731928294421275
2120 0.0001935993763696135
2130 0.000214451314951308
2140 0.0002366108699056699
2150 0.000260718990647525
2160 0.0002871929836637716
2170 0.0003161767859005061
2180 0.000347417977487339
2190 0.0003801409797176201
2200 0.0004131223351469898
2210 0.0004452671670056913
2220 0.0004754726220294613
2230 0.0005027014947212773
2240 0.0005263862155390751
2250 0.0005464896892482149
2260 0.0005634255282786338
2270 0.0005779657474096842
2280 0.0005909339311904631
2290 0.0006030237994009637
2300 0.0006148554919208292
2310 0.0006270037799167415
2320 0.0006401097127159223
2330 0.0006548411017889765
2340 0.0006719081633255792
2350 0.0006919260358382406
2360 0.0007153121492808746
2370 0.0007422431247790395
2380 0.0007727291568764955
2390 0.0008066294992689993
2400 0.000843421302962851
2410 0.0008821959073011611
2420 0.0009217006296102518
2430 0.0009604539760174983
2440 0.0009969160291228047
2450 0.001029699928922796
2460 0.001057689390637454
2470 0.001080028339286027
2480 0.001096183958357634
2490 0.001106651519929371
2500 0.00111305974177023
2510 0.001118715571754099
2520 0.001128545743760795
2530 0.001149237703585673
2540 0.001187014297485643
2550 0.001245754000453023
2560 0.001326845432389434
2570 0.001429556128174255
2580 0.001551043989452697
2590 0.001687689728084466
2600 0.001836401351963748
2610 0.001994321393875623
2620 0.002161358677457456
2630 0.002340835895470254
2640 0.002536945336989671
2650 0.002753505289072712
2660 0.002991438176316851
2670 0.003248265086893843
2680 0.003517848567748067
2690 0.003796375931419591
2700 0.004079085772654366
2710 0.004358671553615872
2720 0.004627800166552397
2730 0.004880314366649611
2740 0.005112834453255904
2750 0.005324831754822896
2760 0.005517055608008936
2770 0.005688251963477661
2780 0.005837556853679031
2790 0.005965157340551601
2800 0.006070995985753665
2810 0.006151726571407414
2820 0.006205978325982685
2830 0.006234384751462889
2840 0.00623999555262256
2850 0.006228575684858195
2860 0.006206274720617198
2870 0.006178339272269326
2880 0.006148934465254805
2890 0.006123650482525118
2900 0.006105849208190933
2910 0.006092583985632513
2920 0.006080104853499489
2930 0.006073231815947057
2940 0.006081316951466496
2950 0.0061127585320605
2960 0.006167325853010023
2970 0.006242389121194932
2980 0.006335768607250426
2990 0.006444831797204141
3000 0.00656647707562041
3010 0.0067000495741579
3020 0.006839591972731316
3030 0.006985009409765771
3040 0.007137217363305014
3050 0.007292002505036849
3060 0.007446877620078834
