"Time Step" "max-vel-rotor"
2890 8.1312215696623
2900 8.554119604977746
2910 8.767725054155539
2920 8.925615656793928
2930 9.157296065476874
2940 9.405230298797399
2950 9.255294763321437
2960 9.076814888700262
2970 8.510795788307497
2980 8.149233994071285
2990 8.355925366000841
3000 8.47442213704849
3010 8.695488795216535
3020 8.556505782124558
3030 8.368050217737323
3040 8.491446939567123
3050 9.134133604466838
3060 8.954870794249052
3070 8.483350669427102
3080 8.393759048257591
3090 8.319535151785169
3100 8.499621180014962
3110 8.43933885539519
3120 8.734365073751096
3130 9.088906896323865
3140 9.477441777957974
3150 9.07364922280774
3160 8.55189648202729
3170 8.675288912223108
3180 8.792896607281069
3190 9.403161736234239
3200 9.243348763524741
3210 9.130710849706253
3220 9.001054849534041
3230 9.081610945035186
3240 9.280118986948118
3250 8.526372370223617
3260 8.512498061647802
3270 8.488043976665637
3280 8.739908358401676
3290 8.91281535206695
3300 9.097147904701432
3310 9.361233885298184
3320 9.432246297641257
3330 9.022035033803085
3340 8.563674378529813
3350 8.689086889276192
3360 8.820059092393004
3370 8.523197271428737
3380 8.463403089916705
3390 8.675952208565024
3400 8.864307461663206
3410 8.825960654250785
3420 8.742026195292958
3430 8.501168477974444
3440 8.54693670105056
3450 8.504060010597748
3460 8.929271467593633
3470 9.052133913080143
3480 9.058505995578953
3490 8.901555218858872
3500 8.780484986449204
3510 8.264604767143812
3520 8.188829120100001
3530 8.350713532527564
3540 8.825668919202473
3550 8.845600559902238
3560 8.657791499066777
3570 8.928062650226208
3580 8.820121404765414
3590 9.091567539945595
3600 9.332349890279826
0 8.893103497910761
10 9.062036460276337
20 9.129063043816872
30 9.314933786528666
40 9.540827524069593
50 9.638477364131077
60 9.330152485030279
70 8.638318793468892
80 8.718860177181668
90 8.731557535060773
100 8.827166795525178
110 8.760049131296871
120 8.967995822732952
130 9.338650878924836
140 8.475574755789001
150 8.490704129210901
160 8.498434568023985
170 8.295663549213666
180 8.314625937380386
190 8.283296446739161
200 8.808398468858604
210 8.931948876868089
220 8.750233554994869
230 8.767970490986491
240 8.798592915792598
250 8.727493800014633
260 8.833021063916943
270 9.471684526244012
280 9.161590936232413
290 8.986800406095831
300 9.160705662617323
310 9.077775721820851
320 8.6905850653249
330 9.006210310420045
340 9.011691979960966
350 8.756740294516028
360 8.743216095300417
370 9.030358147029933
380 8.887730242934186
390 8.911430918375876
400 8.832445685919566
410 9.068321267255914
420 9.938073518679397
430 9.401897510984442
440 8.904789353766324
450 8.680111587558711
460 8.590670267110411
470 8.73066185698486
480 8.613105253886252
490 8.690088839842202
500 8.280129211357231
510 8.314854299918007
520 8.501207762767743
530 8.766753672823567
540 8.19719859124524
550 8.402064752661973
560 8.49287129699632
570 8.665708565568192
580 9.02227090221116
590 9.002831382335541
600 9.224993322790633
610 9.614147331313282
620 9.706836040935496
630 8.629264177963398
640 8.136625128381755
650 8.352922318247362
660 8.522419171650744
670 8.639581342952502
680 8.568749146919004
690 9.276261867288525
700 9.149442392498459
710 8.810726234964616
720 8.743621961374187
730 8.422008836232228
740 8.480552184206429
750 8.774676750221673
760 8.708619540160559
770 8.445667938317481
780 8.391200779553374
790 8.818003227135613
800 9.398008835446419
810 8.828865984577703
820 8.359934060955478
830 8.708322152957246
840 8.835137624674223
850 9.077072208928891
860 9.464416139442617
870 9.363572825924811
880 9.051951692019914
890 8.844709629538464
900 8.616926106042033
910 8.60788310197351
920 8.515161598030703
930 8.60446592538996
940 8.494399394548543
950 8.482101219806689
960 8.548749723944631
970 8.774597122343021
980 8.913292583113124
990 8.878299510192612
1000 8.634502870489753
1010 8.446527585197805
1020 8.274955400816825
1030 8.379562496146097
1040 8.622886606412555
1050 9.430160975910098
1060 9.379575354357234
1070 8.961957418502955
1080 8.721032473454557
1090 8.792883039161687
1100 8.692944817600669
1110 8.907921233927366
1120 9.121147702514062
1130 9.207438425343609
1140 8.772042140797918
1150 8.611522189611939
1160 8.498795277468579
1170 8.549124070192768
1180 8.675954448792339
