"Time Step" "point-pressure-d"
2890 3601.439208984375
2900 3574.85107421875
2910 4536.373046875
2920 1183.4384765625
2930 1842.380126953125
2940 2336.3701171875
2950 2964.54345703125
2960 1215.7744140625
2970 1245.101196289062
2980 1520.36083984375
2990 2156.30712890625
3000 5142.9345703125
3010 2538.281494140625
3020 2629.697265625
3030 2923.62646484375
3040 1227.558349609375
3050 1349.785888671875
3060 3329.58349609375
3070 3515.191650390625
3080 4336.55078125
3090 7842.02734375
3100 5035.9140625
3110 4318.29931640625
3120 2862.678466796875
3130 2514.41552734375
3140 2423.774658203125
3150 2277.34033203125
3160 2485.220458984375
3170 4006.21630859375
3180 4658.6240234375
3190 1321.864990234375
3200 2230.052001953125
3210 2984.873046875
3220 4225.396484375
3230 3336.171630859375
3240 1526.553100585938
3250 2122.86572265625
3260 3371.8388671875
3270 5315.890625
3280 2890.88134765625
3290 2314.73876953125
3300 1158.0078125
3310 1782.556640625
3320 222.098388671875
3330 6.665885925292969
3340 1217.73681640625
3350 906.2799072265625
3360 2391.5478515625
3370 -808.1857299804688
3380 -975.758544921875
3390 -769.8536376953125
3400 407.57177734375
3410 516.603759765625
3420 1919.680419921875
3430 2678.015625
3440 3733.3671875
3450 6142.15771484375
3460 4346.2607421875
3470 5037.25048828125
3480 4455.68994140625
3490 4750.24609375
3500 3440.187744140625
3510 2858.191650390625
3520 3088.210693359375
3530 3663.31298828125
3540 5640.6982421875
3550 2689.74658203125
3560 1036.796264648438
3570 1601.80322265625
3580 1888.853271484375
3590 2094.07470703125
3600 1397.37451171875
0 -82.88085174560547
10 2292.832275390625
20 7369.46044921875
30 12320.5888671875
40 10439.921875
50 10444.966796875
60 8651.615234375
70 6932.41259765625
80 4780.83984375
90 3273.62548828125
100 3494.646484375
110 4653.408203125
120 6374.8642578125
130 4933.1044921875
140 5990.90966796875
150 6894.369140625
160 6194.470703125
170 4293.30859375
180 4211.0712890625
190 4286.0791015625
200 4761.5283203125
210 5532.7138671875
220 2365.427490234375
230 2734.235595703125
240 1739.308837890625
250 2706.12939453125
260 3613.19091796875
270 1465.158935546875
280 1943.63525390625
290 2171.965087890625
300 4392.607421875
310 2444.30859375
320 2726.265869140625
330 1262.06689453125
340 1780.89111328125
350 536.3804931640625
360 -339.6587524414062
370 -867.9437255859375
380 -18.47692108154297
390 3421.7568359375
400 -201.643310546875
410 -602.4854736328125
420 -446.4178466796875
430 372.7313842773438
440 2938.9462890625
450 4380.458984375
460 3183.25048828125
470 4372.296875
480 7584.5537109375
490 5473.005859375
500 5267.94140625
510 3195.44580078125
520 1461.11328125
530 2553.355712890625
540 1614.44287109375
550 1255.13525390625
560 1929.428466796875
570 4033.73486328125
580 1297.946044921875
590 1207.283447265625
600 338.8594970703125
610 409.9310913085938
620 3427.08203125
630 1677.258422851562
640 2581.967529296875
650 5014.5849609375
660 7565.8447265625
670 3855.47900390625
