"Time Step" "point-ho-d"
2890 0.03160586208105087
2900 0.02742314711213112
2910 0.02862298861145973
2920 0.03530532121658325
2930 0.03241600841283798
2940 0.03176910802721977
2950 0.03165040165185928
2960 0.02824106439948082
2970 0.03859878703951836
2980 0.03318459540605545
2990 0.03382015600800514
3000 0.0414276123046875
3010 0.03005582094192505
3020 0.04249664768576622
3030 0.04109446704387665
3040 0.03610572963953018
3050 0.03675086423754692
3060 0.0359039269387722
3070 0.02799403853714466
3080 0.03280390799045563
3090 0.03475892543792725
3100 0.04020442068576813
3110 0.04144207760691643
3120 0.03302253037691116
3130 0.03083155304193497
3140 0.03501472994685173
3150 0.02784918807446957
3160 0.02850152179598808
3170 0.03106385841965675
3180 0.03279764205217361
3190 0.03509094193577766
3200 0.03764612227678299
3210 0.05302073061466217
3220 0.03558865189552307
3230 0.04485023766756058
3240 0.04996765404939651
3250 0.04519408196210861
3260 0.03393499553203583
3270 0.03657760471105576
3280 0.0453622117638588
3290 0.04063262045383453
3300 0.03093479573726654
3310 0.0382247269153595
3320 0.03828058764338493
3330 0.03975865244865417
3340 0.03996162116527557
3350 0.03252207115292549
3360 0.0378294438123703
3370 0.03532736003398895
3380 0.0353408008813858
3390 0.0263797864317894
3400 0.04264210537075996
3410 0.03042375296354294
3420 0.04972882568836212
3430 0.04147357121109962
3440 0.02495173364877701
3450 0.04125325381755829
3460 0.04688213765621185
3470 0.04428845643997192
3480 0.04584041237831116
3490 0.03310095146298409
3500 0.0342966690659523
3510 0.0364491268992424
3520 0.03551442921161652
3530 0.03267435356974602
3540 0.02574271336197853
3550 0.02189019322395325
3560 0.04181031510233879
3570 0.03868469223380089
3580 0.0465133860707283
3590 0.03677711263298988
3600 0.04616913571953773
0 0
10 2.60735441770521e-06
20 6.437240699597169e-06
30 9.950091043720022e-05
40 0.0003459962899796665
50 0.0004153276677243412
60 0.0002119877317454666
70 4.341518797446042e-05
80 1.58145121531561e-05
90 0.0002921432605944574
100 0.0009733407641761005
110 -4.507335324888118e-05
120 0.001894092420116067
130 0.001366803189739585
140 0.001368407858535647
150 0.0004308198695071042
160 0.0008105186279863119
170 0.003276532981544733
180 0.001675622188486159
190 0.003213642165064812
200 -0.0002472113410476595
210 0.004282232373952866
220 0.001376374275423586
230 0.001875230809673667
240 0.0008374025346711278
250 0.004305397160351276
260 0.001530537032522261
270 6.413859955500811e-05
280 1.55645320774056e-05
290 0.0002515296800993383
300 0.006839669309556484
310 0.005237068049609661
320 0.01087133400142193
330 0.005192878190428019
340 0.005503694526851177
350 0.005614661611616611
360 0.008230697363615036
370 0.004002987872809172
380 0.0002188714861404151
390 0.006424338556826115
400 0.01205742824822664
410 0.01497396640479565
420 0.01300998777151108
430 0.008521856740117073
440 0.006471092347055674
450 0.003683966584503651
460 0.00376752414740622
470 0.00357714993879199
480 0.00701830955222249
490 0.008074041455984116
500 0.01428346149623394
510 0.008382160216569901
520 0.01226744800806046
530 0.01247840560972691
540 0.01649618893861771
550 0.01291917450726032
560 0.01600009389221668
570 0.008563807234168053
580 0.0108504518866539
590 0.01342725940048695
600 0.01233478076756001
610 0.01146264187991619
620 0.006475279107689857
630 0.006454926915466785
640 0.01103551872074604
650 0.004566357471048832
660 0.01888114213943481
670 0.01193028036504984
680 0.01123677752912045
690 0.009138667955994606
700 0.01360326074063778
710 0.01381558366119862
720 0.01406210567802191
730 0.0113567290827632
740 0.01181705109775066
750 0.01187860406935215
760 0.01363560743629932
770 0.01066982746124268
780 0.01658609136939049
790 0.01488567423075438
800 0.01025102101266384
810 0.007019840646535158
820 0.007697346620261669
830 0.01069966424256563
840 0.01204494666308165
850 0.01712906174361706
860 0.01857835613191128
870 0.02147769182920456
880 0.01434863638132811
890 0.01299874298274517
900 0.01278083305805922
910 0.01151642110198736
920 0.01934955641627312
930 0.01287076808512211
940 0.02510260231792927
950 0.02100253663957119
960 0.01763123273849487
970 0.01968259736895561
980 0.01417576149106026
990 0.01573843136429787
1000 0.01256911084055901
1010 0.01386137492954731
1020 0.0113454656675458
1030 0.01399915292859077
1040 0.01423338986933231
1050 0.007880771532654762
1060 0.0200376957654953
1070 0.02075300179421902
1080 0.01295896619558334
1090 0.0167936347424984
1100 0.01327945571392775
1110 0.01168211922049522
1120 0.02007480338215828
1130 0.01723597943782806
1140 0.01764135621488094
1150 0.02365042269229889
1160 0.01549762301146984
1170 0.04297671467065811
1180 0.02386665530502796
