"Time Step" "point-pressure-b"
2890 4392.1943359375
2900 5564.7177734375
2910 7284.388671875
2920 3189.12841796875
2930 4320.3857421875
2940 4345.32421875
2950 5211.91796875
2960 3256.10888671875
2970 653.252685546875
2980 2140.67529296875
2990 4059.614990234375
3000 8017.0625
3010 4798.35400390625
3020 5289.197265625
3030 5373.18408203125
3040 3216.223388671875
3050 2860.367919921875
3060 2296.59521484375
3070 3213.12158203125
3080 6065.33984375
3090 11087.564453125
3100 7503.16015625
3110 6947.33154296875
3120 5146.58203125
3130 4786.89208984375
3140 4807.5849609375
3150 1715.837646484375
3160 3137.857177734375
3170 5846.078125
3180 7567.935546875
3190 3590.466064453125
3200 4629.0234375
3210 5546.18994140625
3220 6972.3603515625
3230 5907.890625
3240 934.5900268554688
3250 1807.056518554688
3260 4562.17919921875
3270 8070.89990234375
3280 5065.18994140625
3290 5134.63330078125
3300 3625.67529296875
3310 4500.1171875
3320 2770.547119140625
3330 -436.6065673828125
3340 1649.54638671875
3350 2403.248291015625
3360 5371.87939453125
3370 1392.179931640625
3380 1323.200317382812
3390 1246.544189453125
3400 2313.858642578125
3410 2486.89404296875
3420 1195.88671875
3430 2679.477294921875
3440 6250.44775390625
3450 8807.96484375
3460 6706.55419921875
3470 7287.33935546875
3480 6778.611328125
3490 6954.3330078125
3500 5839.67919921875
3510 2694.38427734375
3520 3969.62158203125
3530 6402.11474609375
3540 9001.5830078125
3550 4556.7890625
3560 2939.6796875
3570 3434.99951171875
3580 4013.940185546875
3590 4249.44482421875
3600 -461.9702758789062
0 5852.34228515625
10 3993.474365234375
20 10204.3388671875
30 18383.205078125
40 16078.740234375
50 15567.615234375
60 13342.3017578125
70 11046.47265625
80 9161.7255859375
90 5150.77001953125
100 4816.80712890625
110 7149.36669921875
120 10384.537109375
130 8441.9912109375
140 10290.158203125
150 11315.6396484375
160 10148.61328125
170 7895.47412109375
180 4839.3974609375
190 4835.935546875
200 7755.1083984375
210 9660.8134765625
220 6428.337890625
230 5970.46240234375
240 4689.56396484375
250 5870.6123046875
260 6941.97412109375
270 1615.015869140625
280 2461.58740234375
290 5546.89501953125
300 8697.6923828125
310 6496.4169921875
320 6330.189453125
330 4674.66943359375
340 5345.4501953125
350 3477.597900390625
360 -454.8866271972656
370 -622.21875
380 991.9385986328125
390 6911.06103515625
400 2784.22265625
410 2990.0029296875
420 2606.47314453125
430 2951.109130859375
440 6141.09326171875
450 4329.8046875
460 3975.075927734375
470 6458.19921875
480 10961.9326171875
490 8463.9306640625
500 8727.5537109375
510 6304.3623046875
520 3908.4765625
530 4770.9150390625
540 331.458984375
550 1732.104125976562
560 4049.478271484375
570 7583.14794921875
580 4044.492919921875
590 3525.900634765625
600 2628.36572265625
610 2855.43212890625
620 5840.71142578125
630 2574.754150390625
640 3913.4521484375
650 7885.85009765625
660 11248.9912109375
670 6481.20849609375
680 3891.60888671875
690 3061.273681640625
700 4329.3427734375
710 5207.53564453125
720 2650.459716796875
730 2807.629150390625
740 6125.76806640625
750 10062.58984375
760 5612.02490234375
770 4288.349609375
780 5181.14501953125
790 3431.71533203125
800 3175.302490234375
810 669.245849609375
820 2802.5615234375
830 5886.77001953125
840 10619.7724609375
850 7447.38134765625
860 6498.2861328125
870 5330.55419921875
880 6415.76123046875
890 7330.71630859375
900 3534.87646484375
910 4402.08154296875
920 6536.89013671875
930 9661.166015625
940 7222.92333984375
950 6621.724609375
960 4301.32470703125
970 4678.59326171875
980 5163.2353515625
990 2214.060791015625
1000 3888.9423828125
1010 5870.4091796875
1020 8263.3837890625
1030 6112.17822265625
1040 6618.869140625
1050 6419.568359375
1060 5603.62744140625
1070 5208.76220703125
1080 1687.290771484375
1090 4041.204345703125
1100 7531.99072265625
1110 9931.15625
1120 6425.9453125
1130 4722.14697265625
1140 4482.892578125
1150 4275.37158203125
1160 5667.47021484375
1170 2072.768310546875
1180 4924.15625
1190 8486.9140625
1200 10370.62109375
1210 4699.78515625
1220 3694.0654296875
1230 4413.2861328125
1240 4645.35009765625
1250 3698.355712890625
1260 1667.502685546875
1270 2036.312744140625
1280 4126.01220703125
1290 6832.6298828125
1300 4409.31494140625
1310 3423.080810546875
1320 3913.642822265625
1330 4034.097900390625
1340 3350.4814453125
1350 1855.257568359375
1360 3972.054443359375
1370 6756.87939453125
1380 9758.9052734375
1390 5443.3125
1400 6506.17529296875
1410 6282.40087890625
1420 7040.5654296875
1430 4737.9658203125
1440 951.1874389648438
1450 2592.14453125
1460 3880.766357421875
1470 6684.55078125
1480 4883.14892578125
1490 5415.3544921875
1500 2594.3701171875
1510 2088.26708984375
1520 3890.800048828125
1530 1366.412841796875
1540 1220.263549804688
1550 3582.295166015625
1560 6680.04052734375
1570 3348.392578125
1580 4137.005859375
1590 4124.677734375
1600 3801.2001953125
1610 2853.625732421875
1620 1896.756591796875
1630 4552.66796875
1640 7386.60595703125
1650 9188.8583984375
1660 5663.57470703125
1670 6223.39892578125
1680 6443.74658203125
1690 5529.19189453125
1700 5522.2412109375
1710 1959.0859375
1720 3230.34375
1730 6559.2294921875
1740 9280.8974609375
1750 3151.15625
1760 1308.849975585938
1770 1651.20166015625
1780 2409.30517578125
1790 3132.3203125
1800 767.4563598632812
1810 3156.9052734375
1820 5702.65966796875
1830 9628.0556640625
1840 6012.7724609375
1850 5428.02001953125
1860 4256.56640625
1870 5643.28564453125
1880 7272.83642578125
1890 3768.239990234375
1900 5578.84326171875
1910 8795.193359375
1920 10545.978515625
1930 7484.84228515625
1940 6098.01416015625
1950 7128.962890625
1960 7321.09130859375
1970 6273.62548828125
1980 1645.1455078125
1990 3615.0703125
2000 7230.14599609375
2010 8957.9931640625
2020 5117.95947265625
2030 5750.826171875
2040 5396.43994140625
2050 4556.00439453125
2060 4244.291015625
2070 2031.47705078125
2080 2629.731689453125
2090 5523.005859375
2100 6068.73046875
2110 1495.33154296875
2120 2248.68017578125
2130 2514.03857421875
2140 4499.03759765625
2150 5025.55615234375
2160 3031.532958984375
2170 1398.663818359375
2180 2785.2099609375
2190 7786.0927734375
2200 4944.8818359375
2210 5739.86083984375
2220 6499.48388671875
2230 6452.568359375
2240 6373.45458984375
2250 3820.9365234375
2260 5564.56787109375
2270 8083.5263671875
2280 10789.7734375
2290 7430.45556640625
2300 8072.7900390625
2310 7097.4873046875
2320 5797.7021484375
2330 3435.190185546875
2340 967.3173828125
2350 2974.0546875
2360 5433.8876953125
2370 6937.86572265625
2380 2741.64013671875
2390 4340.97216796875
2400 4646.3505859375
2410 4802.0458984375
2420 4810.68994140625
2430 1380.703735351562
2440 1872.462524414062
2450 3845.8623046875
2460 8271.0908203125
2470 5741.52783203125
2480 5277.265625
2490 3611.5068359375
2500 3465.6396484375
2510 3766.33984375
2520 464.0072021484375
2530 3065.30224609375
2540 6352.8603515625
2550 9725.884765625
2560 7483.6591796875
2570 7637.8076171875
2580 6726.64208984375
2590 6951.2490234375
2600 4849.03759765625
2610 1398.9072265625
2620 665.9498291015625
2630 4230.85546875
2640 7993.27490234375
2650 4514.193359375
2660 4676.97314453125
2670 3899.189208984375
2680 5230.52001953125
2690 6271.9423828125
2700 4331.7158203125
2710 5399.30859375
2720 7872.76416015625
2730 10849.9248046875
2740 8582.98046875
2750 8198.7890625
2760 6499.0625
2770 7024.23779296875
2780 5365.84033203125
2790 2857.398681640625
2800 3712.609619140625
2810 4654.02294921875
2820 7407.5947265625
2830 3293.02685546875
2840 3604.23046875
2850 3784.17529296875
2860 5250.05419921875
2870 5227.47900390625
2880 2354.114013671875
2890 4391.50732421875
2900 5551.7470703125
2910 7256.9501953125
2920 3208.416748046875
2930 4322.728515625
2940 4337.1904296875
2950 5211.5859375
2960 3252.2470703125
2970 648.4129028320312
2980 2166.1826171875
2990 4058.156982421875
3000 8031.4150390625
3010 4806.857421875
3020 5298.4638671875
3030 5379.23193359375
3040 3218.1123046875
3050 2856.538330078125
3060 2306.080810546875
