"Time Step" "point-tau_vm-b"
2890 17.46003723144531
2900 10.85782527923584
2910 6.503736019134521
2920 5.38916540145874
2930 6.130203723907471
2940 7.876917839050293
2950 6.625499248504639
2960 5.612230777740479
2970 32.3295783996582
2980 9.130138397216797
2990 11.91889667510986
3000 4.933460712432861
3010 5.010818481445312
3020 5.893087387084961
3030 7.190186977386475
3040 6.816263198852539
3050 11.40621471405029
3060 30.22092437744141
3070 22.48590660095215
3080 10.45776844024658
3090 5.633815765380859
3100 5.087400913238525
3110 10.73699188232422
3120 3.07274055480957
3130 4.697367191314697
3140 16.83611106872559
3150 25.3044490814209
3160 25.31243133544922
3170 7.560647487640381
3180 7.04805326461792
3190 7.365719795227051
3200 3.327391386032104
3210 5.267570972442627
3220 5.257469654083252
3230 10.89406681060791
3240 36.46623992919922
3250 19.20270156860352
3260 4.875839710235596
3270 15.18953704833984
3280 4.658784866333008
3290 6.072409629821777
3300 4.429239273071289
3310 7.093316078186035
3320 8.870989799499512
3330 19.38633155822754
3340 20.58243942260742
3350 10.73089981079102
3360 7.578272342681885
3370 6.144534111022949
3380 7.001848697662354
3390 6.861556053161621
3400 5.597684860229492
3410 7.521061420440674
3420 21.01092147827148
3430 13.75131511688232
3440 12.15415191650391
3450 4.717988967895508
3460 5.31176233291626
3470 5.353347301483154
3480 5.148227691650391
3490 4.861710548400879
3500 13.22165870666504
3510 21.64990043640137
3520 20.38019943237305
3530 8.512950897216797
3540 5.914998531341553
3550 5.957703113555908
3560 5.357161998748779
3570 4.137683868408203
3580 8.148603439331055
3590 7.927408218383789
3600 34.25742721557617
0 10.18891429901123
10 5.855496883392334
20 12.32465744018555
30 3.744277000427246
40 4.843042373657227
50 4.259109497070312
60 5.922771453857422
70 4.674568653106689
80 4.917035102844238
90 4.421719551086426
100 8.090823173522949
110 4.0964674949646
120 9.299420356750488
130 3.077013731002808
140 4.702004432678223
150 8.180763244628906
160 8.336432456970215
170 5.632740020751953
180 14.2272367477417
190 28.15614700317383
200 5.214670181274414
210 8.639552116394043
220 5.633069515228271
230 4.115559101104736
240 2.33968710899353
250 4.644444942474365
260 9.085037231445312
270 26.52925491333008
280 33.72257995605469
290 15.51865291595459
300 8.811097145080566
310 6.194304943084717
320 7.419131278991699
330 6.658246994018555
340 8.389447212219238
350 12.5434398651123
360 28.32962036132812
370 21.58395767211914
380 9.125028610229492
390 6.955068111419678
400 10.95203399658203
410 6.928604125976562
420 5.871223926544189
430 3.313250541687012
440 11.32113647460938
450 22.22076797485352
460 9.162693977355957
470 12.78815937042236
480 4.488917827606201
490 6.178760051727295
500 6.792246341705322
510 9.442188262939453
520 4.805132389068604
530 6.359280109405518
540 38.15712738037109
550 22.73573875427246
560 11.89165782928467
570 7.799694538116455
580 6.337028503417969
590 9.220314025878906
600 7.411887168884277
610 6.033651828765869
620 11.93267250061035
630 27.98756790161133
640 20.75243949890137
650 5.885509490966797
660 6.897684574127197
670 7.721822738647461
680 8.263942718505859
690 8.761613845825195
700 3.913185834884644
710 5.282456874847412
720 21.18833541870117
730 11.38834476470947
740 8.812051773071289
750 6.091568946838379
760 8.447471618652344
770 12.36646270751953
780 6.973081111907959
790 5.998228549957275
800 7.008151531219482
810 22.85773658752441
