"Time Step" "point-tau_vm-e"
2890 20.03171157836914
2900 25.16262817382812
2910 15.47374725341797
2920 27.9439582824707
2930 21.79512977600098
2940 16.11242485046387
2950 11.91329860687256
2960 18.47684669494629
2970 15.93400192260742
2980 28.28607559204102
2990 29.0425968170166
3000 19.1866455078125
3010 23.79805183410645
3020 30.21370697021484
3030 17.17891120910645
3040 21.19445037841797
3050 15.73469352722168
3060 11.82289695739746
3070 12.3436164855957
3080 10.4652156829834
3090 10.24887561798096
3100 8.721955299377441
3110 22.4253044128418
3120 15.33813381195068
3130 23.34123992919922
3140 15.2294750213623
3150 16.1586799621582
3160 18.05097389221191
3170 9.674287796020508
3180 11.36019229888916
3190 10.43428325653076
3200 17.95126914978027
3210 15.71305274963379
3220 14.55567932128906
3230 12.36186408996582
3240 8.994158744812012
3250 32.00267028808594
3260 20.06566619873047
3270 19.25545692443848
3280 21.79476737976074
3290 23.71042251586914
3300 23.13778305053711
3310 24.09130477905273
3320 26.66304779052734
3330 15.84207153320312
3340 41.3431282043457
3350 16.85675621032715
3360 27.60096740722656
3370 25.40502738952637
3380 25.09834098815918
3390 32.49253845214844
3400 24.75229263305664
3410 21.72443199157715
3420 29.89082527160645
3430 19.52449989318848
3440 28.62527465820312
3450 26.3119068145752
3460 25.27470397949219
3470 21.41569900512695
3480 16.79599952697754
3490 14.12749862670898
3500 12.68886375427246
3510 31.90226936340332
3520 33.72919845581055
3530 15.4566125869751
3540 15.26626491546631
3550 15.31078147888184
3560 17.62978935241699
3570 16.36001205444336
3580 13.0564079284668
3590 16.41708946228027
3600 11.72446441650391
0 16.50906753540039
10 16.59653472900391
20 16.84822273254395
30 17.00066375732422
40 13.52070713043213
50 9.756894111633301
60 10.885498046875
70 16.77607345581055
80 14.76014423370361
90 20.30286026000977
100 16.53353500366211
110 21.29211235046387
120 14.01696872711182
130 11.73713493347168
140 9.133430480957031
150 9.194706916809082
160 17.237548828125
170 8.688778877258301
180 21.06581687927246
190 12.23274230957031
200 29.85478401184082
210 19.81041717529297
220 13.57008743286133
230 20.78959274291992
240 15.58376121520996
250 23.39608573913574
260 20.27223587036133
270 19.78152656555176
280 21.74541473388672
290 21.88273048400879
300 31.32635688781738
310 39.89215469360352
320 18.60009956359863
330 18.52128028869629
340 25.67363739013672
350 14.85125064849854
360 20.32917594909668
370 13.06990432739258
380 17.15538215637207
390 26.65395545959473
400 12.19383525848389
410 18.28554534912109
420 33.12216949462891
430 31.51497840881348
440 34.97119140625
450 48.20270156860352
460 41.21915435791016
470 21.73987007141113
480 23.92230033874512
490 23.61023712158203
500 24.00921821594238
510 19.62766456604004
520 35.58457565307617
530 30.05524444580078
540 46.91050338745117
550 22.30765914916992
560 19.63806343078613
570 30.35541534423828
580 42.42459106445312
590 21.0642032623291
600 31.63124465942383
610 26.78751373291016
620 24.78943824768066
630 26.35864639282227
640 15.10549926757812
