"Time Step" "point-gw-d"
440 0.01167833991348743
450 0.007054900750517845
460 0.0096663823351264
470 0.008535973727703094
480 0.01643420197069645
490 0.0211179256439209
500 0.03629452735185623
510 0.0209365114569664
520 0.03283964842557907
530 0.03529049456119537
540 0.046541728079319
550 0.03233776986598969
560 0.04187940061092377
570 0.01833232305943966
580 0.02567866444587708
590 0.02893109433352947
600 0.03189866989850998
610 0.022214001044631
620 0.01388959400355816
630 0.01606880687177181
640 0.03049149736762047
650 0.01090013608336449
660 0.05081064254045486
670 0.02601158246397972
680 0.02536752074956894
690 0.02205203473567963
700 0.0336049497127533
710 0.03334283456206322
720 0.03275329619646072
730 0.02768720686435699
740 0.0283355787396431
750 0.02816732041537762
760 0.03484660387039185
770 0.02397331222891808
780 0.03955201804637909
790 0.03946619108319283
800 0.02575015835464001
810 0.01732982695102692
820 0.01874501630663872
830 0.02624603733420372
840 0.02846366912126541
850 0.04154952615499496
860 0.05037080496549606
870 0.05544735863804817
880 0.0364144966006279
890 0.03182246536016464
900 0.02963248640298843
910 0.02690977975726128
920 0.05237597972154617
930 0.02975368499755859
940 0.05829737335443497
950 0.05164200067520142
960 0.04045744985342026
970 0.04782257974147797
980 0.03278253972530365
990 0.03924382477998734
1000 0.02935642004013062
1010 0.03410394117236137
1020 0.02674662321805954
1030 0.03153760731220245
1040 0.03098924085497856
1050 0.01848507672548294
1060 0.05365261808037758
1070 0.05137313902378082
1080 0.02999073266983032
1090 0.04041440784931183
1100 0.03126903623342514
1110 0.02706116437911987
1120 0.04822373017668724
1130 0.04023426026105881
1140 0.04142646491527557
1150 0.05776502192020416
1160 0.03458385169506073
1170 0.1219608783721924
1180 0.0614582821726799
1190 0.04061294347047806
1200 0.03994861990213394
1210 0.05434709042310715
1220 0.04517997056245804
1230 0.06612956523895264
1240 0.02863997593522072
1250 0.03733266890048981
1260 0.03374622389674187
1270 0.03712866082787514
1280 0.03621449321508408
1290 0.05612228065729141
1300 0.04580917209386826
1310 0.04200077056884766
1320 0.04802075400948524
1330 0.05633261799812317
1340 0.03497429937124252
1350 0.02724311128258705
1360 0.05093798041343689
1370 0.03759793192148209
1380 0.05154126510024071
1390 0.06532375514507294
1400 0.05717707425355911
1410 0.0804210901260376
1420 0.07009723782539368
1430 0.07557641714811325
1440 0.05198672786355019
1450 0.07253535836935043
1460 0.05224969238042831
1470 0.05154529958963394
1480 0.05491700768470764
1490 0.04930628463625908
1500 0.05715048313140869
1510 0.04277877509593964
1520 0.04509312659502029
1530 0.08142282068729401
1540 0.07759617269039154
1550 0.06835435330867767
1560 0.05823753029108047
1570 0.06581553816795349
1580 0.05707286298274994
1590 0.0547276958823204
1600 0.05941332131624222
1610 0.05479481071233749
1620 0.08608275651931763
1630 0.08068536967039108
1640 0.05428622663021088
1650 0.0514063835144043
1660 0.04824070259928703
1670 0.05397026613354683
1680 0.06680813431739807
1690 0.0659843385219574
1700 0.1101217195391655
1710 0.06878885626792908
1720 0.06306062638759613
1730 0.06019816547632217
1740 0.06242097169160843
1750 0.066512331366539
1760 0.06746833771467209
1770 0.07638855278491974
1780 0.05806313455104828
1790 0.05362390726804733
1800 0.0603022426366806
1810 0.05935366451740265
1820 0.04153067618608475
1830 0.05283679813146591
1840 0.07719871401786804
1850 0.05842671543359756
1860 0.06444942206144333
1870 0.05328531935811043
1880 0.0694708526134491
1890 0.05663971975445747
1900 0.05402854830026627
1910 0.0578775443136692
1920 0.05591373518109322
1930 0.06111942976713181
1940 0.06345026940107346
1950 0.0738149955868721
1960 0.07258157432079315
1970 0.06279239803552628
1980 0.06641854345798492
1990 0.07507912814617157
2000 0.06294406950473785
2010 0.05979274958372116
2020 0.06466678529977798
2030 0.07914569973945618
2040 0.07287788391113281
2050 0.06791756302118301
2060 0.07692424952983856
2070 0.08276918530464172
2080 0.06099309399724007
2090 0.05867675319314003
2100 0.06062326580286026
2110 0.06318886578083038
2120 0.07266825437545776
2130 0.06945367157459259
2140 0.07726263999938965
2150 0.06508946418762207
2160 0.07006233930587769
2170 0.0633811354637146
2180 0.1127084940671921
2190 0.08777180314064026
2200 0.07074928283691406
2210 0.06992727518081665
2220 0.052951380610466
2230 0.07843467593193054
2240 0.1095689237117767
2250 0.08620192110538483
2260 0.1173335760831833
2270 0.05368688702583313
2280 0.07607328146696091
2290 0.06943146139383316
2300 0.05799354240298271
2310 0.07767534255981445
2320 0.07613620162010193
2330 0.07482512295246124
2340 0.07952772825956345
2350 0.06988142430782318
2360 0.04735544696450233
2370 0.06930564343929291
2380 0.07326679676771164
2390 0.08798760175704956
2400 0.07176925241947174
2410 0.08136697113513947
2420 0.06900420784950256
2430 0.06865154951810837
2440 0.06703311204910278
2450 0.09951445460319519
2460 0.08778331428766251
2470 0.09217632561922073
2480 0.07870841026306152
2490 0.08748836815357208
2500 0.07677190750837326
2510 0.08647686243057251
2520 0.1241187676787376
2530 0.120316319167614
2540 0.05669436976313591
2550 0.06232412904500961
2560 0.0899331271648407
2570 0.07732623070478439
2580 0.07553677260875702
2590 0.06960160285234451
2600 0.06876517832279205
2610 0.07575018703937531
2620 0.1310029029846191
2630 0.1491680592298508
2640 0.09247780591249466
2650 0.08878009021282196
2660 0.1006142199039459
2670 0.09102447330951691
2680 0.07066468894481659
2690 0.09610027074813843
2700 0.0678139328956604
2710 0.08164465427398682
2720 0.07706877589225769
2730 0.09991639852523804
2740 0.07100348174571991
2750 0.07518579065799713
2760 0.08176364004611969
2770 0.08501105010509491
2780 0.06529005616903305
2790 0.1077010929584503
2800 0.0851144939661026
2810 0.06808502972126007
2820 0.09330848604440689
2830 0.08650428056716919
2840 0.09080860018730164
2850 0.09708066284656525
2860 0.0788024440407753
2870 0.06241314858198166
2880 0.08363013714551926
2920 0.08309655636548996
2930 0.07855278253555298
2940 0.07648348808288574
2960 0.07016028463840485
2970 0.1012462452054024
2980 0.07752042263746262
2990 0.08060897886753082
3000 0.104280911386013
3010 0.07317644357681274
3020 0.09700969606637955
3030 0.1028212755918503
3040 0.08839918673038483
3050 0.09190063178539276
3060 0.09181208908557892
