"Time Step" "point-ho-c"
2890 0.03380601853132248
2900 0.03972500562667847
2910 0.03322476521134377
2920 0.03387946635484695
2930 0.03839074447751045
2940 0.03810816258192062
2950 0.04015947878360748
2960 0.02476207353174686
2970 0.02360029891133308
2980 0.03628461807966232
2990 0.04417101293802261
3000 0.04896822944283485
3010 0.04877113550901413
3020 0.01880094781517982
3030 0.02506471984088421
3040 0.03682859241962433
3050 0.02911162003874779
3060 0.03701514005661011
3070 0.0346788614988327
3080 0.0392046831548214
3090 0.02700258232653141
3100 0.02942473068833351
3110 0.03593012690544128
3120 0.03215566650032997
3130 0.03149868920445442
3140 0.02898727171123028
3150 0.03231718018651009
3160 0.03879475593566895
3170 0.04092799127101898
3180 0.05060415714979172
3190 0.03399656713008881
3200 0.03864506259560585
3210 0.03583336248993874
3220 0.04411022365093231
3230 0.03199855238199234
3240 0.03294215723872185
3250 0.03726295754313469
3260 0.03252287209033966
3270 0.02020951546728611
3280 0.03404846042394638
3290 0.03625252470374107
3300 0.0472053699195385
3310 0.03778921812772751
3320 0.03141919896006584
3330 0.03203221783041954
3340 0.03019457496702671
3350 0.04380904510617256
3360 0.03771094232797623
3370 0.03490948677062988
3380 0.02600341476500034
3390 0.04125962033867836
3400 0.03999937698245049
3410 0.02445430308580399
3420 0.02883009612560272
3430 0.03724879398941994
3440 0.05425552278757095
3450 0.0548417791724205
3460 0.03702395781874657
3470 0.03050684370100498
3480 0.03503945842385292
3490 0.04086016118526459
3500 0.03768279775977135
3510 0.02808321826159954
3520 0.02199246175587177
3530 0.03305617719888687
3540 0.02983651682734489
3550 0.05027370154857635
3560 0.04680024832487106
3570 0.0318225584924221
3580 0.0416550412774086
3590 0.03641913831233978
3600 0.03107726946473122
0 0
10 1.160605006589321e-05
20 7.223743068607291e-06
30 2.261862937302794e-05
40 4.607396419942233e-07
50 1.199719099531649e-05
60 0.0003914448316209018
70 0.0016176673816517
80 -4.131946843699552e-05
90 0.0005837762728333473
100 0.0001478591293562204
110 0.001142944907769561
120 0.0008052390185184777
130 7.184546848293394e-05
140 0.000942425278481096
150 0.0008779613999649882
160 -0.0001388348173350096
170 1.613942004041746e-05
180 0.0007491009309887886
190 0.002793167717754841
200 0.001378741580992937
210 0.002181215677410364
220 0.001334488391876221
230 0.003488962538540363
240 0.0007046624086797237
250 0.0001223907311214134
260 2.929667971329764e-05
270 0.001064488082192838
280 0.008182830177247524
290 0.01040746364742517
300 0.002995980903506279
310 0.004766516387462616
320 0.003694621846079826
330 0.003945948090404272
340 0.0008914833888411522
350 0.001248550252057612
360 0.00206534331664443
370 0.008331778459250927
380 0.004975328221917152
390 0.006565599236637354
400 0.006125784479081631
410 0.005984735675156116
420 0.00365641713142395
430 0.004378760233521461
440 0.003369552781805396
450 0.006285934709012508
460 0.007308514788746834
470 0.01643583923578262
480 0.01350043714046478
490 0.01002963446080685
500 0.01151459198445082
510 0.01182673126459122
520 0.01329114660620689
530 0.01152538042515516
540 0.007793364580720663
550 0.01284922007471323
560 0.01121462788432837
570 0.008291075006127357
580 0.01159440074115992
590 0.002595064928755164
600 0.008154666982591152
610 0.01121580600738525
620 0.02025232836604118
630 0.02011200971901417
640 0.01107782404869795
650 0.009461980313062668
660 0.01142031513154507
670 0.008935750462114811
680 0.01942082494497299
690 0.01225730124861002
700 0.01716578006744385
710 0.01339004188776016
720 0.01049413438886404
730 0.01359955035150051
740 0.01831764169037342
750 0.007436285726726055
760 0.01163541618734598
770 0.01807456091046333
780 0.00658145360648632
790 0.008616482838988304
800 0.009775592014193535
810 0.007267406210303307
820 0.01625650748610497
830 0.01063902862370014
840 0.01605753973126411
850 0.01154059544205666
860 0.009775171056389809
870 0.01019439846277237
880 0.01132288109511137
890 0.01342325937002897
900 0.01381961070001125
910 0.01123514026403427
920 0.01717974990606308
930 0.01478010881692171
940 0.01088184211403131
950 0.009912097826600075
960 0.01370824500918388
970 0.01454648468643427
980 0.01308559812605381
990 0.01115110982209444
1000 0.01372091472148895
1010 0.01513692829757929
1020 0.01702728122472763
1030 0.02029947564005852
1040 0.02314442023634911
1050 0.01576613448560238
1060 0.01157271955162287
1070 0.01974373310804367
1080 0.01079113036394119
1090 0.01896368898451328
1100 0.01769217848777771
1110 0.0193784087896347
1120 0.01943950168788433
1130 0.01820356026291847
1140 0.04341082274913788
1150 0.01706613600254059
1160 0.01391056925058365
1170 0.01712288148701191
1180 0.02294577285647392
1190 0.01783482357859612
1200 0.02291001379489899
1210 0.02055948041379452
1220 0.01247384585440159
1230 0.0157216340303421
1240 0.01678809151053429
1250 0.01544063352048397
1260 0.01731197535991669
1270 0.01691392809152603
1280 0.02033911272883415
1290 0.01472995057702065
1300 0.01854598894715309
