"Time Step" "point-tau_vm-a"
2890 5.91545581817627
2900 5.914978981018066
2910 5.913624286651611
2920 5.906302452087402
2930 5.90061092376709
2940 5.886161804199219
2950 5.871716976165771
2960 5.871014595031738
2970 5.880720138549805
2980 5.894322872161865
2990 5.89981746673584
3000 5.897158622741699
3010 5.899359703063965
3020 5.895402908325195
3030 5.897530555725098
3040 5.911510467529297
3050 5.916029453277588
3060 5.913424491882324
3070 5.909550666809082
3080 5.913021087646484
3090 5.9190993309021
3100 5.911094188690186
3110 5.905842781066895
3120 5.910136699676514
3130 5.914599895477295
3140 5.910469532012939
3150 5.904130458831787
3160 5.912428379058838
3170 5.923021793365479
3180 5.91850757598877
3190 5.898649215698242
3200 5.894439220428467
3210 5.896059989929199
3220 5.896381378173828
3230 5.897417068481445
3240 5.901954650878906
3250 5.911388397216797
3260 5.913753986358643
3270 5.91351842880249
3280 5.910447597503662
3290 5.907578468322754
3300 5.895551681518555
3310 5.880015850067139
3320 5.876044750213623
3330 5.885209083557129
3340 5.892449378967285
3350 5.897387981414795
3360 5.894430160522461
3370 5.897024154663086
3380 5.89285135269165
3390 5.894815921783447
3400 5.908874988555908
3410 5.914669990539551
3420 5.913626194000244
3430 5.909346580505371
3440 5.910983562469482
3450 5.917226791381836
3460 5.908495903015137
3470 5.904348373413086
3480 5.909925937652588
3490 5.918946266174316
3500 5.91715669631958
3510 5.911640167236328
3520 5.917914390563965
3530 5.923830032348633
3540 5.911096096038818
3550 5.891839027404785
3560 5.890231132507324
3570 5.891660213470459
3580 5.891893863677979
3590 5.892714977264404
3600 5.896596908569336
0 6.414379596710205
10 5.976540565490723
20 5.967352867126465
30 5.951677799224854
40 5.935806751251221
50 5.923250675201416
60 5.909229755401611
70 5.893078804016113
80 5.88289737701416
90 5.881223678588867
100 5.881766319274902
110 5.882911682128906
120 5.873610973358154
130 5.868588924407959
140 5.862554550170898
150 5.866347789764404
160 5.881100654602051
170 5.885137557983398
180 5.884883880615234
190 5.882024765014648
200 5.885401725769043
210 5.892065525054932
220 5.885766506195068
230 5.883268356323242
240 5.886593341827393
250 5.88920259475708
260 5.885922908782959
270 5.8799147605896
280 5.887866973876953
290 5.900008201599121
300 5.900785446166992
310 5.887947082519531
320 5.878993034362793
330 5.877952098846436
340 5.877974033355713
350 5.880363941192627
360 5.888005256652832
370 5.894142627716064
380 5.892415523529053
390 5.890885353088379
400 5.884475708007812
410 5.87832498550415
420 5.86131763458252
430 5.849774837493896
440 5.849546909332275
450 5.861196994781494
460 5.874774932861328
470 5.881980419158936
480 5.880459785461426
490 5.882188320159912
500 5.877639770507812
510 5.879165649414062
520 5.893196105957031
530 5.898207187652588
540 5.896269798278809
550 5.891683578491211
560 5.894083023071289
570 5.899645805358887
580 5.892611503601074
590 5.888291835784912
600 5.89061450958252
610 5.893382549285889
620 5.889901161193848
630 5.883590221405029
640 5.892193794250488
650 5.904274940490723
660 5.901178359985352
670 5.882878303527832
680 5.878329277038574
690 5.879179954528809
700 5.879305839538574
710 5.879752635955811
720 5.885239124298096
730 5.895322322845459
740 5.895898342132568
750 5.896271705627441
760 5.891365528106689
770 5.886661052703857
780 5.869477272033691
790 5.855168342590332
800 5.853865623474121
810 5.864815711975098
820 5.876453399658203
830 5.882946014404297
840 5.881826400756836
850 5.88435173034668
860 5.880085945129395
870 5.881765365600586
880 5.895830631256104
890 5.9023756980896
900 5.901598930358887
910 5.897348403930664
920 5.898456573486328
930 5.9047532081604
940 5.896372318267822
950 5.892014503479004
960 5.898149490356445
970 5.906856536865234
980 5.902645587921143
990 5.896425247192383
1000 5.902751445770264
1010 5.907454490661621
1020 5.891376495361328
1030 5.875453472137451
1040 5.87584114074707
1050 5.877337455749512
1060 5.877683639526367
1070 5.878351211547852
1080 5.881127834320068
1090 5.887576103210449
1100 5.893326759338379
1110 5.896655082702637
1120 5.895155906677246
1130 5.895391941070557
1140 5.881363391876221
1150 5.869544982910156
1160 5.86743688583374
1170 5.874557495117188
1180 5.886786460876465
1190 5.893464088439941
1200 5.88847541809082
1210 5.887674331665039
1220 5.883324146270752
1230 5.885212421417236
1240 5.900264739990234
1250 5.90687370300293
1260 5.903223991394043
1270 5.897909641265869
1280 5.901504516601562
1290 5.908519268035889
1300 5.899718284606934
1310 5.893285274505615
1320 5.899361610412598
1330 5.904451847076416
1340 5.8989577293396
1350 5.892582416534424
1360 5.90073823928833
1370 5.909337043762207
1380 5.899192810058594
1390 5.881020069122314
1400 5.880303382873535
1410 5.881980895996094
1420 5.882400989532471
1430 5.882756233215332
1440 5.889452934265137
