"Time Step" "point-gw-a"
290 5.207041908761312e-07
300 5.202977035878575e-07
310 5.172295232114266e-07
320 5.13330519424926e-07
330 5.107592642161762e-07
340 5.08862854076142e-07
350 5.086588998892694e-07
360 5.102050977257022e-07
370 5.118209855936584e-07
380 5.125469897393486e-07
390 5.138583105690486e-07
400 5.144680130797497e-07
410 5.1506776799215e-07
420 5.138516598890419e-07
430 5.131843749950349e-07
440 5.151994173502317e-07
450 5.188881004869472e-07
460 5.221351671025332e-07
470 5.231677846495586e-07
480 5.205291131460399e-07
490 5.175913315724756e-07
500 5.151010213921836e-07
510 5.142834993421275e-07
520 5.169526957615744e-07
530 5.192734420234046e-07
540 5.206753712627687e-07
550 5.216415388531459e-07
560 5.22759648902138e-07
570 5.235007165538264e-07
580 5.224604819886736e-07
590 5.207234039517061e-07
600 5.212880864746694e-07
610 5.216992349232896e-07
620 5.207670028539724e-07
630 5.200419650464028e-07
640 5.215132432567771e-07
650 5.233204660726187e-07
660 5.223417929300922e-07
670 5.184268161428918e-07
680 5.149598791831522e-07
690 5.129848545948335e-07
700 5.113840870762942e-07
710 5.113802785672306e-07
720 5.131195166541147e-07
730 5.153866595719592e-07
740 5.169538894733705e-07
750 5.184881501918426e-07
760 5.192869707570935e-07
770 5.197775294618623e-07
780 5.185045779398934e-07
790 5.173913564249233e-07
800 5.19097682172287e-07
810 5.226494295129669e-07
820 5.25752284374903e-07
830 5.266254561320238e-07
840 5.241470262262737e-07
850 5.216298291088606e-07
860 5.194405616748554e-07
870 5.188322802496259e-07
880 5.216689942244557e-07
890 5.242568477115128e-07
900 5.259263389234548e-07
910 5.269127427709464e-07
920 5.280284653963463e-07
930 5.289105615702283e-07
940 5.278856178847491e-07
950 5.260959028419165e-07
960 5.271847953736142e-07
970 5.282253141558613e-07
980 5.271966756481561e-07
990 5.259808517621423e-07
1000 5.268586846796097e-07
1010 5.275146008898446e-07
1020 5.250732897366106e-07
1030 5.215521241552779e-07
1040 5.195462335905177e-07
1050 5.182508289180987e-07
1060 5.171565362616093e-07
1070 5.175170372240245e-07
1080 5.193285801396996e-07
1090 5.213661893321841e-07
1100 5.239472784523969e-07
1110 5.26696453562181e-07
1120 5.282774395709566e-07
1130 5.293459253152832e-07
1140 5.286294140205428e-07
1150 5.277498189570906e-07
1160 5.290934268487035e-07
1170 5.321128924151708e-07
1180 5.347272349354171e-07
1190 5.355223606784421e-07
1200 5.325194365468633e-07
1210 5.292521905175818e-07
1220 5.269613438940723e-07
1230 5.265519575914368e-07
1240 5.297869734022242e-07
1250 5.325628080754541e-07
1260 5.340941697795643e-07
1270 5.351217851057299e-07
1280 5.366555910768511e-07
1290 5.376446665650292e-07
1300 5.367221547203371e-07
1310 5.348774720914662e-07
1320 5.361405328585533e-07
1330 5.371528573050455e-07
1340 5.361015382732148e-07
1350 5.353343226488505e-07
1360 5.36946004103811e-07
1370 5.386503971749335e-07
1380 5.372755254029471e-07
1390 5.33831666871265e-07
1400 5.3162642643656e-07
1410 5.303277248458471e-07
1420 5.293295544106513e-07
1430 5.296442395774648e-07
1440 5.315463340593851e-07
1450 5.341460678209842e-07
1460 5.36276274942793e-07
1470 5.384546852837957e-07
1480 5.398711664383882e-07
1490 5.408222136793484e-07
1500 5.398600819717103e-07
1510 5.393707738221565e-07
1520 5.415666919361684e-07
1530 5.452909022096719e-07
1540 5.486760414896708e-07
1550 5.498625341715524e-07
1560 5.473910391629033e-07
1570 5.446834734357253e-07
1580 5.42728287200589e-07
1590 5.424396931630326e-07
1600 5.4570415386479e-07
1610 5.483592531163595e-07
1620 5.498463337971771e-07
1630 5.511881795428053e-07
1640 5.528690962819383e-07
1650 5.539009748645185e-07
1660 5.533884177566506e-07
1670 5.518527927961259e-07
1680 5.531116471502173e-07
1690 5.540784968616208e-07
1700 5.532463092094986e-07
1710 5.52537585463142e-07
1720 5.544491727960121e-07
1730 5.56431530185364e-07
1740 5.557074018724961e-07
1750 5.5280713695538e-07
1760 5.503993634192739e-07
1770 5.491031629389909e-07
1780 5.481742846313864e-07
1790 5.486342047333892e-07
1800 5.507007472260739e-07
1810 5.531933311431203e-07
1820 5.550591595238075e-07
1830 5.57298506009829e-07
1840 5.584853397522238e-07
1850 5.594127401309379e-07
1860 5.586520614997426e-07
1870 5.581943582910753e-07
1880 5.606173090200173e-07
1890 5.646606950904243e-07
1900 5.685059250026825e-07
1910 5.701733130081266e-07
1920 5.681296215698239e-07
1930 5.655691097672388e-07
1940 5.637625122290046e-07
1950 5.635313300444977e-07
1960 5.6672070058994e-07
1970 5.694640776710003e-07
1980 5.711015091947047e-07
1990 5.720314675272675e-07
2000 5.733851367040188e-07
2010 5.744217332903645e-07
2020 5.738222057516396e-07
2030 5.721004754377645e-07
2040 5.735456625188817e-07
2050 5.749971023760736e-07
2060 5.74236537431716e-07
2070 5.734759724873584e-07
2080 5.757105441261956e-07
2090 5.77824152969697e-07
2100 5.767780635324016e-07
2110 5.735502099923906e-07
2120 5.714643407372932e-07
2130 5.703113856725395e-07
2140 5.692699005521717e-07
2150 5.695306981579051e-07
2160 5.714304620596522e-07
2170 5.7414752063778e-07
2180 5.761928605352296e-07
2190 5.783262508884945e-07
2200 5.796499067400873e-07
2210 5.806535909869126e-07
2220 5.800387157250952e-07
2230 5.792027195639093e-07
2240 5.811612027173396e-07
2250 5.849726676387945e-07
2260 5.886878398086992e-07
2270 5.896918082726188e-07
2280 5.872531687600713e-07
2290 5.848899036209332e-07
2300 5.834338026033947e-07
2310 5.833462068949302e-07
2320 5.86581904826744e-07
2330 5.892063086321286e-07
2340 5.909104174861568e-07
2350 5.923337198510126e-07
2360 5.937712899140024e-07
2370 5.94950449794851e-07
2380 5.94651908158994e-07
2390 5.932722615398234e-07
2400 5.947375711912173e-07
2410 5.962733666819986e-07
2420 5.95667586367199e-07
2430 5.948305101810547e-07
2440 5.970780421193922e-07
2450 5.9912696315223e-07
2460 5.980233481750474e-07
2470 5.94938626363728e-07
2480 5.930129418629804e-07
2490 5.919919772168214e-07
2500 5.910447953283438e-07
2510 5.913864242756972e-07
2520 5.933258648838091e-07
2530 5.960255862191843e-07
2540 5.977431669634825e-07
2550 5.996649861117476e-07
2560 6.007898605275841e-07
2570 6.015428652972332e-07
2580 6.005690806887287e-07
2590 5.996046752443362e-07
2600 6.013634106238896e-07
2610 6.047968099665013e-07
2620 6.081588708184427e-07
2630 6.09033065757103e-07
2640 6.060877808522491e-07
2650 6.032536248312681e-07
2660 6.014834639245237e-07
2670 6.009670983075921e-07
2680 6.039186359885207e-07
2690 6.061853241590143e-07
2700 6.073644840398629e-07
2710 6.087498718443385e-07
2720 6.099886604715721e-07
2730 6.104630756453844e-07
2740 6.100974587752717e-07
2750 6.085769541641639e-07
2760 6.090985493756307e-07
2770 6.095172011555405e-07
2780 6.083322432459681e-07
2790 6.074239990994101e-07
2800 6.097790219428134e-07
2810 6.119144018157385e-07
2820 6.109525543251948e-07
2830 6.073896656744182e-07
2840 6.035778596924501e-07
2850 6.012045901115926e-07
2860 5.994138518872205e-07
2870 5.994177740831219e-07
2880 6.011600248712057e-07
2910 6.064569220143312e-07
2920 6.073398139960773e-07
2930 6.081817787162436e-07
2940 6.077268039916817e-07
2950 6.069720939194667e-07
2960 6.089013595556025e-07
2970 6.126347216195427e-07
2980 6.161509418234346e-07
2990 6.169611879158765e-07
3000 6.140273285382136e-07
3010 6.112916821621184e-07
3030 6.090436386330111e-07
3040 6.117771818026085e-07
3050 6.139064225862967e-07
3060 6.151485081318242e-07
