index Bins bin_centres Counts "Bin Variance" x-coordinate_bin_mean x-coordinate_std x-coordinate_sem y-coordinate_bin_mean y-coordinate_std y-coordinate_sem z-coordinate_bin_mean z-coordinate_std z-coordinate_sem velocity-magnitude_bin_mean velocity-magnitude_std velocity-magnitude_sem
0 "(-0.025837, -0.025833]" -0.025834999999999997 34 186.99821746880565 0.01999999955 0.0 0.0 -0.02583321184 0.0 0.0 0.006561999839470588 2.2604320251206794e-10 3.876608941190125e-11 3.071544059029412 0.44606268558056245 0.07649911946193423
1 "(-0.025926, -0.025922]" -0.025924000000000003 34 168.71301247771834 0.01999996044 0.0 0.0 -0.02592459694 0.0 0.0 0.006562000141 0.0 0.0 3.180924168852941 0.4521152917503386 0.07753713285647566
2 "(-0.02603, -0.026026]" -0.026028000000000003 34 140.97682709447415 0.0199999474 0.0 0.0 -0.02602700889 0.0 0.0 0.006562000141 0.0 0.0 3.168327908705882 0.436199645854512 0.07480762210371222
3 "(-0.026074, -0.02607]" -0.026071999999999998 34 127.60427807486631 0.01999998651 0.0 0.0 -0.02607314475 0.0 0.0 0.006562000141 0.0 0.0 3.2081613047941175 0.435019337301842 0.07460520085689772
4 "(-0.026158, -0.026154]" -0.026156 34 111.03832442067737 0.01999999955 0.0 0.0 -0.02615704387 0.0 0.0 0.006562000141 0.0 0.0 3.205111189647059 0.39196157217687283 0.06722085505856705
5 "(-0.026303, -0.026299]" -0.026300999999999998 34 98.81729055258465 0.01999999955 0.0 0.0 -0.02630104311 0.0 0.0 0.006562000141 0.0 0.0 3.2139618976470588 0.3678658215846994 0.06308846792406253
6 "(-0.026447, -0.026443]" -0.026445 34 90.75579322638146 0.01999999955 0.0 0.0 -0.026445043543529414 9.022325259937506e-10 1.5473160167748003e-10 0.006562000141 0.0 0.0 3.2269318045588236 0.3649837412132757 0.06259419521809637
7 "(-0.026592, -0.026588]" -0.026590000000000003 34 77.51871657754009 0.01999999955 0.0 0.0 -0.02658904344 0.0 0.0 0.006562000141 0.0 0.0 3.245195992470588 0.3781685614438716 0.0648553732330019
8 "(-0.026736, -0.026732]" -0.026734 34 67.56862745098042 0.01999999955 0.0 0.0 -0.02673304267 0.0 0.0 0.006562000141 0.0 0.0 3.2522975957352944 0.388072328857333 0.06655385533199101
9 "(-0.026881, -0.026877]" -0.026879 34 59.65062388591798 0.01999999955 0.0 0.0 -0.02687704377 0.0 0.0 0.006562000141 0.0 0.0 3.2519401894117648 0.38714209806937383 0.06639432206800001
10 "(-0.027022, -0.027017]" -0.027019500000000002 34 53.76470588235294 0.01999999955 0.0 0.0 -0.027021043 0.0 0.0 0.006562000141 0.0 0.0 3.2657088284999998 0.3846884944124085 0.06597353251232997
11 "(-0.027166, -0.027162]" -0.027164 34 38.349376114082 0.01999999955 0.0 0.0 -0.02716504366235294 8.008444750541201e-10 1.373436943909768e-10 0.006562000141 0.0 0.0 3.3148514863235294 0.38994621474545454 0.06687522411052237
12 "(-0.027311, -0.027307]" -0.027309 34 36.3921568627451 0.01999999955 0.0 0.0 -0.02730904333 0.0 0.0 0.006562000141 0.0 0.0 3.3887793505882353 0.4220417101076712 0.07237955615459048
13 "(-0.027455, -0.027451]" -0.027452999999999998 34 30.174688057040996 0.01999999955 0.0 0.0 -0.02745304257 0.0 0.0 0.006562000141 0.0 0.0 3.4507797795294115 0.44777294867299816 0.0767924271625084
14 "(-0.0276, -0.027596]" -0.027597999999999998 34 27.365418894830654 0.01999999955 0.0 0.0 -0.02759704366 0.0 0.0 0.006562000141 0.0 0.0 3.481363508235294 0.4454378151822273 0.07639195507272233
15 "(-0.027744, -0.02774]" -0.027742000000000003 34 26.609625668449198 0.01999999955 0.0 0.0 -0.0277410429 0.0 0.0 0.006562000141 0.0 0.0 3.479904105705882 0.41585056280541205 0.07131778315184417
16 "(-0.027889, -0.027885]" -0.027887000000000002 34 27.13725490196078 0.01999999955 0.0 0.0 -0.027885043661764707 7.197325711052893e-10 1.2343311762553726e-10 0.006562000141 0.0 0.0 3.461089540411765 0.3719253737306871 0.06378467537341166
17 "(-0.028029, -0.028025]" -0.028027 34 28.905525846702318 0.01999999955 0.0 0.0 -0.02802904323 0.0 0.0 0.006562000141 0.0 0.0 3.4500119167352943 0.36243530619538505 0.062157142218200505
18 "(-0.028174, -0.02817]" -0.028172000000000003 34 39.926024955436716 0.01999999955 0.0 0.0 -0.02817304366352941 9.022325258272757e-10 1.5473160164892984e-10 0.006562000141 0.0 0.0 3.4577357437352942 0.3957294056035249 0.06786703316029052
19 "(-0.028318, -0.028314]" -0.028316 34 42.51426024955437 0.01999999955 0.0 0.0 -0.02831704356 0.0 0.0 0.006562000141 0.0 0.0 3.4448592148529413 0.3937951224838499 0.06753530634200122
