index Bins bin_centres Counts "Bin Variance" x-coordinate_bin_mean x-coordinate_std x-coordinate_sem y-coordinate_bin_mean y-coordinate_std y-coordinate_sem z-coordinate_bin_mean z-coordinate_std z-coordinate_sem velocity-magnitude_bin_mean velocity-magnitude_std velocity-magnitude_sem
18 "(-0.028034, -0.028029]" -0.0280315 34 181.36185383244208 0.025000000589999998 6.115553942611799e-10 1.0488088485206152e-10 -0.028029043394117648 5.354981681237661e-10 9.18371781796312e-11 0.006561999770941177 1.9125834356533338e-10 3.2800535318154535e-11 2.9951290786176474 0.4906064728346586 0.08413831595290064
19 "(-0.027889, -0.027883]" -0.027886 34 189.96791443850267 0.025000000975000002 8.879846084978297e-10 1.522881039857024e-10 -0.02788504399 0.0 0.0 0.006561999757235294 1.803200955313015e-10 3.0924641256380235e-11 3.013421585735294 0.5061245664666046 0.08679964705488837
20 "(-0.024772, -0.024766]" -0.024769 34 282.32531194295905 0.02500000037 0.0 0.0 -0.02476578765 0.0 0.0 0.006562000606 0.0 0.0 0.39782149349823526 0.23461236136606503 0.040235688031223155
21 "(-0.024783, -0.024777]" -0.02478 34 272.00713012477723 0.02500000037 0.0 0.0 -0.024779907648823526 9.174826046046548e-10 1.5734696858256215e-10 0.006562000141 0.0 0.0 0.4786665206311765 0.2714390810669839 0.046551418355370494
22 "(-0.024801, -0.024795]" -0.024798 34 236.1969696969697 0.02500000037 0.0 0.0 -0.02479819022 0.0 0.0 0.006562000141 0.0 0.0 0.552700227697647 0.3028044174777031 0.051930529172327655
23 "(-0.024824, -0.024818]" -0.024821 34 203.92513368983964 0.02500000037 0.0 0.0 -0.02482001111 0.0 0.0 0.006561999921705882 2.360944250250441e-10 4.0489859851829196e-11 0.6179604600852941 0.33058455614066395 0.056694783648088144
24 "(-0.024847, -0.024841]" -0.024843999999999998 34 194.92335115864526 0.02500000037 0.0 0.0 -0.02484604793 9.341662960236745e-10 1.6020819805587824e-10 0.006562000141 0.0 0.0 0.6760300211911765 0.34781211582664473 0.05964928575969197
25 "(-0.024882, -0.024876]" -0.024879 34 172.5035650623886 0.02500000037 0.0 0.0 -0.02487709187 0.0 0.0 0.006562000141 0.0 0.0 0.7299570615441177 0.353680044908927 0.060655627295019963
26 "(-0.024928, -0.024923]" -0.0249255 34 159.9474153297683 0.025000000425000002 3.2070235377388004e-10 5.4999999924092754e-11 -0.02492471784 0.0 0.0 0.006562000141 0.0 0.0 0.794923605832353 0.37798598384152343 0.06482406143252047
27 "(-0.025021, -0.025015]" -0.025018 34 140.23529411764707 0.02500000037 0.0 0.0 -0.02501806431 0.0 0.0 0.006562000141 0.0 0.0 0.8107158510264706 0.4669647983222554 0.08008380222362378
28 "(-0.025155, -0.025149]" -0.025152 34 124.31105169340461 0.02500000037 0.0 0.0 -0.02515085414 0.0 0.0 0.006561999976529412 2.2604320251457107e-10 3.876608941233053e-11 0.8794348998235294 0.5418334052062925 0.09292366237582685
29 "(-0.025294, -0.025288]" -0.025291 34 109.5757575757576 0.025000001085 9.224153070771192e-10 1.5819292007751874e-10 -0.025293043485 8.879846085514198e-10 1.5228810399489305e-10 0.006562000058764706 1.8032009571720079e-10 3.09246412882617e-11 1.0490612139785294 0.6390994783207979 0.10960465629733235
30 "(-0.025439, -0.025433]" -0.025436 34 111.66577540106952 0.02500000191 7.236020997627692e-10 1.2409673631546344e-10 -0.02543704398 0.0 0.0 0.006561999921705882 2.3609442490517907e-10 4.048985983127251e-11 1.3792131255205882 0.6746627949180288 0.11570371477673254
31 "(-0.025584, -0.025579]" -0.0255815 34 98.34937611408199 0.02500000136 9.474175416206402e-10 1.6248076792713376e-10 -0.02558104354 7.236020997627692e-10 1.2409673631546344e-10 0.006561999880588235 2.348615475868196e-10 4.027842311551957e-11 1.7838749373117646 0.8238573394672432 0.1412903680779038
32 "(-0.02573, -0.025724]" -0.025727 34 105.82976827094471 0.025000001305 9.490609389023267e-10 1.6276260823577004e-10 -0.02572504316117647 9.174826062697343e-10 1.5734696886812092e-10 0.00656199985317647 2.2986392165246976e-10 3.942133733870706e-11 2.1674252048529414 0.8995133948922233 0.15426527454075112
33 "(-0.025875, -0.025869]" -0.025872 34 105.1096256684492 0.02500000103 9.070832367372153e-10 1.555634917069198e-10 -0.02586904354 0.0 0.0 0.006561999839470588 2.2604320254092535e-10 3.8766089416850254e-11 2.6108247973382355 0.9201677747305836 0.15780747146002588
34 "(-0.026014, -0.026008]" -0.026011 34 106.01515151515153 0.02500000103 9.070832367372153e-10 1.555634917069198e-10 -0.02601304343647059 9.022325259419267e-10 1.547316016685923e-10 0.006562000058764706 1.8032009569255155e-10 3.0924641284034395e-11 2.885300678620588 0.8096458934503858 0.13885312519318363
35 "(-0.026159, -0.026153]" -0.026156 34 97.68270944741532 0.02500000202 6.115553937763704e-10 1.0488088476891737e-10 -0.02615704387 0.0 0.0 0.006561999839470588 2.2604320254092535e-10 3.8766089416850254e-11 3.0426715057941176 0.5389631171395309 0.09243141203342581
36 "(-0.026304, -0.026298]" -0.026300999999999998 34 104.79144385026737 0.02500000103 9.070832367372153e-10 1.555634917069198e-10 -0.026301043547647056 8.008444744731732e-10 1.3734369429134523e-10 0.006561999784647059 2.006416799998016e-10 3.4409764240581985e-11 3.134585435264706 0.43822155709132526 0.07515437702010944
37 "(-0.026449, -0.026444]" -0.026446499999999998 34 77.64795008912655 0.025000000865 8.374067109021383e-10 1.4361406610855863e-10 -0.0264450442 0.0 0.0 0.006561999894294118 2.3609442499212216e-10 4.0489859846183126e-11 3.164384684852941 0.4115369548809866 0.0705780054959457
38 "(-0.026595, -0.026589]" -0.026592 34 77.21301247771835 0.02500000125 9.474175420051675e-10 1.6248076799307965e-10 -0.02658904344 0.0 0.0 0.006562000017647058 2.0867996119814697e-10 3.578831809307585e-11 3.178615205647059 0.4021783045836962 0.06897301021111688
39 "(-0.026734, -0.026728]" -0.026730999999999998 34 78.77450980392159 0.025000001745 8.374067105951061e-10 1.4361406605590305e-10 -0.026733043326470588 9.022325259776884e-10 1.547316016747254e-10 0.006561999839470588 2.2604320254092535e-10 3.8766089416850254e-11 3.1643149592352944 0.375510614757355 0.06439953913688007
40 "(-0.026879, -0.026873]" -0.026876 34 82.3324420677362 0.02500000103 9.070832367372153e-10 1.555634917069198e-10 -0.02687704377 0.0 0.0 0.006561999825764706 2.2128386514699957e-10 3.7949869787576146e-11 3.143554421382353 0.37283433097877183 0.06394056025541321
41 "(-0.027024, -0.027018]" -0.027021 34 92.18538324420678 0.025000001195 9.424701579501704e-10 1.6163229862749103e-10 -0.027021043495 8.374067107065846e-10 1.4361406607502147e-10 0.006561999798352942 2.086799612847727e-10 3.578831810793204e-11 3.1171753062941177 0.371246456518938 0.0636682420321678
42 "(-0.027169, -0.027164]" -0.0271665 34 98.02941176470587 0.025000000755 7.674959275456416e-10 1.31624465676715e-10 -0.0271650441 0.0 0.0 0.00656199985317647 2.2986392157256057e-10 3.942133732500275e-11 3.1290872410588233 0.3568216675923261 0.06119441114027452
43 "(-0.027314, -0.027309]" -0.027311500000000002 34 108.86007130124774 0.02500000103 9.070832369746291e-10 1.5556349174763594e-10 -0.02730904333 0.0 0.0 0.006561999675 0.0 0.0 3.1535535907058825 0.3758960287196485 0.06446563708610759
44 "(-0.027454, -0.027448]" -0.027451 34 145.81907308377896 0.02500000037 0.0 0.0 -0.02745304257 0.0 0.0 0.006561999675 0.0 0.0 3.1426769532941172 0.41265292445656415 0.07076939269921934
45 "(-0.027599, -0.027593]" -0.027596 34 160.59269162210342 0.02500000037 0.0 0.0 -0.02759704366 0.0 0.0 0.006561999716117647 1.341624445760019e-10 2.300866942404458e-11 3.092907091588235 0.47591742666037223 0.08161916531691756
46 "(-0.027744, -0.027738]" -0.027741000000000002 34 183.88235294117646 0.02500000048 4.466169118307068e-10 7.659416847968283e-11 -0.027741043009411763 4.4422858779743304e-10 7.618457428711453e-11 0.006561999839470588 2.2604320246168763e-10 3.87660894032611e-11 3.037893240382353 0.5099156489780826 0.08744981234176534
