"Time Step" "point-gw-a"
23410 2.603557004476897e-05
23420 2.590329131635372e-05
23430 2.577552368165925e-05
23440 2.565478280303068e-05
23450 2.554350794525817e-05
23460 2.544732160458807e-05
23470 2.537291038606782e-05
23480 2.532615326344967e-05
23490 2.530536039557774e-05
23500 2.530812344048172e-05
23510 2.533307815610897e-05
23520 2.536969623179175e-05
23530 2.540326204325538e-05
23540 2.542491165513638e-05
23550 2.541990761528723e-05
23560 2.537483487685677e-05
23570 2.52841527981218e-05
23580 2.514516199880745e-05
23590 2.496500565030146e-05
23600 2.475879773555789e-05
23610 2.454499735904392e-05
23620 2.433973349980079e-05
23630 2.41538327827584e-05
23640 2.399899676674977e-05
23650 2.388367829553317e-05
23660 2.381308149779215e-05
23670 2.378723002038896e-05
23680 2.379724719503429e-05
23690 2.382938328082673e-05
23700 2.38810262089828e-05
23710 2.395550654910039e-05
23720 2.404972292424645e-05
23730 2.415658309473656e-05
23740 2.426998980809003e-05
23750 2.437820148770697e-05
23760 2.44754774030298e-05
23770 2.456169931974728e-05
23780 2.464950739522465e-05
23790 2.474732173141092e-05
23800 2.485545519448351e-05
23810 2.497480818419717e-05
23820 2.50999382842565e-05
23830 2.522707109164912e-05
23840 2.536154352128506e-05
23850 2.550258977862541e-05
23860 2.564034730312414e-05
23870 2.576603401394095e-05
23880 2.587505696283188e-05
23890 2.597159982542507e-05
23900 2.605840381875169e-05
23910 2.612756543385331e-05
23920 2.617375866975635e-05
23930 2.619916813273448e-05
23940 2.620664963615127e-05
23950 2.620037594169844e-05
23960 2.61765544564696e-05
23970 2.613986362121068e-05
23980 2.610115006973501e-05
23990 2.606891939649358e-05
24000 2.604341716505587e-05
15410 7.366525096585974e-05
15420 7.389349048025906e-05
15430 7.422234193654731e-05
15440 7.465700764441863e-05
15450 7.520049985032529e-05
15460 7.585447019664571e-05
15470 7.662976713618264e-05
15480 7.751997327432036e-05
15490 7.851189002394676e-05
15500 7.960004586493596e-05
15510 8.076431549852714e-05
15520 8.197947317967191e-05
15530 8.32150035421364e-05
15540 8.443929982604459e-05
15550 8.562550647184253e-05
15560 8.67513517732732e-05
15570 8.779884228715673e-05
15580 8.875758794602007e-05
15590 8.962739229900762e-05
15600 9.04215921764262e-05
15610 9.116293949773535e-05
15620 9.187570685753599e-05
15630 9.258197678718716e-05
15640 9.330140892416239e-05
15650 9.405157470609993e-05
15660 9.485540795139968e-05
15670 9.573096031090245e-05
15680 9.667710401117802e-05
15690 9.767417213879526e-05
15700 9.869404311757535e-05
15710 9.971272811526433e-05
15720 0.0001007036480586976
15730 0.0001016370806610212
15740 0.0001024865196086466
15750 0.0001032345535350032
15760 0.0001038805348798633
15770 0.0001044492455548607
15780 0.0001049552520271391
15790 0.0001054040913004428
15800 0.0001058142152032815
15810 0.0001061976436176337
15820 0.0001065549586201087
15830 0.0001068718775059097
15840 0.0001071332953870296
15850 0.0001073234525392763
15860 0.0001074253377737477
15870 0.0001074333922588266
15880 0.0001073563544196077
15890 0.0001072106315405108
15900 0.0001070160578819923
15910 0.0001067893026629463
15920 0.0001065363248926587
15930 0.0001062546871253289
15940 0.0001059346759575419
15950 0.0001055656030075625
15960 0.0001051339495461434
15970 0.0001046246543410234
15980 0.000104025901237037
15990 0.0001033336156979203
16000 0.0001025562669383362
16010 0.0001017063623294234
16020 0.0001007960236165673
16030 9.984041389543563e-05
16040 9.8869000794366e-05
16050 9.791502816369757e-05
16060 9.700607188278809e-05
16070 9.61662080953829e-05
16080 9.541356121189892e-05
16090 9.475808474235237e-05
16100 9.420543210580945e-05
16110 9.375037188874558e-05
16120 9.337173105450347e-05
16130 9.303472324972972e-05
16140 9.269819565815851e-05
16150 9.232613956555724e-05
16160 9.189291449729353e-05
16170 9.138697350863367e-05
16180 9.08120273379609e-05
16190 9.017947013489902e-05
16200 8.950715709943324e-05
16210 8.880963287083432e-05
16220 8.810436702333391e-05
16230 8.741375495446846e-05
16240 8.676326979184523e-05
16250 8.617349521955475e-05
16260 8.566558244638145e-05
16270 8.525720477337018e-05
16280 8.495435758959502e-05
16290 8.475611684843898e-05
16300 8.46710245241411e-05
16310 8.468426676699892e-05
16320 8.477686787955463e-05
16330 8.493170025758445e-05
16340 8.512679050909355e-05
16350 8.533868822269142e-05
16360 8.554387022741139e-05
16370 8.572104707127437e-05
16380 8.586049807490781e-05
16390 8.596392581239343e-05
16400 8.60330619616434e-05
16410 8.607596828369424e-05
16420 8.611472003394738e-05
16430 8.617999264970422e-05
16440 8.630318188806996e-05
16450 8.65157853695564e-05
16460 8.683605847181752e-05
16470 8.726325904717669e-05
16480 8.778561459621415e-05
16490 8.838233770802617e-05
16500 8.902418630896136e-05
16510 8.967993926489726e-05
16520 9.032484376803041e-05
16530 9.094220877159387e-05
16540 9.151407721219584e-05
16550 9.203642548527569e-05
16560 9.25080239539966e-05
16570 9.292607865063474e-05
16580 9.329381282441318e-05
16590 9.362481068819761e-05
16600 9.39263409236446e-05
16610 9.420054266229272e-05
16620 9.445161413168535e-05
16630 9.468589996686205e-05
16640 9.490360389463603e-05
16650 9.509572555543855e-05
16660 9.524613415123895e-05
16670 9.532746480545029e-05
16680 9.531974501442164e-05
16690 9.521622268948704e-05
16700 9.502661123406142e-05
16710 9.477629646426067e-05
16720 9.450189099879935e-05
16730 9.42342885537073e-05
16740 9.39958990784362e-05
16750 9.379038965562358e-05
16760 9.361034608446062e-05
16770 9.344265708932653e-05
16780 9.327616135124117e-05
16790 9.31044269236736e-05
16800 9.292820323025808e-05
16810 9.275083721149713e-05
16820 9.258910722564906e-05
16830 9.244403918273747e-05
16840 9.230665455106646e-05
16850 9.217051410814747e-05
16860 9.203784429701045e-05
16870 9.191827120957896e-05
16880 9.182377107208595e-05
16890 9.175763989333063e-05
16900 9.170998964691535e-05
16910 9.166134987026453e-05
16920 9.159266483038664e-05
16930 9.148145181825384e-05
16940 9.130572288995609e-05
16950 9.10488743102178e-05
16960 9.070162195712328e-05
16970 9.026740735862404e-05
16980 8.976768731372431e-05
16990 8.923947461880744e-05
17000 8.872064063325524e-05
17010 8.823948883218691e-05
17020 8.78180653671734e-05
17030 8.74716424732469e-05
17040 8.720871119294316e-05
17050 8.703307685209438e-05
17060 8.6945467046462e-05
17070 8.694618009030819e-05
17080 8.70359071996063e-05
17090 8.719762990949675e-05
17100 8.741349301999435e-05
17110 8.766369865043089e-05
17120 8.792229345999658e-05
17130 8.816057379590347e-05
17140 8.834627078613266e-05
17150 8.845159754855558e-05
17160 8.8455097284168e-05
17170 8.833970787236467e-05
17180 8.80945663084276e-05
17190 8.772342698648572e-05
17200 8.724824874661863e-05
17210 8.670010720379651e-05
17220 8.611210796516389e-05
17230 8.551742212148383e-05
17240 8.495126530760899e-05
17250 8.444790728390217e-05
17260 8.404051914112642e-05
17270 8.37534898892045e-05
17280 8.358719787793234e-05
17290 8.351833093911409e-05
17300 8.351589349331334e-05
17310 8.354947931366041e-05
17320 8.358895865967497e-05
17330 8.36094914120622e-05
17340 8.359088678844273e-05
17350 8.352058648597449e-05
17360 8.340176282217726e-05
17370 8.325189264724031e-05
17380 8.309970871778205e-05
17390 8.295717998407781e-05
17400 8.283661009045318e-05
17410 8.274062565760687e-05
17420 8.265901124104857e-05
17430 8.257040462922305e-05
17440 8.245900244219229e-05
17450 8.23123991722241e-05
17460 8.211748354369774e-05
17470 8.187111234292388e-05
17480 8.158173295669258e-05
17490 8.126884495140985e-05
17500 8.095472730929032e-05
17510 8.065616566454992e-05
17520 8.038164378376678e-05
17530 8.013129263417795e-05
17540 7.989802543306723e-05
17550 7.967351848492399e-05
17560 7.944404933368787e-05
17570 7.919657218735665e-05
17580 7.892181747592986e-05
17590 7.860703772166744e-05
17600 7.824238855391741e-05
17610 7.783261389704421e-05
17620 7.73791762185283e-05
17630 7.688641926506534e-05
17640 7.636643567821011e-05
17650 7.583761180285364e-05
17660 7.531270966865122e-05
17670 7.480250496882945e-05
17680 7.431809353874996e-05
17690 7.386586366919801e-05
17700 7.344986806856468e-05
17710 7.306531188078225e-05
17720 7.26924990885891e-05
17730 7.230218761833385e-05
17740 7.186465518316254e-05
17750 7.13603149051778e-05
17760 7.078108319547027e-05
17770 7.012901187408715e-05
17780 6.941401079529896e-05
17790 6.864560418762267e-05
17800 6.783712888136506e-05
17810 6.699685764033347e-05
17820 6.61323283566162e-05
17830 6.525529897771776e-05
17840 6.438223499571905e-05
17850 6.352991476887837e-05
17860 6.271554593695328e-05
17870 6.195596506586298e-05
17880 6.1262515373528e-05
17890 6.064082845114172e-05
17900 6.010140714352019e-05
17910 5.964235606370494e-05
17920 5.924505967414007e-05
17930 5.888732266612351e-05
17940 5.854613846167922e-05
17950 5.819695797981694e-05
17960 5.781645450042561e-05
17970 5.738362233387306e-05
17980 5.689188037649728e-05
17990 5.634403350995854e-05
18000 5.574170427280478e-05
18010 5.509037873707712e-05
18020 5.440439417725429e-05
18030 5.370513827074319e-05
18040 5.301457713358104e-05
18050 5.235132994130254e-05
18060 5.172487726667896e-05
18070 5.113631050335243e-05
18080 5.058102397015318e-05
18090 5.005200000596233e-05
18100 4.954230826115236e-05
18110 4.904268280370161e-05
18120 4.85555428895168e-05
18130 4.809787787962705e-05
18140 4.768123835674487e-05
18150 4.730765431304462e-05
18160 4.697567055700347e-05
18170 4.666775930672884e-05
18180 4.636854282580316e-05
18190 4.607182563631795e-05
18200 4.577609433908947e-05
18210 4.548436481854878e-05
18220 4.519830690696836e-05
18230 4.49177241534926e-05
18240 4.464631638256833e-05
18250 4.437937241164036e-05
18260 4.410541441757232e-05
18270 4.380847894935869e-05
18280 4.347799404058605e-05
18290 4.31105108873453e-05
18300 4.27109953307081e-05
18310 4.229381011100486e-05
18320 4.187895319773816e-05
18330 4.148267544223927e-05
18340 4.111542511964217e-05
18350 4.078301572008058e-05
18360 4.049168273922987e-05
18370 4.02518235205207e-05
18380 4.007078314316459e-05
18390 3.994836879428476e-05
18400 3.988486423622817e-05
18410 3.987571835750714e-05
18420 3.990952609456144e-05
18430 3.997413296019658e-05
18440 4.005168739240617e-05
18450 4.013228317489848e-05
18460 4.021288259536959e-05
18470 4.029251795145683e-05
18480 4.037998223793693e-05
18490 4.04921593144536e-05
18500 4.062336665811017e-05
18510 4.075237666256726e-05
18520 4.086420813109726e-05
18530 4.094712494406849e-05
18540 4.099557918380015e-05
18550 4.10084321629256e-05
18560 4.098365025129169e-05
18570 4.092150265933014e-05
18580 4.082890518475324e-05
18590 4.07166953664273e-05
18600 4.059148341184482e-05
18610 4.045422247145325e-05
18620 4.030450145364739e-05
18630 4.014289152109995e-05
18640 3.997175372205675e-05
18650 3.979595931014046e-05
18660 3.962349364883266e-05
18670 3.946337528759614e-05
18680 3.932373510906473e-05
18690 3.921088500646874e-05
18700 3.912030661012977e-05
18710 3.905284029315226e-05
18720 3.899977309629321e-05
18730 3.894186738762073e-05
18740 3.886135164066218e-05
18750 3.873822788591497e-05
18760 3.85572639061138e-05
18770 3.830979039776139e-05
18780 3.79913835786283e-05
18790 3.760725303436629e-05
18800 3.717345680342987e-05
18810 3.671094600576907e-05
18820 3.623926750151441e-05
18830 3.577391180442646e-05
18840 3.533246854203753e-05
18850 3.492983159958385e-05
18860 3.457708953646943e-05
18870 3.427702176850289e-05
18880 3.402030051802285e-05
18890 3.378921974217519e-05
18900 3.357603418407962e-05
18910 3.337933958391659e-05
18920 3.319433380966075e-05
18930 3.301540709799156e-05
18940 3.283719706814736e-05
18950 3.265952182118781e-05
18960 3.248194116167724e-05
18970 3.230819856980816e-05
18980 3.214987373212352e-05
18990 3.202365405741148e-05
19000 3.192855365341529e-05
19010 3.185862442478538e-05
19020 3.180388375767507e-05
19030 3.175487654516473e-05
19040 3.171129719703458e-05
19050 3.166953320032917e-05
19060 3.161749191349372e-05
19070 3.154602745780721e-05
19080 3.145201480947435e-05
19090 3.134209691779688e-05
19100 3.122275666100904e-05
19110 3.109023964498192e-05
19120 3.094052590313368e-05
19130 3.077555084018968e-05
19140 3.05962712445762e-05
19150 3.040536103071645e-05
19160 3.01978325296659e-05
19170 2.99780131172156e-05
19180 2.975455936393701e-05
19190 2.9532122425735e-05
19200 2.93098946713144e-05
19210 2.908651367761195e-05
19220 2.886907168431208e-05
19230 2.866489921871107e-05
19240 2.84761863440508e-05
19250 2.830049925250933e-05
19260 2.813695573422592e-05
19270 2.798501009237953e-05
19280 2.784766547847539e-05
19290 2.772396692307666e-05
19300 2.761689029284753e-05
19310 2.753015905909706e-05
19320 2.745881101873238e-05
19330 2.7393161872169e-05
19340 2.732254506554455e-05
19350 2.723908255575225e-05
19360 2.713853064051364e-05
19370 2.701957964745816e-05
19380 2.688382301130332e-05
19390 2.672706614248455e-05
19400 2.655599564604927e-05
19410 2.637737998156808e-05
19420 2.619384576973971e-05
19430 2.600921834527981e-05
19440 2.582657361926977e-05
19450 2.565026443335228e-05
19460 2.548700467741583e-05
19470 2.53393554885406e-05
19480 2.520711495890282e-05
19490 2.508402940293308e-05
19500 2.497024433978368e-05
19510 2.487327219569124e-05
19520 2.479026261426043e-05
19530 2.471323023200966e-05
19540 2.463752207404468e-05
19550 2.455731919326354e-05
19560 2.446614598738961e-05
19570 2.436023896734696e-05
19580 2.424741433060262e-05
19590 2.413424044789281e-05
19600 2.401975143584423e-05
19610 2.390263398410752e-05
19620 2.378543831582647e-05
19630 2.367729575780686e-05
19640 2.35886182053946e-05
19650 2.352770570723806e-05
19660 2.34985400311416e-05
19670 2.350344766455237e-05
19680 2.353643867536448e-05
19690 2.358651181566529e-05
19700 2.364405008847825e-05
19710 2.370308357058093e-05
19720 2.376770862611011e-05
19730 2.385080370004289e-05
19740 2.396087802480906e-05
19750 2.409286753390916e-05
19760 2.424090416752733e-05
19770 2.439282070554327e-05
19780 2.453794695611577e-05
19790 2.467049489496276e-05
19800 2.478478199918754e-05
19810 2.488050631654914e-05
19820 2.495253283996135e-05
19830 2.499679612810723e-05
19840 2.502203096810263e-05
19850 2.502843562979251e-05
19860 2.501189737813547e-05
19870 2.496967499610037e-05
19880 2.490381302777678e-05
19890 2.481915180396754e-05
19900 2.472326195857022e-05
19910 2.462656993884593e-05
19920 2.45387800532626e-05
19930 2.446385042276233e-05
19940 2.43985286942916e-05
19950 2.434112138871569e-05
19960 2.429451888019685e-05
19970 2.426657738396898e-05
19980 2.426174069114495e-05
19990 2.427996696496848e-05
20000 2.43195809161989e-05
20010 2.437829061818775e-05
20020 2.445252539473586e-05
20030 2.453095294185914e-05
20040 2.46086510742316e-05
20050 2.467701233399566e-05
20060 2.473240056133363e-05
20070 2.476866575307213e-05
20080 2.479448266967665e-05
20090 2.483505704731215e-05
20100 2.488693644409068e-05
20110 2.492823477950878e-05
20120 2.494444743206259e-05
20130 2.492724161129445e-05
20140 2.487670462869573e-05
20150 2.479729300830513e-05
20160 2.46937561314553e-05
20170 2.457213849993423e-05
20180 2.443929406581447e-05
20190 2.430286804155912e-05
20200 2.416740971966647e-05
20210 2.403421058261301e-05
20220 2.390437657595612e-05
20230 2.377982491452713e-05
20240 2.366295666433871e-05
20250 2.355628566874657e-05
20260 2.346357177884784e-05
20270 2.338677404623013e-05
20280 2.332529402337968e-05
20290 2.328200025658589e-05
20300 2.325631612620782e-05
20310 2.324289744137786e-05
20320 2.323856097063981e-05
20330 2.323174885532353e-05
20340 2.321237843716517e-05
20350 2.316696554771625e-05
20360 2.308462353539653e-05
20370 2.296219099662267e-05
20380 2.27990276471246e-05
20390 2.260048495372757e-05
20400 2.237942317151465e-05
20410 2.215073072875384e-05
20420 2.192637111875229e-05
20430 2.171440792153589e-05
20440 2.152467459382024e-05
20450 2.136465991497971e-05
20460 2.123909689544234e-05
20470 2.114795461238828e-05
20480 2.108335320372134e-05
20490 2.103261977026705e-05
20500 2.099334233207628e-05
20510 2.096810567309149e-05
20520 2.095577838190366e-05
20530 2.095161835313775e-05
20540 2.095059790008236e-05
20550 2.094912633765489e-05
20560 2.094257069984451e-05
20570 2.093393413815647e-05
20580 2.092890281346627e-05
20590 2.094056071655359e-05
20600 2.09740628633881e-05
20610 2.102434882544912e-05
20620 2.108458829752635e-05
20630 2.115087954734918e-05
20640 2.122691148542799e-05
20650 2.131357359758113e-05
20660 2.140544893336482e-05
20670 2.149744614143856e-05
20680 2.158792085538153e-05
20690 2.168263927160297e-05
20700 2.178476643166505e-05
20710 2.188674625358544e-05
20720 2.198079528170638e-05
20730 2.206681165262125e-05
20740 2.214543746958952e-05
20750 2.221833165094722e-05
20760 2.227911863883492e-05
20770 2.232972110505216e-05
20780 2.237686931039207e-05
20790 2.242441041744314e-05
20800 2.247079282824416e-05
20810 2.251326077384874e-05
20820 2.255891558888834e-05
20830 2.261420377180912e-05
20840 2.268255957460497e-05
20850 2.275827137054875e-05
20860 2.283961657667533e-05
20870 2.292653334734496e-05
20880 2.30220248340629e-05
20890 2.312518881808501e-05
20900 2.323868102394044e-05
20910 2.336568650207482e-05
20920 2.350160502828658e-05
20930 2.363770727242809e-05
20940 2.37640124396421e-05
20950 2.387305175943766e-05
20960 2.396097988821566e-05
20970 2.4026714527281e-05
20980 2.407150350336451e-05
20990 2.409077933407389e-05
21000 2.409117223578505e-05
21010 2.407968531770166e-05
21020 2.405869781796355e-05
21030 2.403031976427883e-05
21040 2.399614277237561e-05
21050 2.395991759840399e-05
21060 2.392330497968942e-05
21070 2.388682696619071e-05
21080 2.384718754910864e-05
21090 2.379801844654139e-05
21100 2.374386895098723e-05
21110 2.369079084019177e-05
21120 2.363599378440995e-05
21130 2.35766674450133e-05
21140 2.350883005419746e-05
21150 2.342598600080237e-05
21160 2.332299118279479e-05
21170 2.319811028428376e-05
21180 2.306099122506566e-05
21190 2.291899363626726e-05
21200 2.277171734021977e-05
14610 8.174026879714802e-05
14620 8.040928514674306e-05
14630 7.901858043624088e-05
14640 7.759785512462258e-05
14650 7.617367373313755e-05
14660 7.477351755369455e-05
14670 7.342298340518028e-05
14680 7.214104698505253e-05
14690 7.094920874806121e-05
14700 6.986396329011768e-05
14710 6.888517964398488e-05
14720 6.801007111789659e-05
14730 6.723102706018835e-05
14740 6.65306652081199e-05
14750 6.588680844288319e-05
14760 6.527629739139229e-05
14770 6.467690400313586e-05
14780 6.40804719296284e-05
14790 6.348859460558742e-05
14800 6.290253804763779e-05
14810 6.232791929505765e-05
14820 6.177961768116802e-05
14830 6.127921369625255e-05
14840 6.084926280891523e-05
14850 6.051105447113514e-05
14860 6.027474228176288e-05
14870 6.013835081830621e-05
14880 6.009640492266044e-05
14890 6.013655729475431e-05
14900 6.024162939866073e-05
14910 6.039467916707508e-05
14920 6.059202860342339e-05
14930 6.084009146434255e-05
14940 6.114436109783128e-05
14950 6.150714762043208e-05
14960 6.192897853907198e-05
14970 6.23869345872663e-05
14980 6.287234282353893e-05
14990 6.339111860143021e-05
15000 6.394976662704721e-05
15010 6.455142283812165e-05
15020 6.519757153000683e-05
15030 6.58840435789898e-05
15040 6.660434155492112e-05
15050 6.734096677973866e-05
15060 6.80704033584334e-05
15070 6.87603242113255e-05
15080 6.938301521586254e-05
15090 6.992118142079562e-05
15100 7.036964962026104e-05
15110 7.073555752867833e-05
15120 7.103745156200603e-05
15130 7.129373261705041e-05
15140 7.151952740969136e-05
15150 7.172031473601237e-05
15160 7.189880852820352e-05
15170 7.205617293948308e-05
15180 7.219427061500028e-05
15190 7.231823110487312e-05
15200 7.242624997161329e-05
15210 7.252424984471872e-05
15220 7.262013241415843e-05
15230 7.270833157235757e-05
15240 7.278038538061082e-05
15250 7.283512240974233e-05
15260 7.288074993994087e-05
15270 7.292315422091633e-05
15280 7.297218689927831e-05
15290 7.304122118512169e-05
15300 7.312856905627996e-05
15310 7.322165765799582e-05
15320 7.331195229198784e-05
15330 7.339025614783168e-05
15340 7.344838377321139e-05
15350 7.34808636480011e-05
15360 7.348559302045032e-05
15370 7.346914935624227e-05
15380 7.345164340222254e-05
15390 7.346169149968773e-05
15400 7.352645479841158e-05
7210 4.342735337559134e-05
7220 4.343874024925753e-05
7230 4.346872083260678e-05
7240 4.351710231276229e-05
7250 4.358624209999107e-05
7260 4.367840665508993e-05
7270 4.379105303087272e-05
7280 4.392552364151925e-05
7290 4.409809480421245e-05
7300 4.430753324413672e-05
7310 4.453464498510584e-05
7320 4.476333924685605e-05
7330 4.497992267715745e-05
7340 4.517807246884331e-05
7350 4.535600965027697e-05
7360 4.551326492219232e-05
7370 4.564921982819214e-05
7380 4.576416904455982e-05
7390 4.585958595271222e-05
7400 4.593499397742562e-05
7410 4.598824307322502e-05
7420 4.601818363880739e-05
7430 4.602480112225749e-05
7440 4.600613101501949e-05
7450 4.596170037984848e-05
7460 4.589594027493149e-05
7470 4.581388930091634e-05
7480 4.571595854940824e-05
7490 4.560848174151033e-05
7500 4.549675941234455e-05
7510 4.539093060884625e-05
7520 4.529559009824879e-05
7530 4.520668517216109e-05
7540 4.512521263677627e-05
7550 4.504637399804778e-05
7560 4.496303517953493e-05
7570 4.487216210691258e-05
7580 4.477002948988229e-05
7590 4.465611345949583e-05
7600 4.45333389507141e-05
7610 4.44072502432391e-05
7620 4.428219108376652e-05
7630 4.415951116243377e-05
7640 4.404305218486115e-05
7650 4.393688141135499e-05
7660 4.384540443425067e-05
7670 4.377071309136227e-05
7680 4.370842725620605e-05
7690 4.365271161077544e-05
7700 4.360673847259022e-05
7710 4.357576835900545e-05
7720 4.355997953098267e-05
7730 4.355691271484829e-05
7740 4.356095814728178e-05
7750 4.357122088549659e-05
7760 4.358169826446101e-05
7770 4.359180456958711e-05
7780 4.361138417152688e-05
7790 4.364589403849095e-05
7800 4.36950649600476e-05
