"max-vel-rotor"
"Time Step" "max-vel-rotor"
("Time Step" "max-vel-rotor")
0 8.090072299293318
10 8.386407853304704
20 8.607188245341099
30 8.7534990175081
40 8.524863246634061
50 8.402284105841824
60 8.626429234127098
70 8.822843045804198
80 8.563981619810836
90 8.557613379287607
100 8.88752368117329
110 8.977009394512756
120 8.835352785974386
130 8.822889580926512
140 8.624874675655713
150 8.731587403932631
160 8.973634717972979
170 8.734389802169654
180 8.953263631712238
190 8.77846013919603
200 8.788173664333
210 8.940633199145418
220 8.875049588566782
230 8.934904532079985
240 8.747628485262803
250 8.581744981190786
260 8.660416271148229
270 8.562302029260334
280 8.502630516622249
290 8.595515377394896
300 8.552873100895658
310 8.867511692382072
320 8.730905618197882
330 8.596490776271777
340 8.725897125552427
350 8.873693788157308
360 8.442383194351551
370 8.437875164319829
380 8.271432439500167
390 8.438840752032284
400 8.456723088603736
410 8.460167116885788
420 8.384346920626625
430 8.330683573179305
440 8.440788222754206
450 8.493202115796569
460 8.492225725456814
470 8.614206436374399
480 8.500146115834825
490 8.572492396314313
500 8.684579740747008
510 8.525979840791916
520 8.170881853898923
530 8.264555026012975
540 8.964133960467651
550 9.062877670094029
560 8.767010164488704
570 9.102055491583938
580 8.621867554886707
590 8.611629752717976
600 8.468080509101792
610 8.415072295084286
620 8.343422792945482
630 8.194446906280078
640 8.275231584663546
650 8.411414730570623
660 8.622310598624857
670 8.89271285838193
680 8.612915755600669
690 8.627589815976501
700 8.442673956413167
710 8.339964341446198
720 8.421639748703887
730 8.112187420323338
740 8.292374856845342
750 8.483404329051405
760 8.666101589527575
770 8.289694445461841
780 8.458921074749012
790 8.556027090898837
800 8.604291777351287
810 8.879027555155115
820 8.873649769372902
830 9.103798873269078
840 8.737515820498043
850 8.722790183762561
860 8.780609245310568
870 8.891221406708512
880 8.861380010240843
890 9.031126292681616
900 8.815954181550437
910 8.814696028666834
920 8.509571637442418
930 8.27727325859418
940 8.329404742182435
950 8.838082446160042
960 9.036484325739515
970 9.103110630850059
980 8.843350096951118
990 8.605884697237972
1000 8.677112889867789
1010 8.442962936939916
1020 8.507670754443502
1030 8.885826582268585
1040 9.124008171526173
1050 9.031946267978562
1060 9.069668525087485
1070 9.004870032440984
1080 8.807149933850454
1090 8.641536322212369
1100 8.17028968080823
1110 8.721712802429101
1120 8.981681931162411
1130 8.51382552682696
1140 8.62179428045436
1150 8.441293430873415
1160 8.358154104942907
1170 8.31652105692635
1180 8.1982035362572
1190 8.721483196986147
1200 8.994021484726748
1210 8.673156401421604
1220 8.423194915685347
1230 8.541041156118059
1240 8.64732951214903
1250 8.69454235661353
1260 8.787261232158075
1270 8.671594323296285
1280 8.598631049443306
1290 8.472079316950868
1300 8.363083391454648
1310 8.287791889212231
1320 8.22832947640773
1330 8.391976014969508
1340 8.540371472528374
1350 8.415577427477269
1360 8.865919345246054
1370 8.918549026553912
1380 8.608002850875321
1390 8.762394214204845
1400 8.689904126828159
1410 8.624929945576683
1420 8.886069258667103
1430 8.687939995866417
1440 8.667919517228276
1450 9.044794897925948
1460 9.11424249559593
1470 8.883633782593172
1480 8.6498738814734
1490 8.655001234084743
1500 8.586301165402972
1510 8.458855616054045
1520 8.647442400841536
1530 8.884835970257074
1540 8.703686334554506
1550 8.77617036005576
1560 8.566634042571813
1570 8.437194500341702
1580 8.69820145105821
1590 8.642309347880117
1600 8.74843875040489
1610 8.332542065069786
1620 8.378527483656073
1630 8.866809507691128
1640 8.805947941969711
1650 8.395028251573697
1660 8.368489225287028
1670 8.641596941708348
1680 8.749376194432678
1690 8.716782417970171
1700 8.783478551685135
1710 8.977576601894949
1720 8.795238369209311
1730 8.607076727592515
1740 8.550220567479924
1750 8.405305343347949
1760 8.272090842244779
1770 8.415240056265363
1780 8.265144393019762
1790 8.337917327671816
1800 8.302805413553644
1810 8.431902388835208
1820 8.753863274976185
1830 8.766484094278377
1840 9.028907686790346
1850 9.280936992189861
1860 8.706078659599017
1870 8.625421388724538
1880 8.586710701224019
1890 8.532902145847416
1900 8.245059951992097
1910 8.624837272466474
1920 8.482156800030047
1930 8.570597142979816
1940 8.49784644696653
1950 8.456978909250877
1960 8.427638778667781
1970 8.088038496446316
1980 8.297870297381982
1990 8.309497510627752
2000 8.46159540275629
2010 8.809932376520038
2020 8.516038018034591
2030 8.322714220365876
2040 8.184303643745855
2050 8.426855579396806
2060 8.80993824799652
2070 8.339678840291629
2080 8.635720798706787
2090 9.05303336599742
2100 8.715974351713461
2110 9.050939547611998
2120 8.730329455245775
2130 8.405349998394181
2140 8.397664010908121
2150 8.338064448246222
2160 8.370637128696503
2170 8.399635599916607
2180 8.584692380298106
2190 8.452820348332025
2200 8.647376303645615
2210 8.777083781396895
2220 8.837612301668164
2230 8.888984090062731
2240 8.929119238200201
2250 9.06943365959358
2260 9.224044071795797
2270 8.978103501731992
2280 8.811152997324406
2290 8.473324433240277
2300 8.731312931605567
2310 8.325065380468118
2320 8.695109715203808
2330 8.854009122331531
2340 8.827643002503681
2350 8.795327000192083
2360 8.532677311755057
2370 8.55835266740673
2380 8.51869666487881
2390 8.417786845477446
2400 8.367781930534449
