"point-shear-e"
"Time Step" "point-shear-e"
("Time Step" "point-shear-e")
0 1513.573486328125
10 1562.190673828125
20 1624.65283203125
30 1843.63671875
40 2774.1708984375
50 4695.912109375
60 1231.591064453125
70 2333.45068359375
80 1476.515991210938
90 2609.24365234375
100 1742.206665039062
110 2017.49755859375
120 3236.982421875
130 2662.45556640625
140 1607.718017578125
150 705.6900634765625
160 1709.42041015625
170 3801.9189453125
180 2394.65869140625
190 3371.19091796875
200 1431.445190429688
210 3036.6796875
220 1147.662841796875
230 2943.224365234375
240 1138.050659179688
250 2470.243896484375
260 733.2210083007812
270 1386.88134765625
280 2384.0703125
290 3041.52294921875
300 1643.1923828125
310 1892.635986328125
320 2227.92236328125
330 1777.184448242188
340 754.353271484375
350 1213.07080078125
360 2383.572265625
370 1749.25244140625
380 2145.44140625
390 1567.849731445312
400 2044.718505859375
410 2319.7900390625
420 1891.654418945312
430 3320.69873046875
440 3646.675048828125
450 1144.702392578125
460 1094.662841796875
470 968.3915405273438
480 2196.631591796875
490 1616.592163085938
500 2038.752685546875
510 1207.49267578125
520 3607.230224609375
530 3085.337890625
540 1820.376586914062
550 1517.901123046875
560 2829.57177734375
570 1967.493896484375
580 1607.025634765625
590 1382.945556640625
600 2328.4091796875
610 1342.21484375
620 2311.09423828125
630 976.0344848632812
640 671.3430786132812
650 2728.157470703125
660 3148.01806640625
670 3526.502197265625
680 1748.8681640625
690 2223.5244140625
700 2324.70166015625
710 1227.29833984375
720 1450.495361328125
730 2352.24853515625
740 2542.7900390625
750 1690.732421875
760 691.9666748046875
770 1768.246948242188
780 2945.939453125
790 3226.431640625
800 1979.81640625
810 2489.084228515625
820 793.0098876953125
830 2368.17236328125
840 3066.51025390625
850 1555.149780273438
860 2392.56787109375
870 1147.750366210938
880 1036.502563476562
890 652.4431762695312
900 1276.668701171875
910 1722.115234375
920 2221.128662109375
930 1402.93310546875
940 4183.388671875
950 2463.7275390625
960 1637.3505859375
970 2770.88232421875
980 1217.2734375
990 1897.667602539062
1000 2695.955322265625
1010 2770.586181640625
1020 2445.054931640625
1030 1190.51904296875
1040 1586.833251953125
1050 2433.5234375
1060 1641.047119140625
1070 4729.40625
1080 1062.3857421875
1090 1727.292724609375
1100 2344.167724609375
1110 1293.81640625
1120 2322.28955078125
1130 2530.18017578125
1140 1659.94189453125
1150 3338.7919921875
1160 1754.39697265625
1170 2683.30810546875
1180 1766.568359375
1190 873.678955078125
1200 2145.60693359375
1210 1999.440673828125
1220 1067.53759765625
1230 741.7232666015625
1240 1058.4755859375
1250 1521.655517578125
1260 1879.56982421875
1270 3430.1142578125
1280 2808.55517578125
1290 2023.147094726562
1300 2334.05126953125
1310 2898.839111328125
1320 1548.08056640625
1330 3223.366943359375
1340 1694.341552734375
1350 1403.078369140625
1360 1295.58203125
1370 1194.094970703125
1380 3960.37060546875
1390 4550.3017578125
1400 2053.2841796875
1410 2196.099365234375
1420 1772.868896484375
1430 2842.87109375
1440 3184.720458984375
1450 1265.466796875
1460 1758.465454101562
1470 1003.841674804688
1480 1705.715576171875
1490 1592.070556640625
1500 3524.27490234375
1510 2673.7978515625
1520 1180.919067382812
1530 2236.64404296875
1540 4043.74072265625
1550 803.741943359375
1560 1042.474365234375
1570 1085.388305664062
1580 1161.81689453125
1590 1007.116821289062
1600 1936.408569335938
1610 2104.868408203125
1620 1822.5703125
1630 2618.974609375
1640 1621.609741210938
1650 2676.590087890625
1660 795.50927734375
1670 1545.625
1680 2340.771484375
1690 1955.2236328125
1700 1507.778564453125
1710 1115.21875
1720 717.5762939453125
1730 3070.990478515625
1740 2296.736083984375
1750 1213.37109375
1760 1092.612426757812
1770 2081.5654296875
1780 1675.406005859375
1790 805.87451171875
1800 2599.617919921875
1810 1028.3388671875
1820 881.93701171875
1830 1069.6201171875
1840 1708.37646484375
1850 2061.4189453125
1860 2176.64306640625
1870 2078.70263671875
1880 5192.12109375
1890 1460.4619140625
1900 2155.77099609375
1910 966.93505859375
1920 1425.6982421875
1930 2308.13330078125
1940 1706.806640625
1950 1097.495361328125
1960 1637.2216796875
1970 668.3065185546875
1980 1497.68994140625
1990 1629.54833984375
2000 3486.0859375
2010 1250.66552734375
2020 2907.740234375
2030 1795.62841796875
2040 1490.20263671875
2050 1549.060302734375
2060 2876.4443359375
2070 1320.5986328125
2080 1590.2705078125
2090 2818.8271484375
2100 1834.795654296875
2110 2149.89599609375
2120 2945.214599609375
2130 3152.29296875
2140 917.1398315429688
2150 1417.7978515625
2160 1495.351928710938
2170 934.9404296875
2180 971.2265625
2190 976.7084350585938
2200 981.0301513671875
2210 1470.9091796875
2220 2418.54296875
2230 1482.993896484375
2240 1803.42431640625
2250 968.2554931640625
2260 1732.802612304688
2270 1310.00048828125
2280 1937.94775390625
2290 2134.108154296875
2300 1210.1201171875
2310 931.583251953125
2320 1452.05517578125
2330 2147.418212890625
2340 3634.588623046875
2350 2674.89794921875
2360 1528.093139648438
2370 2486.16357421875
2380 1505.777954101562
2390 1809.343994140625
2400 996.6734619140625
